PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Cell Cycle,Initiation of Nuclear Envelope (NE) Reformation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9667952"",""ANKLE2 is deacetylated by SIRT2"")",Yes,11,5,Separation of Sister Chromatids,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2545203"",""Deacetylation of cleaved cohesin"")",Yes,"[1, 4, 5, 7, 8, 9, 11, 16, 17, 19, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",23,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8962039"",""TK1 gene expression is stimulated by E2F1"")",38
Cell Cycle,Golgi Cisternae Pericentriolar Stack Reorganization,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2422927"",""MAPK3-3 or MAPK1 phosphorylate GORASP2"")",Yes,12,1,AURKA Activation by TPX2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853419"",""TPX2 promotes AURKA autophosphorylation"")",Yes,[38],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961678"",""ORC1 gene expression is stimulated by E2F1"")",38
Cell Cycle,Meiotic synapsis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912389"",""Formation of axial/lateral elements of Synaptonemal Complex"")",Yes,13,2,Transcription of E2F targets under negative control by DREAM complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964531"",""TOP2A gene gene expression is repressed by the DREAM complex"")",Yes,[7],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961874"",""DHFR gene expression is stimulated by E2F1"")",38
Cell Cycle,Unwinding of DNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176956"",""Formation of GINS complex"")",Yes,14,2,Stabilization of p53,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804724"",""MDM2 ubiquitinates phosphorylated MDM4"")",Yes,"[1, 3, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961895"",""CCNA1 gene expression is stimulated by E2F1"")",38
Cell Cycle,Postmitotic nuclear pore complex (NPC) reformation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000449"",""UBC9 (UBE2I) SUMOylates RANGAP1 with SUMO, which targets RANGAP1 to RANBP2"")",Yes,15,2,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8962050"",""TYMS gene expression"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961665"",""PCNA gene expression is stimulated by E2F1 and repressed by the DREAM complex"")",38
Cell Cycle,Autodegradation of the E3 ubiquitin ligase COP1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349444"",""Phosphorylation of COP1 at Ser-387  by ATM"")",Yes,16,57,Transcription of E2F targets under negative control by DREAM complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964513"",""E2F1 gene transcription is inhibited by the DREAM complex, RBL1 and RBL2"")",Yes,"[7, 25, 36]",3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961982"",""RRM2 gene expression is stimulated by E2F1 and inhibited by E2F6"")",38
Cell Cycle,Mitotic Prometaphase,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375302"",""Kinetochore capture of astral microtubules"")",Yes,17,2,Meiotic synapsis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912470"",""ATR phosphorylates Histone H2A.X at unsynapsed regions"")",Yes,"[1, 4, 5, 7, 8, 9, 13, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227670"",""Recruitment of HDAC1 by p130 (RBL2)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912470"",""ATR phosphorylates Histone H2A.X at unsynapsed regions"")",38
Cell Cycle,Polymerase switching on the C-strand of the telomere,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668904"",""Formation of the CTF18 complex"")",Yes,18,1,Regulation of PLK1 Activity at G2/M Transition,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3002811"",""Myosin phosphatase dephosphorylates PLK1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170057"",""Formation of Cyclin B:Cdc2 complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",38
Cell Cycle,Establishment of Sister Chromatid Cohesion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473152"",""Acetylation of SMC3 subunit of centromeric chromatin associated cohesin by ESCO1 or ESCO2"")",Yes,19,1,Polo-like kinase mediated events,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088299"",""FOXM1 stimulates CCNB2 transcription"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349444"",""Phosphorylation of COP1 at Ser-387  by ATM"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",37
Cell Cycle,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69598"",""Ubiquitination of phosphorylated Cdc25A"")",Yes,20,1,Activation of ATR in response to replication stress,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""Phosphorylation of Cdc25A at Ser-123 by Chk1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912470"",""ATR phosphorylates Histone H2A.X at unsynapsed regions"")",37
Cell Cycle,Cyclin D associated events in G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182594"",""Association of INK4 family proteins with CDK4/6"")",Yes,21,58,Nuclear Pore Complex (NPC) Disassembly,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2990880"",""NEK6/NEK7 phosphorylates NUP98"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227671"",""Recruitment of HDAC1 by p107 (RBL1)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",37
Cell Cycle,Stabilization of p53,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")",Yes,22,56,Phosphorylation of the APC/C,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174119"",""Free APC/C phosphorylated by Plk1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8962050"",""TYMS gene expression"")",37
Cell Cycle,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854052"",""Formation of the SCF-FBXL7 complex"")",No,-,-,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961934"",""CDK1 gene expression is stimulated by E2F1 and repressed by RBL1 and RBL2"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380311"",""Recruitment of Plk1 to centrosomes"")",37
Cell Cycle,Activation of the pre-replicative complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68919"",""Mcm10 associates with the pre-replicative complex, stabilizing Mcm2-7"")",Yes,23,57,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8962039"",""TK1 gene expression is stimulated by E2F1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634219"",""NUP93 recruits the Nup62 complex"")",37
Cell Cycle,Ubiquitin-dependent degradation of Cyclin D,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75823"",""Relocalization of nuclearly localized Cyclin D1 to the cytoplasm"")",Yes,24,1,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961678"",""ORC1 gene expression is stimulated by E2F1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227670"",""Recruitment of HDAC1 by p130 (RBL2)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",37
Cell Cycle,Ubiquitin-dependent degradation of Cyclin D,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75820"",""Phosphorylation of Cyclin D1 at T286 by glycogen synthase kinase-3 beta"")",Yes,39,1,Recruitment of mitotic centrosome proteins and complexes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380311"",""Recruitment of Plk1 to centrosomes"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170057"",""Formation of Cyclin B:Cdc2 complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""Synapsis"")",37
Cell Cycle,G0 and Early G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227671"",""Recruitment of HDAC1 by p107 (RBL1)"")",Yes,25,58,Inhibition of replication initiation of damaged DNA by RB1/E2F1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113643"",""Replication initiation regulation by Rb1/E2F1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""ATR phosphorylates TP53"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912470"",""ATR phosphorylates Histone H2A.X at unsynapsed regions"")",37
Cell Cycle,Inhibition of DNA recombination at telomere,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007926"",""ATRX binds DAXX"")",Yes,26,1,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854071"",""Proteasome-mediated degradation of PolyUb-FBXL7"")",Yes,[6],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349444"",""Phosphorylation of COP1 at Ser-387  by ATM"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""Synapsis"")",36
Cell Cycle,Cyclin E associated events during G1/S transition ,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932400"",""MYC:MAX binds the CDC25A gene"")",Yes,27,56,EML4 and NUDC in mitotic spindle formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648089"",""NEK6 and NEK7 phosphorylate EML4"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 28]",21,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",36
Cell Cycle,Regulation of PLK1 Activity at G2/M Transition,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2574845"",""AJUBA binds centrosome-associated AURKA"")",Yes,29,56,Ubiquitin-dependent degradation of Cyclin D,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75825"",""Proteasome mediated degradation of Cyclin D1"")",Yes,[24],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227671"",""Recruitment of HDAC1 by p107 (RBL1)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""Synapsis"")",36
Cell Cycle,EML4 and NUDC in mitotic spindle formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9647746"",""EML4 trimerizes"")",Yes,30,3,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961874"",""DHFR gene expression is stimulated by E2F1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,Telomere C-strand synthesis initiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668831"",""CST complex formation"")",Yes,31,56,Polo-like kinase mediated events,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088441"",""FOXM1 stimulates CENPF transcription"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,Telomere Extension By Telomerase,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")",Yes,32,56,Condensation of Prometaphase Chromosomes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2520883"",""Phosphorylated condensin I promotes condensation of prometaphase chromosomes"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141409"",""Mad1 binds kinetochore"")",Yes,33,56,Initiation of Nuclear Envelope (NE) Reformation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2995389"",""ANKLE2 binds VRK1,(VRK2)"")",Yes,[11],1,,,
Cell Cycle,Cyclin A:Cdk2-associated events at S phase entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174054"",""Formation of Cyclin A:Cdk2 complexes"")",Yes,34,56,Condensation of Prophase Chromosomes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2294574"",""Condensin II-mediated condensation of prophase chromosomes"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,Recruitment of mitotic centrosome proteins and complexes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380283"",""Recruitment of additional gamma tubulin/ gamma TuRC to the centrosome"")",Yes,35,1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""Phosphorylation of Cdc25A at Ser-123 by Chk2"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,G0 and Early G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227670"",""Recruitment of HDAC1 by p130 (RBL2)"")",Yes,36,58,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961895"",""CCNA1 gene expression is stimulated by E2F1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,Cyclin A/B1/B2 associated events during G2/M transition,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170057"",""Formation of Cyclin B:Cdc2 complexes"")",Yes,37,56,EML4 and NUDC in mitotic spindle formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648114"",""EML4 recruits NUDC to mitotic spindle"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 17, 21, 22, 23, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 28]",22,,,
Cell Cycle,AURKA Activation by TPX2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853405"",""TPX2 binds AURKA at centrosomes"")",Yes,38,1,G0 and Early G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363314"",""p107 (RBL1) binds CyclinE/A:CDK2"")",Yes,"[7, 21]",2,,,
Cell Cycle,G2/M DNA damage checkpoint,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""ATR phosphorylates TP53"")",Yes,28,56,G0 and Early G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363306"",""p130 (RBL2) binds Cyclin E/A:CDK2"")",Yes,[21],1,,,
Cell Cycle,,,,,-,Resolution of Sister Chromatid Cohesion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2545253"",""Deacetylation of cohesin"")",Yes,"[1, 2, 4, 5, 7, 8, 9, 11, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",22,,,
Cell Cycle,,,,,-,CDK-mediated phosphorylation and removal of Cdc6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69016"",""Ubiquitinated Cdc6 is degraded by the proteasome"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69756"",""Phosphorylation of proteins involved in G2/M transition by active Cyclin A2:Cdc2 complexes"")",Yes,"[1, 4, 5, 7, 8, 9, 10, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,Polymerase switching on the C-strand of the telomere,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668902"",""Formation of the CTF18-RFC(7s) complex"")",Yes,[18],1,,,
Cell Cycle,,,,,-,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75016"",""Association of p-S216-CDC25C with 14-3-3 proteins"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964588"",""CCNA2 gene expression is inhibited by RBL1 and RBL2"")",Yes,"[25, 36]",2,,,
Cell Cycle,,,,,-,Golgi Cisternae Pericentriolar Stack Reorganization,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2314569"",""GOLGA2 phosphorylated by CDK1 is unable to promote fusion of ER to Golgi transport vesicles with cis-Golgi"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
