PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Programmed Cell Death,Activation of BIM and translocation to mitochondria ,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139918"",""Phosphorylation of BIM by JNK"")",Yes,9,2,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201631"",""Caspase-mediated cleavage of Desmoglein 3"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710295"",""IRF2 or IRF1 binds the GSDMD gene promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418849"",""DAPK binds UNC5B"")",12
Programmed Cell Death,Activation of NOXA and translocation to mitochondria,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4331327"",""E2F1 binds PMAIP1 (NOXA) promoter"")",Yes,10,2,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201630"",""Caspase-mediated cleavage of Acinus"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710295"",""IRF2 or IRF1 binds the GSDMD gene promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374699"",""UNC5A binds NRAGE"")",12
Programmed Cell Death,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""Expression of BCL2, BCL2L1"")",Yes,11,42,Caspase-mediated cleavage of cytoskeletal proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201637"",""Caspase-mediated cleavage of plectin-1"")",Yes,"[7, 12, 16, 25]",4,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710295"",""IRF2 or IRF1 binds the GSDMD gene promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351936"",""Caspase-mediated cleavage of claspin"")",12
Programmed Cell Death,Dimerization of procaspase-8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141159"",""TNF-mediated dimerization of procaspase-8"")",Yes,12,52,Apoptotic factor-mediated response,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645692"",""C1QBP promotes translocation of p14ARF to the mitochondrial matrix"")",Yes,[6],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""Expression of BCL2, BCL2L1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211712"",""Proteolytic PAK-2p34 fragment translocates to the nucleus"")",12
Programmed Cell Death,Activation of PUMA and translocation to mitochondria,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4331324"",""E2F1 binds BBC3 (PUMA) promoter"")",Yes,13,2,Apoptotic execution phase,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351947"",""Nuclear translocation of catalytic domain of Mst3"")",Yes,[18],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""Expression of BCL2, BCL2L1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805981"",""HMGB1 release from cells"")",12
Programmed Cell Death,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4331331"",""TP53 binds the PMAIP1 (NOXA) promoter"")",Yes,14,2,Regulation of necroptotic cell death,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357828"",""RIPK1 is cleaved by CASP8"")",Yes,"[7, 12, 16, 25]",4,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141159"",""TNF-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",12
Programmed Cell Death,Microbial modulation of RIPK1-mediated regulated necrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686343"",""IAV NS1 binds MLKL"")",Yes,15,1,Pyroptosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686088"",""CASP3 cleaves GSDMD"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141159"",""TNF-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",12
Programmed Cell Death,Dimerization of procaspase-8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141156"",""TRAIL-mediated dimerization of procaspase-8"")",Yes,16,52,Microbial modulation of RIPK1-mediated regulated necrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686338"",""SARS-CoV-1 3a binds the lysosomal membrane"")",Yes,"[5, 7, 12, 16, 21, 24, 25]",7,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141159"",""TNF-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449058"",""Interleukin-1 family are secreted"")",12
Programmed Cell Death,Regulation by c-FLIP,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465459"",""FLIP(L) and procaspase-8 form heterodimer in FasL/CD95 signaling"")",Yes,17,1,CASP8 activity is inhibited,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672196"",""Viral serpin blocks caspase-8 activity"")",Yes,"[7, 12, 16, 25]",4,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141156"",""TRAIL-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",12
Programmed Cell Death,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351901"",""Caspase-mediated cleavage of MST3"")",Yes,18,1,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351913"",""Caspase-mediated cleavage of TJP1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141156"",""TRAIL-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",12
Programmed Cell Death,Activation of BMF and translocation to mitochondria,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139908"",""Phosphorylation of DLC2 by MAPK8"")",Yes,19,1,Regulation of necroptotic cell death,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686930"",""RIPK3 is cleaved by CASP8"")",Yes,"[7, 12, 16, 25]",4,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141156"",""TRAIL-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449058"",""Interleukin-1 family are secreted"")",12
Programmed Cell Death,Breakdown of the nuclear lamina,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9029690"",""Caspase-6 translocates to the nucleus"")",Yes,20,3,Regulation of PAK-2p34 activity by PS-GAP/RHG10,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",Yes,"[3, 7, 8, 11, 12, 16, 22, 23, 25]",9,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710323"",""TP53 or TP63 binds the GSDME gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418849"",""DAPK binds UNC5B"")",12
Programmed Cell Death,CASP8 activity is inhibited,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465429"",""FLIP(S) and procaspase-8 form heterodimer"")",Yes,21,3,Apoptotic execution phase,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351948"",""Mitochondrial recruitment of Drp1"")",Yes,"[7, 12, 16, 25]",4,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710323"",""TP53 or TP63 binds the GSDME gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374699"",""UNC5A binds NRAGE"")",12
Programmed Cell Death,Pyroptosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710323"",""TP53 or TP63 binds the GSDME gene"")",Yes,22,39,Regulation of necroptotic cell death,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686920"",""PELI1 ubiquitinates RIPK3 at K363"")",Yes,"[5, 7, 12, 16, 21, 24, 25]",7,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710323"",""TP53 or TP63 binds the GSDME gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351936"",""Caspase-mediated cleavage of claspin"")",12
Programmed Cell Death,"Activation, myristolyation of BID and translocation to mitochondria","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139893"",""Granzyme-B activates BID by cleavage"")",Yes,23,42,Regulation of the apoptosome activity,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627089"",""CASP9 is phosphorylated at T125"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9710323"",""TP53 or TP63 binds the GSDME gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9647643"",""GSDMD (1-275) binds bacterial cardiolipin"")",12
Programmed Cell Death,CASP8 activity is inhibited,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5675456"",""FLIP(L) and procaspase-8 form heterodimer"")",Yes,24,4,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212552"",""Caspase 3-mediated cleavage of PKC delta"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73945"",""FAS-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",12
Programmed Cell Death,Dimerization of procaspase-8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73945"",""FAS-mediated dimerization of procaspase-8"")",Yes,25,52,Caspase activation via Dependence Receptors in the absence of ligand,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374699"",""UNC5A binds NRAGE"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73945"",""FAS-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",12
Programmed Cell Death,,,,,-,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-508162"",""BH3 only proteins associate with and inactivate anti-apoptotic BCL-XL"")",Yes,"[1, 7, 9, 10, 11, 12, 13, 14, 16, 23, 25]",11,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73945"",""FAS-mediated dimerization of procaspase-8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449058"",""Interleukin-1 family are secreted"")",12
Programmed Cell Death,,,,,-,Caspase-mediated cleavage of cytoskeletal proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201629"",""Caspase-mediated cleavage of Tau"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",11
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201603"",""Caspase-mediated cleavage of PKC theta"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",11
Programmed Cell Death,,,,,-,Breakdown of the nuclear lamina,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-264865"",""Caspase-mediated cleavage of Lamin A"")",Yes,[20],1,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351877"",""Caspase-mediated cleavage of Desmoglein 2"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Breakdown of the nuclear lamina,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-264871"",""Caspase-mediated cleavage of Lamin B1"")",Yes,[20],1,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202947"",""Caspase mediated cleavage of APC"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201640"",""Caspase-mediated cleavage of farnesyltransferase/geranyl- geranyltransferase subunit alpha "")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201595"",""Caspase-mediated cleavage of plakophilin-1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351936"",""Caspase-mediated cleavage of claspin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Caspase-mediated cleavage of cytoskeletal proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350319"",""Caspase mediated cleavage of vimentin at IDVD (259)"")",Yes,"[7, 12, 16, 25]",4,,,
Programmed Cell Death,,,,,-,Stimulation of the cell death response by PAK-2p34,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211712"",""Proteolytic PAK-2p34 fragment translocates to the nucleus"")",Yes,"[3, 7, 8, 11, 12, 16, 22, 23, 25]",9,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202969"",""Caspase mediated cleavage of beta-catenin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351849"",""Caspase-mediated cleavage of Etk"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201636"",""Caspase-mediated cleavage of Desmoplakin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351871"",""Caspase-mediated cleavage of Z0-2"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202917"",""Caspase-mediated cleavage of Desmoglein 1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Regulation of activated PAK-2p34 by proteasome mediated degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",Yes,"[3, 7, 8, 11, 12, 16, 22, 23, 25]",9,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352268"",""Cleavage of Satb1"")",Yes,[20],1,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cell adhesion  proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202939"",""Caspase-mediated cleavage of E-Cadherin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202960"",""Caspase mediated cleavage of C-IAP1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350651"",""Caspase-mediated cleavage of MASK"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Pyroptosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805981"",""HMGB1 release from cells"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201611"",""Caspase-mediated cleavage of Rock-1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Caspase-mediated cleavage of cytoskeletal proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201622"",""Caspase-mediated cleavage of gelsolin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Pyroptosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9647643"",""GSDMD (1-275) binds bacterial cardiolipin"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,Interleukin-1 processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449058"",""Interleukin-1 family are secreted"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,"SMAC, XIAP-regulated apoptotic response","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627369"",""SEPT4 binds XIAP"")",Yes,[2],1,,,
Programmed Cell Death,,,,,-,Apoptotic cleavage of cellular proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201634"",""Caspase-mediated cleavage of FADK 1"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
Programmed Cell Death,,,,,-,SMAC (DIABLO) binds to IAPs ,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627350"",""SMAC (DIABLO) binds XIAP"")",Yes,"[7, 11, 12, 16, 23, 25]",6,,,
Programmed Cell Death,,,,,-,Caspase-mediated cleavage of cytoskeletal proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202966"",""Caspase mediated cleavage of HIP-55"")",Yes,"[7, 8, 11, 12, 16, 22, 23, 25]",8,,,
