PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Metabolism of proteins,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874198"",""CREB3L2 translocates from the endoplasmic reticulum membrane to the Golgi membrane"")",Yes,15,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791102"",""Expression of C19orf10"")",Yes,"[84, 85]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1799335"",""Synthesis of nascent polypeptide containing signal sequence"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023173"",""Insulin secretory granule docks at the plasma membrane"")",14
Metabolism of proteins,Zinc efflux and compartmentalization by the SLC30 family,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437085"",""ZnT5 transports zinc into secretory granules in pancreatic beta cells"")",Yes,16,2,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380227"",""asparagine + tRNA(Asn) + ATP => Asn-tRNA(Asn) + AMP + pyrophosphate"")",No,-,-,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1799335"",""Synthesis of nascent polypeptide containing signal sequence"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265177"",""Exocyst complex formation"")",14
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6781814"",""USP19 deubiquitinates RNF123"")",Yes,17,4,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874193"",""CREB3L1 translocates from the cytosol to the nucleus"")",Yes,[26],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694427"",""MIA3 binds procollagen VII"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694413"",""SEC4C,D bind GOSR2 and STX5"")",14
Metabolism of proteins,E3 ubiquitin ligases ubiquitinate target proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8943083"",""US11:HLA binds DERL1:TMEM129:Ub:UBE2J2,UBE2K:VIMP:VCP"")",Yes,18,1,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786012"",""CHST4 transfers SO4(2-) from PAPS to Core 2 mucins"")",Yes,[56],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694427"",""MIA3 binds procollagen VII"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""SEC24A,B:SEC23A bind SEC22B"")",14
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159761"",""GGCX gamma-carboxylates F7(21-466) (pro-factor VII)"")",Yes,19,1,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5667111"",""PARK2 K63-Ubiquitinates SNCAIP"")",Yes,"[2, 6, 12, 13, 17, 23, 36, 39, 49, 51, 54, 55, 58, 62, 73, 92, 93, 95]",18,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1799335"",""Synthesis of nascent polypeptide containing signal sequence"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023159"",""Carboxypeptidase E cleaves C-peptide (Insulin(57-89)) to yield C-peptide (Insulin(57-87))"")",13
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163820"",""GGCX gamma-carboxylates PROZ(24-400) (pro-protein Z)"")",Yes,20,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791096"",""Expression of PPP2R5B"")",Yes,"[84, 85]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446209"",""Transfer of N-glycan to the protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850594"",""Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins"")",13
Metabolism of proteins,UCH proteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690785"",""BAP1 binds Ub-HCFC1"")",Yes,21,1,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380216"",""glutamate + tRNA(Glu) + ATP => Glu-tRNA(Glu) + AMP + pyrophosphate"")",No,-,-,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446209"",""Transfer of N-glycan to the protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853379"",""ENGASE hydrolyses unfolded protein:(GlcNAc)2 (Man(9-5)"")",13
Metabolism of proteins,Synthesis of diphthamide-EEF2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358494"",""DPH2 transfers a 3-amino-3-carboxypropyl group from AdoMet to residue 715 of nascent EEF2"")",Yes,22,2,Association of TriC/CCT with target proteins during biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390470"",""Association of CCT/TriC with other substrates during biosynthesis (unknown chaperone)"")",Yes,[41],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693001"",""NAT8,8B acetylate BACE1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976734"",""Amyloid fibrils have additional components"")",12
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690159"",""USP21 deubiquitinates RIPK1,DDX58"")",Yes,23,6,Response of EIF2AK1 (HRI) to heme deficiency,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791118"",""Expression of ASNS (Asparagine Synthetase)"")",Yes,"[29, 35, 66]",3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4085021"",""GNE hydrolyzes/epimerises UDP-GlcNAc to ManNAc and UDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088210"",""Cytosolic glycoconjugates translocate to the lysosome"")",12
Metabolism of proteins,"Synthesis, secretion, and deacylation of Ghrelin","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-422088"",""Expression of Preproghrelin"")",Yes,24,2,SUMOylation of immune response proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4755479"",""SUMOylation of NFKB2 with SUMO1"")",Yes,"[60, 72, 79]",3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162730"",""phosphatidylinositol + UDP-N-acetyl-D-glucosamine -> N-acetylglucosaminyl-PI + UDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162729"",""uPAR-acyl-GPI + H2O -> uPAR + long-chain fatty acid"")",10
Metabolism of proteins,Eukaryotic Translation Elongation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156910"",""Formation of eEF1B complex"")",Yes,25,1,GDP-fucose biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-742345"",""SLC35C1 transport UDP-Fuc from cytosol to Golgi lumen"")",Yes,"[5, 27]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358494"",""DPH2 transfers a 3-amino-3-carboxypropyl group from AdoMet to residue 715 of nascent EEF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691512"",""APEH hydrolyses NAc-Ser-protein"")",10
Metabolism of proteins,Neddylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956103"",""VHL:EloB,C:NEDD8-CUL2:RBX1 complex binds hydroxyprolyl-HIF-alpha"")",No,-,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380234"",""histidine + tRNA(His) + ATP => His-tRNA(His) + AMP + pyrophosphate"")",No,-,-,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084999"",""NEU1 hydrolyses Neu5Ac from glycoconjugates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088210"",""Cytosolic glycoconjugates translocate to the lysosome"")",10
Metabolism of proteins,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874184"",""CREB3L1 translocates from the endoplasmic reticulum membrane to the Golgi membrane"")",Yes,26,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791139"",""Expression of SRPR (SRP Receptor subunit alpha)"")",Yes,"[84, 85]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446209"",""Transfer of N-glycan to the protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947991"",""Transport of glycoproteins with Man8 (or Man9) N-glycans to the Golgi"")",10
Metabolism of proteins,GDP-fucose biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6787632"",""GMDS dehydrates GDP-Man to GDP-DHDMan"")",Yes,27,1,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023627"",""DPP4(1-766) hydrolyzes Glucose-dependent Insulinotropic Polypeptide (GIP)"")",Yes,[88],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446209"",""Transfer of N-glycan to the protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-901036"",""MAN1B1 hydrolyses a second 1,2-linked mannose (a branch)"")",10
Metabolism of proteins,E3 ubiquitin ligases ubiquitinate target proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953917"",""PEX2:PEX10:PEX12 binds PEX5S,L (in PEX5S:PEX13:PEX14) and Ub:UBE2D1,2,3"")",No,-,-,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874202"",""CREB3L3 translocates from the cytosol to the nucleus"")",Yes,[14],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72622"",""Release of eIF4E from the inactive eIF4E:4E-BP complex "")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381487"",""IGFBP1 binds IGF forming IGF:IGFBP1"")",10
Metabolism of proteins,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976723"",""Serum amyloid P-component forms homopentamers"")",Yes,28,3,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-914018"",""Addition of GlcNAc to Core 3 forms a Core 4 glycoprotein"")",Yes,[56],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162730"",""phosphatidylinositol + UDP-N-acetyl-D-glucosamine -> N-acetylglucosaminyl-PI + UDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162742"",""(ethanolamineP) mannose (a1-2) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI -> (ethanolamineP) mannose (a1-2) (ethanolamineP) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI"")",9
Metabolism of proteins,Cytosolic tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379994"",""methionine + tRNA(Met) + ATP => Met-tRNA(Met) + AMP + pyrophosphate"")",Yes,29,10,Eukaryotic Translation Termination,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691512"",""APEH hydrolyses NAc-Ser-protein"")",Yes,"[22, 25, 29, 66, 75, 81]",6,,,
Metabolism of proteins,Synthesis of GDP-mannose,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446201"",""PMM1,2 isomerise Man6P to Man1P"")",Yes,30,1,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694487"",""A4GNT transfers GlcNAc to core 2 mucins"")",Yes,[56],1,,,
Metabolism of proteins,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022403"",""Renin:Prorenin Receptor hydrolyzes Angiotensinogen to Angiotensin-(1-10)"")",Yes,31,5,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791076"",""Expression of ADD1 (Adducin alpha)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Adenosine P1 receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418925"",""ADORA2A,B bind Ade-Rib"")",No,-,-,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807224"",""Furin cleaves pro-BGLAP to BGLAP"")",Yes,[61],1,,,
Metabolism of proteins,Surfactant metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685296"",""GATA6 binds SFTPA genes"")",Yes,32,2,Sialic acid metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088210"",""Cytosolic glycoconjugates translocate to the lysosome"")",Yes,"[52, 78]",2,,,
Metabolism of proteins,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874200"",""CREB3 translocates from the endoplasmic reticulum membrane to the Golgi membrane"")",Yes,33,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791112"",""Expression of HDGF"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,UCH proteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690790"",""Histone H2A is dubiquitinated by the PR-DUB complex"")",No,-,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380198"",""proline + tRNA(Pro) + ATP => Pro-tRNA(Pro) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Reactions specific to the complex N-glycan synthesis pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975814"",""Trimming of mannoses on the alpha1,6 arm by MAN2A1"")",Yes,34,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791167"",""Expression of SERP1 (RAMP4)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,PERK regulates gene expression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381086"",""Dissociation of PERK:BiP Heterodimer"")",Yes,35,8,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791060"",""Expression of SRPRB (SRP Receptor subunit beta)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Metalloprotease DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691439"",""BRISC complex deubiquitinates NLRP3"")",Yes,36,4,ATF4 activates genes in response to endoplasmic reticulum  stress,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-517731"",""Expression of IL-8"")",Yes,"[29, 35, 66]",3,,,
Metabolism of proteins,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9010091"",""APP translocates from plasma membrane to endosome lumen"")",Yes,37,2,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380222"",""tryptophan + tRNA(Trp) + ATP => Trp-tRNA(Trp) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690157"",""USP16,USP21 deubiquitinate Histone H2A"")",No,-,-,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976817"",""Formation of serum amyloid P decamer"")",Yes,[28],1,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159826"",""GGCX gamma-carboxylates F2(25-622) (pro-prothrombin)"")",Yes,38,1,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-914005"",""Addition of GlcNAc to the Tn antigen via an alpha-1,3 linkage forms a Core 5 glycoprotein"")",Yes,[56],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696534"",""USP18 deubiquitinates TAK1:TAB1"")",Yes,39,6,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791169"",""Expression of WFS1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Surfactant metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686304"",""ZDHHC2 transfers PALM from PALM-CoA to CKAP4"")",Yes,40,1,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380200"",""leucine + tRNA(Leu) + ATP => Leu-tRNA(Leu) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814409"",""CK2 phosphorylates PDCL"")",Yes,41,2,O-glycosylation of TSR domain-containing proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5173005"",""B3GALTL transfers glucose to O-fucosyl-proteins"")",Yes,[64],1,,,
Metabolism of proteins,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853529"",""OTULIN,USP5 cleaves UBB yielding ubiquitin"")",No,-,-,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5689539"",""ADRM1:26S proteaseome binds USP14"")",No,-,-,,,
Metabolism of proteins,Metalloprotease DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693061"",""STAMBP binds STAM"")",Yes,42,1,N-glycan trimming and elongation in the cis-Golgi,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-964768"",""Addition of GlcNAc to the glycan on the A arm"")",Yes,"[68, 70, 74]",3,,,
Metabolism of proteins,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874209"",""CREB3L4 translocates from the endoplasmic reticulum membrane to the Golgi membrane"")",Yes,43,1,SUMOylation of DNA replication proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4655355"",""RANBP2 SUMOylates CDCA8 (Borealin) and PIAS3 SUMOylates AURKB (Aurora-B)"")",Yes,"[60, 72, 79]",3,,,
Metabolism of proteins,Synthesis of dolichyl-phosphate mannose,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162721"",""dolichyl phosphate + GDP-alpha-D-mannose -> dolichyl phosphate D-mannose"")",Yes,44,3,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977224"",""Serum amyloid P binds DNA and chromatin"")",Yes,[28],1,,,
