PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Sensory Perception,"Inactivation, recovery and regulation of the phototransduction cascade","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229213"",""RCVRN:Ca2+ binds to and inhibits GRK1"")",Yes,11,3,"Inactivation, recovery and regulation of the phototransduction cascade","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534087"",""NMT1/2 transfer MYS to GNAT1"")",Yes,[7],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975593"",""PNLIP:CLPS hydrolyses RPALM to atROL and PALM"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465919"",""AWAT2 transfers PALM to 11cROL forming 11cRPALM"")",16
Sensory Perception,Digestion of dietary lipid,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975593"",""PNLIP:CLPS hydrolyses RPALM to atROL and PALM"")",Yes,12,4,Olfactory Signaling Pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381750"",""Olfactory Receptor - G Protein olfactory trimer complex formation"")",Yes,[8],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465941"",""A REH hydrolyses 11cRE to 11cROL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465919"",""AWAT2 transfers PALM to 11cROL forming 11cRPALM"")",11
Sensory Perception,,,,,-,Retinoid metabolism and transport,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956427"",""RETSAT reduces atROL to at-13,14-dhROL"")",Yes,"[3, 4, 12]",3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975635"",""BCMO1:Fe2+ cleaves betaC to atRAL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956427"",""RETSAT reduces atROL to at-13,14-dhROL"")",11
Sensory Perception,,,,,-,Activation of the phototransduction cascade,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514891"",""SLC24A1 exchanges 4Na+ for Ca2+, K+"")",Yes,"[1, 2, 3, 4, 11, 12]",6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229213"",""RCVRN:Ca2+ binds to and inhibits GRK1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465919"",""AWAT2 transfers PALM to 11cROL forming 11cRPALM"")",11
Sensory Perception,,,,,-,"Inactivation, recovery and regulation of the phototransduction cascade","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229181"",""CALM1:Ca2+ binds CNG channel"")",Yes,"[1, 2, 3, 4, 9, 11, 12]",7,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975594"",""PLB1 hydrolyses RPALM to atROL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956427"",""RETSAT reduces atROL to at-13,14-dhROL"")",10
Sensory Perception,,,,,-,Sensory processing of sound by outer hair cells of the cochlea,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663354"",""SLC26A5 (prestin) changes conformation in response to depolarization"")",Yes,[5],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229213"",""RCVRN:Ca2+ binds to and inhibits GRK1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514891"",""SLC24A1 exchanges 4Na+ for Ca2+, K+"")",10
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975593"",""PNLIP:CLPS hydrolyses RPALM to atROL and PALM"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956427"",""RETSAT reduces atROL to at-13,14-dhROL"")",10
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229213"",""RCVRN:Ca2+ binds to and inhibits GRK1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229181"",""CALM1:Ca2+ binds CNG channel"")",8
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2586748"",""GUCA binds Ca2+ to form GUCA:Ca2+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514891"",""SLC24A1 exchanges 4Na+ for Ca2+, K+"")",5
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2586748"",""GUCA binds Ca2+ to form GUCA:Ca2+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229181"",""CALM1:Ca2+ binds CNG channel"")",5
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659380"",""Mechanoelectrical transduction (MET) channel transports cations from the extracellular region into the cytosol of stereocilia of inner hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9662096"",""Exocytosis of glutamate from cochlear inner hair cell"")",3
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663736"",""CHRNA9:CHRNA10 binds acetylcholine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663752"",""KCNN2 transports K+ from the cytosol to the extracellular region"")",3
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663736"",""CHRNA9:CHRNA10 binds acetylcholine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9667809"",""KCNMA1:KCNMB1 transports potassium ions from the cytosol to the extracellular region"")",3
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663363"",""Mechanoelectrical transduction (MET) channel transports cations into the cytosol of stereocilia of cochlear outer hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663354"",""SLC26A5 (prestin) changes conformation in response to depolarization"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659380"",""Mechanoelectrical transduction (MET) channel transports cations from the extracellular region into the cytosol of stereocilia of inner hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9667761"",""KCNMA1:KCNMB1:LRRC52 transports K+ from the cytosol to the extracellular region"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659380"",""Mechanoelectrical transduction (MET) channel transports cations from the extracellular region into the cytosol of stereocilia of inner hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664214"",""ATP2B1 (PMCA1) transports Ca2+ from the cytosol to the extracellular region"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659380"",""Mechanoelectrical transduction (MET) channel transports cations from the extracellular region into the cytosol of stereocilia of inner hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659554"",""KCNQ4 transports K+ from the cytosol to the extracellular region"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659380"",""Mechanoelectrical transduction (MET) channel transports cations from the extracellular region into the cytosol of stereocilia of inner hair cell"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9662114"",""ATP2B2-wa (PMCA2-wa) transports Ca2+ from the cytosol to the extracellular region"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534096"",""METAP1/2 demethylates GNAT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534040"",""Unknown NAT N-acylates Gly in GNAT1"")",2
Sensory Perception,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534096"",""METAP1/2 demethylates GNAT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534087"",""NMT1/2 transfer MYS to GNAT1"")",2
