PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609737"",""Formation of tri-heterotetramers of GluN1 (GRIN1), GluN2B (GRIN2B) and GluN2D (GRIN2D)"")",Yes,11,6,Glutamate Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212658"",""Tranport of L-Glutamate (mitochondrial matrix) to cytosol"")",Yes,"[8, 19]",2,,,
Neuronal System,Reuptake of GABA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444007"",""GAT1-3 mediate Na+/Cl- dependent GABA transport"")",Yes,12,1,CaMK IV-mediated phosphorylation of CREB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111912"",""CaMK4 phosphorylates CREB1"")",Yes,"[1, 2, 4, 5, 8, 9, 11, 13, 15, 19, 21, 24, 26, 32, 35, 37, 38]",17,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609738"",""Formation of tri-heterotetramers of GluN1 (GRIN1), GluN2A (GRIN2A) and GluN2C (GRIN2C)"")",Yes,13,6,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797568"",""NRXNs bind CASK:Protein 4.1"")",Yes,"[3, 33]",2,,,
Neuronal System,PKA activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951727"",""cAMP binds PKA tetramer"")",Yes,34,1,Neurotransmitter receptors and postsynaptic signal transmission,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648983"",""HTR3A pentamer:5HT transports Na+,K+,Ca2+"")",Yes,[16],1,,,
Neuronal System,Highly calcium permeable nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629599"",""Binding of acetylcholine to highly calcium permeable acetylcholine receptors"")",Yes,14,1,Presynaptic function of Kainate receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-500717"",""Activation of GRIK3 homomer"")",Yes,[18],1,,,
Neuronal System,CaMK IV-mediated phosphorylation of CREB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619127"",""CAMK4 binds KPNA2"")",Yes,15,1,Degradation of GABA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888548"",""ALDH5A1 dehydrogenates SUCCSA to SUCCA"")",Yes,[12],1,,,
Neuronal System,Neurotransmitter receptors and postsynaptic signal transmission,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649108"",""HTR3A pentamer binds 5HT"")",Yes,16,1,Long-term potentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618750"",""CaMKII phosphorylates AMPA receptor"")",Yes,"[1, 2, 4, 5, 8, 9, 11, 13, 19, 21, 24, 26, 32, 35, 37, 38]",16,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794336"",""NMDAR binds PSD-95 subfamily members"")",Yes,17,2,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1013020"",""Activation of GIRK/Kir3 Channels"")",Yes,"[8, 19, 21, 26, 32, 35, 37, 38]",8,,,
Neuronal System,Presynaptic function of Kainate receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-500708"",""GRIK3 homomer binds glutamate"")",Yes,18,1,Activation of AMPA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399712"",""Activation of Ca permeable AMPA receptors"")",Yes,"[8, 19, 20, 21, 26, 32, 35, 37, 38]",9,,,
Neuronal System,Astrocytic Glutamate-Glutamine Uptake And Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210439"",""glutamate uptake by astrocytes"")",Yes,19,13,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797554"",""ABP1 binds SHANK proteins"")",Yes,[3],1,,,
Neuronal System,Trafficking of AMPA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""Trafficking of GluR1-containing  AMPA receptors"")",Yes,20,3,Activation of RAC1 downstream of NMDARs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619803"",""p-S516-ARHGEF7 activates RAC1"")",Yes,"[1, 2, 4, 5, 8, 9, 11, 13, 19, 21, 24, 26, 32, 35, 37, 38]",16,,,
Neuronal System,Acetylcholine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429594"",""SLC5A7 cotransports Cho, Cl-, Na+ from extracellular region to cytosol"")",Yes,21,12,Norepinephrine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374909"",""Metabolism of Noradrenaline"")",Yes,"[8, 19, 21, 26, 32, 35, 37, 38]",8,,,
Neuronal System,Enzymatic degradation of dopamine by COMT,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9679775"",""COMT binds COMT Inhibitors"")",Yes,22,1,Activation of AMPK downstream of NMDARs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619515"",""AMPK phosphorylates MAPT"")",Yes,[29],1,,,
Neuronal System,RSK activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619843"",""ERKs phosphorylate RSKs"")",Yes,23,1,Synaptic adhesion-like molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849906"",""SALM1 binds NMDA receptor"")",Yes,[10],1,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609742"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2A (GRIN2A)"")",Yes,24,6,Neurotransmitter clearance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372519"",""AcCho is hydrolyzed to Cho and acetate by ACHE"")",Yes,[6],1,,,
Neuronal System,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629588"",""Binding of acetylcholine to highly sodium permeable postsynaptic acetylcholine receptors"")",Yes,25,1,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622325"",""Activation of highly sodium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,[25],1,,,
Neuronal System,Acetylcholine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349520"",""Re-acidification of acetylcholine transport vesicles"")",Yes,26,12,Synaptic adhesion-like molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849881"",""SALM2 associate with AMPA and NMDA receptors"")",Yes,[20],1,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794355"",""Homer1,2,3 binds mGluR1a,5"")",Yes,27,1,PKA-mediated phosphorylation of CREB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""PKA phosphorylates CREB1"")",Yes,"[1, 2, 4, 5, 8, 9, 11, 13, 34, 19, 21, 24, 26, 32, 35, 37, 38]",17,,,
Neuronal System,Serotonin clearance from the synaptic cleft,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444008"",""SLC6A4 co-transports 5HT, Cl-, Na+ from extracellular region to cytosol"")",Yes,28,1,Activation of AMPA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420980"",""Activation of Ca permeable AMPA receptors"")",Yes,"[8, 19, 20, 21, 26, 32, 35, 37, 38]",9,,,
Neuronal System,Activation of AMPK downstream of NMDARs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619478"",""CAMKK2 phosphorylates AMPK"")",Yes,29,2,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442724"",""Phosphorylation of CREB1 by ribosomal protein S6 kinases (RSKs)"")",Yes,[23],1,,,
Neuronal System,HCN channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1297444"",""Binding of cAMP to HCN channels"")",Yes,31,1,Activation of Ca-permeable Kainate Receptor,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451311"",""Activation of Ca-permeable Kainate receptors"")",Yes,[7],1,,,
Neuronal System,Serotonin Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374916"",""Re-acidification of clathrin sculpted monoamine tranport vesicle lumen"")",Yes,32,12,HCN channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1296043"",""Activation of HCN channels"")",Yes,[31],1,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797553"",""Protein 4.1 binds CASK"")",Yes,33,1,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629595"",""Activation of highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,[30],1,,,
Neuronal System,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629596"",""Binding of acetylcholine to highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,30,1,Long-term potentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612085"",""SRC phosphorylates GluN2 (GRIN2) subunits of NMDARs"")",Yes,"[1, 2, 4, 5, 8, 9, 11, 13, 19, 21, 24, 26, 32, 35, 37, 38]",16,,,
Neuronal System,"GABA synthesis, release, reuptake and degradation","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888592"",""Loading of GABA into clathrin sculpted GABA transport vesicle lumen"")",Yes,35,12,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794356"",""BEGAIN binds DLG2,DLG3,DLG4"")",Yes,[17],1,,,
Neuronal System,Enzymatic degradation of Dopamine by monoamine oxidase,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379382"",""MAOA:FAD deaminates DA to DOPAC"")",Yes,36,1,,,,,,,,
Neuronal System,Presynaptic depolarization and calcium channel opening,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210420"",""Ca2+ influx through voltage gated Ca2+ channels"")",Yes,37,12,,,,,,,,
Neuronal System,Dopamine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336443"",""LIN7, CASK and APBA1 bind"")",Yes,38,12,,,,,,,,
