PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Extracellular matrix organization,Collagen biosynthesis and modifying enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",Yes,11,6,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4086204"",""IBSP binds collagen type I"")",Yes,[4],1,,,
Extracellular matrix organization,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2482180"",""Collagen type VIII degradation by ELANE"")",Yes,12,2,Elastic fibre formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328037"",""Fibrillin-1 binds integrins"")",Yes,[22],1,,,
Extracellular matrix organization,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022141"",""Prolysyl oxidase activation"")",Yes,13,6,Syndecan interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2731075"",""Syndecan-1 binds collagen types I, III, V"")",Yes,[4],1,,,
Extracellular matrix organization,Activation of Matrix Metalloproteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1604752"",""Initial activation of proMMP13 by MMP3"")",Yes,14,1,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396370"",""VTN binds collagens II, III and V"")",Yes,[4],1,,,
Extracellular matrix organization,Activation of Matrix Metalloproteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1592436"",""Initial activation of proMMP9 by MMPs"")",Yes,15,2,Non-integrin membrane-ECM interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327738"",""DDR1 binds collagen type I, II, III, IV, V, XI fibrils"")",Yes,[4],1,,,
Extracellular matrix organization,Fibronectin matrix formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2545196"",""FN1 dimerizes"")",Yes,16,1,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1454757"",""Gelatin degradation by MMP1, 2, 3, 7, 8, 9, 12, 13"")",Yes,"[1, 2, 4, 7, 9, 10, 12, 15, 17]",9,,,
Extracellular matrix organization,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1564112"",""Collagen type VI degradation by MMP2,9,11"")",Yes,17,2,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465883"",""VTN binds collagens I, IV and VI"")",Yes,[4],1,,,
Extracellular matrix organization,Activation of Matrix Metalloproteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1604712"",""Initial activation of proMMP7 by trypsin"")",Yes,18,1,Non-integrin membrane-ECM interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465890"",""DDR2 binds collagen type I, II, III, V, X fibrils"")",Yes,[4],1,,,
Extracellular matrix organization,Activation of Matrix Metalloproteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1592371"",""Initial activation of proMMP3"")",Yes,19,1,Assembly of collagen fibrils and other multimeric structures,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2299620"",""Collagen XI cross-links with collagen II"")",Yes,[4],1,,,
Extracellular matrix organization,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168923"",""Collagen type XVIII endostatin release"")",Yes,20,2,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327695"",""Collagen types III, IV, V, VI, VIII, IX, XVI bind integrins alpha1beta1 and alpha2beta1"")",Yes,[4],1,,,
Extracellular matrix organization,Syndecan interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2731147"",""Syndecan-4 binds PI(4,5)P2"")",Yes,21,1,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8940561"",""MMP7 cleaves OPTC"")",Yes,"[18, 19]",2,,,
Extracellular matrix organization,Elastic fibre formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129357"",""Fibrillin C-terminal processing"")",Yes,22,8,Anchoring fibril formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396234"",""Collagen type VII binds laminin-322 and collagen IV"")",Yes,[4],1,,,
Extracellular matrix organization,Collagen biosynthesis and modifying enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614460"",""Dimerization of procollagen type VI"")",Yes,23,1,Molecules associated with elastic fibres,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161282"",""Elastic fibres bind associated proteins"")",Yes,"[6, 22]",2,,,
Extracellular matrix organization,,,,,-,Fibronectin matrix formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327746"",""FN1 aggregation"")",Yes,[16],1,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2167942"",""Collagen type XIII ectodomain shedding"")",Yes,[11],1,,,
Extracellular matrix organization,,,,,-,Laminin interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328145"",""Laminin-111 binds collagen type IV"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2470555"",""Collagen type X binds Integrin alpha2beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4086216"",""Collagen type VII binds integrin alpha2beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Laminin interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084501"",""Collagen type VII binds collagen type IV"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Basigin interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375135"",""Basigin binds Matrix metalloproteinase-1"")",Yes,[10],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2484965"",""Collagen type XIII binds Integrin alpha1beta1"")",Yes,[11],1,,,
Extracellular matrix organization,,,,,-,Collagen biosynthesis and modifying enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614461"",""Tetramerization of procollagen VI"")",Yes,[23],1,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473594"",""Collagen type II degradation by MMP15"")",Yes,"[1, 4]",2,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172433"",""Collagen type XIX degradation"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084910"",""Collagen type II binds integrin alpha2beta1, alpha1beta1, alpha11beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Laminin interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2426530"",""Laminins:Nidogens binds HSPG2"")",Yes,[3],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395223"",""Formation of hydroxylysyl-pyridinoline cross-links"")",Yes,"[4, 13]",2,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2471621"",""Endostatin degradation by cathepsins"")",Yes,[20],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395324"",""Formation of hydroxylysyl-pyrrole cross-links"")",Yes,"[4, 13]",2,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172405"",""Collagen type XXIII ectodomain shedding"")",Yes,[11],1,,,
Extracellular matrix organization,,,,,-,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327909"",""DCN binds collagen I, II, III, VI fibrils"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202706"",""Integrin alpha4beta1 binds JAM2:JAM3"")",Yes,[5],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514823"",""Fibrillin-1 degradation by ELANE"")",Yes,[22],1,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2471842"",""Collagen type XXV ectomain shedding"")",Yes,[11],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-216045"",""Collagen type I binds integrin alpha11beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514772"",""Fibrillin-1 degradation by MMP3, CTSK, CTSL2"")",Yes,[22],1,,,
Extracellular matrix organization,,,,,-,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466238"",""BGN binds Collagen types II, III"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2243926"",""Formation of histidino-hydroxylysinonorleucine cross-links"")",Yes,"[4, 13]",2,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198941"",""VCAM1 binds Integrin alpha4beta1"")",Yes,[5],1,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2537499"",""Gelatin degradation by MMP19"")",Yes,"[1, 2, 4, 7, 9, 10, 12, 15, 17]",9,,,
Extracellular matrix organization,,,,,-,Molecules associated with elastic fibres,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328033"",""Fibrillin-1 binds latent TGF-beta"")",Yes,[22],1,,,
Extracellular matrix organization,,,,,-,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2424252"",""COMP binds collagen, fibronectin, aggrecan and matrilins"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559639"",""Collagen type IV sulfilimine cross-linking by peroxidasin"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Collagen degradation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473584"",""Collagen type III degradation by MMP15"")",Yes,"[1, 4]",2,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514831"",""Fibrillin-1 degradation by MMP14"")",Yes,"[1, 22]",2,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-216043"",""Collagen type II binds integrin alpha10beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395322"",""Formation of lysyl-pyridinoline cross-links"")",Yes,"[4, 13]",2,,,
Extracellular matrix organization,,,,,-,Assembly of collagen fibrils and other multimeric structures,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213205"",""Type XII and XIV collagens associate with type I and type II fibrils."")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Assembly of collagen fibrils and other multimeric structures,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213210"",""Collagen IX is cross-linked to the surface of collagen type II fibrils"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Collagen biosynthesis and modifying enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022073"",""Procollagen triple helix formation"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473511"",""Collagen type XXIII binds Integrin alpha2beta1"")",Yes,[11],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084903"",""Collagen types VI, IX bind integrin alpha10beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Assembly of collagen fibrils and other multimeric structures,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213192"",""Hemidesmosome formation"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114563"",""Collagen type I binds integrin alpha1beta1, alpha2beta1, alpha10beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Syndecan interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2750187"",""Syndecan-4:PI(4,5)P2 binds PKC alpha:DAG"")",Yes,[21],1,,,
Extracellular matrix organization,,,,,-,Molecules associated with elastic fibres,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396399"",""Fibrillins bind BMPs"")",Yes,[22],1,,,
Extracellular matrix organization,,,,,-,Activation of Matrix Metalloproteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1604368"",""Autocatalytic activation of bound proMMP2"")",Yes,[1],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2533944"",""Fibronectin degradation by MMP10"")",Yes,[7],1,,,
Extracellular matrix organization,,,,,-,Assembly of collagen fibrils and other multimeric structures,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213208"",""Type X collagen associates with collagen type II fibrils"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485148"",""Fibrillin 1, 2,(3) degradation by MMP2, 9, 12 and 13"")",Yes,[22],1,,,
Extracellular matrix organization,,,,,-,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466106"",""BGN binds Collagen types I, VI, (IX)"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2533874"",""Laminin-511 degradation by MMP14"")",Yes,[1],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3791155"",""Laminin-322 degradation by MMP14"")",Yes,[1],1,,,
Extracellular matrix organization,,,,,-,ECM proteoglycans,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2424243"",""SPARC binds Collagen type I fibril, hydroxylapatite and Ca2+"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Laminin interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2426450"",""Laminins:Nidogens binds collagen type IV networks"")",Yes,"[3, 4]",2,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514790"",""Elastin degradation by MMP14"")",Yes,[1],1,,,
Extracellular matrix organization,,,,,-,Crosslinking of collagen fibrils,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2250301"",""Formation of lysyl-pyrrole cross-links"")",Yes,"[4, 13]",2,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4539779"",""Collagen type IV binds integrin alpha10beta1"")",Yes,[4],1,,,
Extracellular matrix organization,,,,,-,Degradation of the extracellular matrix,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2533950"",""Fibronectin degradation by MMP14, TMPRSS6"")",Yes,[1],1,,,
Extracellular matrix organization,,,,,-,Integrin cell surface interactions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-216040"",""Collagen type IV networks bind integrins alpha1beta1, alpha2beta1"")",Yes,[4],1,,,
