PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected purine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629373"",""NEIL3 recognizes and binds to spiroiminodihydantoin in telomeric DNA"")",Yes,13,1,Cleavage of the damaged purine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629470"",""NEIL3 cleaves 5-guanidinohydantoin"")",Yes,[15],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691004"",""XPC binds RAD23 and CETN2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683986"",""APBB1 and MAPK8 bind diphosphorylated H2AFX"")",22
DNA Repair,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683930"",""WICH phosphorylates H2AFX on Y142"")",Yes,14,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684008"",""NBN binds KPNA2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",22
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected purine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629358"",""NEIL3 recognizes and binds to 5-guanidinohydantoin"")",Yes,15,1,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657651"",""MGMT binds alkylated DNA containing 6-O-methylguanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",22
DNA Repair,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5444516"",""Formation of MSH2:MSH6 Complex"")",Yes,16,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685318"",""BCDX2 complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629149"",""NEIL1 cleaves thymine glycol from damaged DNA"")",21
DNA Repair,HDR through Single Strand Annealing (SSA),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75998"",""Formation of RAD52 heptameric ring structure complexes"")",Yes,17,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685318"",""BCDX2 complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",21
DNA Repair,Fanconi Anemia Pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785594"",""FANCD2 binds FANCI"")",Yes,18,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691004"",""XPC binds RAD23 and CETN2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358592"",""DNA ligase I ligates single stranded nick in double stranded DNA"")",21
DNA Repair,Translesion synthesis by REV1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110322"",""Formation of Pol zeta complex"")",Yes,19,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684008"",""NBN binds KPNA2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")",21
DNA Repair,Processing of DNA double-strand break ends,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685953"",""SIRT6 deacetylates RBBP8"")",Yes,20,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75172"",""Formation of RAD50:MRE11 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",21
DNA Repair,MGMT-mediated DNA damage reversal,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657651"",""MGMT binds alkylated DNA containing 6-O-methylguanine"")",Yes,21,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657651"",""MGMT binds alkylated DNA containing 6-O-methylguanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")",21
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629372"",""NEIL3 recognizes and binds to thymine glycol in telomeric DNA"")",Yes,22,1,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685318"",""BCDX2 complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")",20
DNA Repair,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5444511"",""Formation of MSH2:MSH3 Complex"")",Yes,23,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75172"",""Formation of RAD50:MRE11 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")",20
DNA Repair,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629918"",""NEIL1 translocates to the nucleus"")",Yes,24,7,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685953"",""SIRT6 deacetylates RBBP8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",20
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629918"",""NEIL1 translocates to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358592"",""DNA ligase I ligates single stranded nick in double stranded DNA"")",20
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629918"",""NEIL1 translocates to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683986"",""APBB1 and MAPK8 bind diphosphorylated H2AFX"")",20
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685319"",""CX3 complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629149"",""NEIL1 cleaves thymine glycol from damaged DNA"")",19
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685319"",""CX3 complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629499"",""NEIL3 cleaves thymine glycol"")",19
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684008"",""NBN binds KPNA2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629149"",""NEIL1 cleaves thymine glycol from damaged DNA"")",19
DNA Repair,,,,,-,,,,,,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685953"",""SIRT6 deacetylates RBBP8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655483"",""USP1 autocleavage"")",19
