PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Short_Path,High_Degree_Path,Low_High_Degree_Path
Neuronal System,HCN channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1297444"",""Binding of cAMP to HCN channels"")",Yes,11,1,Highly calcium permeable nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622326"",""Activation of highly calcium permeable nicotinic acetylcholine receptors"")",Yes,[36],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""Calcium binds calmodulin at the synapse"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")",
Neuronal System,Neurotransmitter clearance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634834"",""ACHEIs bind ACHE"")",Yes,12,1,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794344"",""HOMER binds SHANK proteins"")",Yes,"[28, 37]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""CaMKII binds activated calmodulin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444792"",""Calmodulin-bound CaMKII-gamma enters the nucleus"")",
Neuronal System,CaMK IV-mediated phosphorylation of CREB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619127"",""CAMK4 binds KPNA2"")",Yes,13,1,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797568"",""NRXNs bind CASK:Protein 4.1"")",Yes,"[25, 37]",2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""CaMKII autophosphorylates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""Activated calmodulin dissociates from CaMKII-gamma"")",
Neuronal System,Enzymatic degradation of dopamine by COMT,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9679775"",""COMT binds COMT Inhibitors"")",Yes,14,1,Activation of Na-permeable kainate receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451310"",""Activation of Edited Kainate receptors"")",Yes,"[7, 15, 17, 18, 24, 29, 30, 32]",8,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444792"",""Calmodulin-bound CaMKII-gamma enters the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111913"",""Calmodulin binds CAMK4"")",
Neuronal System,Acetylcholine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429594"",""SLC5A7 cotransports Cho, Cl-, Na+ from extracellular region to cytosol"")",Yes,15,12,Degradation of GABA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888548"",""ALDH5A1 dehydrogenates SUCCSA to SUCCA"")",Yes,[1],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""Activated calmodulin dissociates from CaMKII-gamma"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")",
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609742"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2A (GRIN2A)"")",Yes,16,6,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794356"",""BEGAIN binds DLG2,DLG3,DLG4"")",Yes,[23],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111913"",""Calmodulin binds CAMK4"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111915"",""CAMK4 autophosphorylates"")",
Neuronal System,Serotonin Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374916"",""Re-acidification of clathrin sculpted monoamine tranport vesicle lumen"")",Yes,17,12,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797554"",""ABP1 binds SHANK proteins"")",Yes,[37],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""CaMKK phosphorylates CAMK4"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111912"",""CaMK4 phosphorylates CREB1"")",
Neuronal System,Dopamine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336443"",""LIN7, CASK and APBA1 bind"")",Yes,18,12,PKA-mediated phosphorylation of CREB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""PKA phosphorylates CREB1"")",Yes,"[4, 7, 15, 16, 17, 18, 20, 21, 22, 24, 27, 29, 30, 31, 32, 34, 38]",17,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111915"",""CAMK4 autophosphorylates"")",,
Neuronal System,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629596"",""Binding of acetylcholine to highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,19,1,Presynaptic function of Kainate receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-500717"",""Activation of GRIK3 homomer"")",Yes,[10],1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111912"",""CaMK4 phosphorylates CREB1"")",,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609738"",""Formation of tri-heterotetramers of GluN1 (GRIN1), GluN2A (GRIN2A) and GluN2C (GRIN2C)"")",Yes,20,6,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794354"",""NMDA receptor complex:DLG2,DLG3,DLG4:SPAR binds PDLIM5"")",Yes,[23],1,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609746"",""Formation of tri-heterotetramers of GluN1 (GRIN1), GluN2A (GRIN2A) and GluN2B (GRIN2B)"")",Yes,21,6,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629595"",""Activation of highly calcium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,[19],1,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609739"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2C (GRIN2C)"")",Yes,22,6,Metabolism of serotonin,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141186"",""MAOA:FAD oxidatively deaminates of 5HT"")",Yes,[9],1,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794336"",""NMDAR binds PSD-95 subfamily members"")",Yes,23,2,Activation of AMPA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399711"",""Activation of Ca impermeable AMPA receptors"")",Yes,"[7, 15, 17, 18, 24, 29, 30, 32]",8,,,
Neuronal System,Astrocytic Glutamate-Glutamine Uptake And Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210439"",""glutamate uptake by astrocytes"")",Yes,24,13,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1013020"",""Activation of GIRK/Kir3 Channels"")",Yes,"[7, 15, 17, 18, 24, 29, 30, 32]",8,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797553"",""Protein 4.1 binds CASK"")",Yes,25,1,Enzymatic degradation of dopamine by COMT,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379387"",""COMT transfers Met to DA to form 3MT"")",Yes,[14],1,,,
Neuronal System,Neurotransmitter receptors and postsynaptic signal transmission,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649108"",""HTR3A pentamer binds 5HT"")",Yes,26,1,Activation of AMPK downstream of NMDARs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619515"",""AMPK phosphorylates MAPT"")",Yes,[3],1,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609737"",""Formation of tri-heterotetramers of GluN1 (GRIN1), GluN2B (GRIN2B) and GluN2D (GRIN2D)"")",Yes,27,6,Norepinephrine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374909"",""Metabolism of Noradrenaline"")",Yes,"[7, 15, 17, 18, 24, 29, 30, 32]",8,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794355"",""Homer1,2,3 binds mGluR1a,5"")",Yes,28,1,Activation of AMPK downstream of NMDARs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619542"",""AMPK negatively regulates binding of MAPT to microtubules"")",Yes,"[3, 34]",2,,,
Neuronal System,Acetylcholine Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349520"",""Re-acidification of acetylcholine transport vesicles"")",Yes,29,12,Neurotransmitter receptors and postsynaptic signal transmission,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648983"",""HTR3A pentamer:5HT transports Na+,K+,Ca2+"")",Yes,[26],1,,,
Neuronal System,Presynaptic depolarization and calcium channel opening,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210420"",""Ca2+ influx through voltage gated Ca2+ channels"")",Yes,30,12,Activation of AMPA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399712"",""Activation of Ca permeable AMPA receptors"")",Yes,"[5, 7, 15, 17, 18, 24, 29, 30, 32]",9,,,
Neuronal System,PKA activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951727"",""cAMP binds PKA tetramer"")",Yes,31,1,Synaptic adhesion-like molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849906"",""SALM1 binds NMDA receptor"")",Yes,[33],1,,,
Neuronal System,"GABA synthesis, release, reuptake and degradation","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888592"",""Loading of GABA into clathrin sculpted GABA transport vesicle lumen"")",Yes,32,12,Synaptic adhesion-like molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849881"",""SALM2 associate with AMPA and NMDA receptors"")",Yes,[5],1,,,
Neuronal System,Synaptic adhesion-like molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849878"",""PSD-95 binds NMDA receptor"")",Yes,33,1,Long-term potentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612085"",""SRC phosphorylates GluN2 (GRIN2) subunits of NMDARs"")",Yes,"[4, 7, 15, 16, 17, 18, 20, 21, 22, 24, 27, 29, 30, 32, 34, 38]",16,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609744"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2B (GRIN2B)"")",Yes,34,7,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622325"",""Activation of highly sodium permeable postsynaptic nicotinic acetylcholine receptors"")",Yes,[35],1,,,
Neuronal System,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629588"",""Binding of acetylcholine to highly sodium permeable postsynaptic acetylcholine receptors"")",Yes,35,1,HCN channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1296043"",""Activation of HCN channels"")",Yes,[11],1,,,
Neuronal System,Highly calcium permeable nicotinic acetylcholine receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-629599"",""Binding of acetylcholine to highly calcium permeable acetylcholine receptors"")",Yes,36,1,,,,,,,,
Neuronal System,Neurexins and neuroligins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6794346"",""NRXNs bind NLGNs"")",Yes,37,3,,,,,,,,
Neuronal System,Assembly and cell surface presentation of NMDA receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609741"",""Formation of di-heterotetramers of GluN1 (GRIN1) and GluN2D (GRIN2D)"")",Yes,38,6,,,,,,,,
