First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-376364,R-HSA-376357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376364"",""Vamp8 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376357"",""Vamp7 associated Lysosome to Plasma membrane transport"")","Gillespie, ME"
R-HSA-376364,R-HSA-376369,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376364"",""Vamp8 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","Gillespie, ME"
R-HSA-376364,R-HSA-376364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376364"",""Vamp8 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376364"",""Vamp8 associated secretory vesicle to plasma membrane transport"")","Gillespie, ME"
R-HSA-376369,R-HSA-1449574,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1449574"",""SLC2A4 (GLUT4) vesicle fuses with the plasma membrane"")","May, B"
R-HSA-376369,R-HSA-376357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376357"",""Vamp7 associated Lysosome to Plasma membrane transport"")","Gillespie, ME"
R-HSA-376369,R-HSA-376369,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","Gillespie, ME"
R-HSA-376369,R-HSA-376364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376369"",""Vamp2 associated secretory vesicle to plasma membrane transport"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376364"",""Vamp8 associated secretory vesicle to plasma membrane transport"")","Gillespie, ME"
R-HSA-421831,R-HSA-350769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421831"",""trans-Golgi Network Coat Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350769"",""trans-Golgi Network Coat Activation"")","Gillespie, ME"
R-HSA-421835,R-HSA-421831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421835"",""trans-Golgi Network Vesicle Scission"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421831"",""trans-Golgi Network Coat Assembly"")","Gillespie, ME"
R-HSA-421835,R-HSA-432706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421835"",""trans-Golgi Network Vesicle Scission"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432706"",""trans-Golgi Network Lysosome Vesicle Destined Membrane Coat Assembly"")","Gillespie, ME"
R-HSA-421836,R-HSA-421831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421831"",""trans-Golgi Network Coat Assembly"")","Gillespie, ME"
R-HSA-421836,R-HSA-421836,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","Gillespie, ME"
R-HSA-421836,R-HSA-421833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421833"",""Vamp And trans-Golgi Network AP-1 Binding Coupled With Cargo Capture"")","Gillespie, ME"
R-HSA-421836,R-HSA-432706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432706"",""trans-Golgi Network Lysosome Vesicle Destined Membrane Coat Assembly"")","Gillespie, ME"
R-HSA-421836,R-HSA-432688,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","Gillespie, ME"
R-HSA-421836,R-HSA-432712,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432712"",""Vamp And trans-Golgi Network AP-1 Binding Coupled With Cargo Capture On Lysosome Vesicle Destined Golgi Membrane"")","Gillespie, ME"
R-HSA-432688,R-HSA-421831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421831"",""trans-Golgi Network Coat Assembly"")","Gillespie, ME"
R-HSA-432688,R-HSA-421836,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421836"",""trans-Golgi Network Derived Vesicle Uncoating"")","Gillespie, ME"
R-HSA-432688,R-HSA-421833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421833"",""Vamp And trans-Golgi Network AP-1 Binding Coupled With Cargo Capture"")","Gillespie, ME"
R-HSA-432688,R-HSA-432706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432706"",""trans-Golgi Network Lysosome Vesicle Destined Membrane Coat Assembly"")","Gillespie, ME"
R-HSA-432688,R-HSA-432688,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","Gillespie, ME"
R-HSA-432688,R-HSA-432712,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432688"",""trans-Golgi Network Derived Lysosomal Vesicle Uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432712"",""Vamp And trans-Golgi Network AP-1 Binding Coupled With Cargo Capture On Lysosome Vesicle Destined Golgi Membrane"")","Gillespie, ME"
R-HSA-432706,R-HSA-350769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432706"",""trans-Golgi Network Lysosome Vesicle Destined Membrane Coat Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350769"",""trans-Golgi Network Coat Activation"")","Gillespie, ME"
R-HSA-432707,R-HSA-421831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432707"",""trans-Golgi Network Lysosomal Vesicle Scission"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421831"",""trans-Golgi Network Coat Assembly"")","Gillespie, ME"
R-HSA-432707,R-HSA-432706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432707"",""trans-Golgi Network Lysosomal Vesicle Scission"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432706"",""trans-Golgi Network Lysosome Vesicle Destined Membrane Coat Assembly"")","Gillespie, ME"
R-HSA-434362,R-HSA-434362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434362"",""Recruitment Of Cytoplasmic Proteins To Vesicles"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434362"",""Recruitment Of Cytoplasmic Proteins To Vesicles"")","Gillespie, ME"
R-HSA-5229132,R-HSA-5229111,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229132"",""AP4 binds APP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229111"",""AP4 transports APP from trans-Golgi network to endosome lumen"")","Jassal, B"
R-HSA-5260201,R-HSA-2316352,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5260201"",""p-AKT2 phosphorylates C2CD5"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2316352"",""SLC2A4 (GLUT4) vesicle translocates and docks at the plasma membrane"")","May, B"
R-HSA-5694425,R-HSA-6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")","Rothfels, K"
R-HSA-5694425,R-HSA-6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")","Rothfels, K"
R-HSA-5694425,R-HSA-6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")","Rothfels, K"
R-HSA-5694425,R-HSA-8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")","Rothfels, K"
R-HSA-5694425,R-HSA-6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")","Rothfels, K"
R-HSA-5694425,R-HSA-5694423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694425"",""NSF ATPase activity dissociates cis-SNARE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")","Rothfels, K"
R-HSA-5694427,R-HSA-5694435,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694427"",""MIA3 binds procollagen VII"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694435"",""MIA2 and MIA3 load procollagen VII into COPII vesicles"")","Rothfels, K"
R-HSA-5694433,R-HSA-5694435,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694433"",""MIA2 binds PREB"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694435"",""MIA2 and MIA3 load procollagen VII into COPII vesicles"")","Rothfels, K"
R-HSA-5694435,R-HSA-5694436,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694435"",""MIA2 and MIA3 load procollagen VII into COPII vesicles"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694436"",""MIA2 and MIA3 dissociate from procollagen VII vesicle"")","Rothfels, K"
R-HSA-5694436,R-HSA-5694433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694436"",""MIA2 and MIA3 dissociate from procollagen VII vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694433"",""MIA2 binds PREB"")","Rothfels, K"
R-HSA-5694436,R-HSA-203977,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694436"",""MIA2 and MIA3 dissociate from procollagen VII vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203977"",""SAR1 Activation And Membrane Binding"")","Gillespie, ME"
R-HSA-5694441,R-HSA-6807864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694441"",""CSNK1D phosphorylates SEC23"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")","Rothfels, K"
R-HSA-5694441,R-HSA-6814831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694441"",""CSNK1D phosphorylates SEC23"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814831"",""TBC1D20 binds RAB1:GTP"")","Rothfels, K"
R-HSA-5694441,R-HSA-204008,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694441"",""CSNK1D phosphorylates SEC23"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204008"",""SEC31:SEC13 and v-SNARE recruitment"")","Gillespie, ME"
R-HSA-5694441,R-HSA-5694439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694441"",""CSNK1D phosphorylates SEC23"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")","Rothfels, K"
R-HSA-5694446,R-HSA-6807864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694446"",""BET1:GOSR2:STX5 bind v-SNARES on tethered vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")","Rothfels, K"
R-HSA-5694446,R-HSA-5694418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694446"",""BET1:GOSR2:STX5 bind v-SNARES on tethered vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694418"",""RAB1:GTP binds USO1 and GORASP1:GOLGA2"")","Rothfels, K"
R-HSA-5694527,R-HSA-5694522,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694527"",""Loss of SAR1B GTPase"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694522"",""Inner coat assembly and cargo binding"")","Rothfels, K"
R-HSA-6807877,R-HSA-6811415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811415"",""RAB:GTP recruits GBF1 to the Golgi membrane"")","Rothfels, K"
R-HSA-6807877,R-HSA-6811411,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811411"",""GBF1 recruits ARF:GDP to the Golgi"")","Rothfels, K"
R-HSA-6807877,R-HSA-6811417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")","Rothfels, K"
R-HSA-6807877,R-HSA-6807875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")","Rothfels, K"
R-HSA-6807877,R-HSA-6807866,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807866"",""GBF1 recruits ARF:GDP to the ERGIC"")","Rothfels, K"
R-HSA-6807877,R-HSA-6807864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807877"",""ARFGAPs stimulate ARF GTPase activity"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")","Rothfels, K"
R-HSA-6809006,R-HSA-6809003,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809003"",""ERGIC-to-Golgi vesicles bind dynein:dynactin "")","Rothfels, K"
R-HSA-6809010,R-HSA-6811412,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811412"",""Active ARF recruits coatomer to the Golgi"")","Rothfels, K"
R-HSA-6809010,R-HSA-6811417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")","Rothfels, K"
R-HSA-6809010,R-HSA-8849748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849748"",""The COG complex binds RABs at the Golgi membrane"")","Rothfels, K"
R-HSA-6809010,R-HSA-6811433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811433"",""The COG tethering complex interacts with numerous SNAREs at the Golgi membrane"")","Rothfels, K"
R-HSA-6809010,R-HSA-8847544,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847544"",""The COG complex and CUX1 and GOLGA5 dimers contribute to intra-Golgi vesicle tethering"")","Rothfels, K"
R-HSA-6809010,R-HSA-6807875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")","Rothfels, K"
R-HSA-6809010,R-HSA-6807872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807872"",""Active ARF recruits coatomer"")","Rothfels, K"
R-HSA-6809010,R-HSA-6809006,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")","Rothfels, K"
R-HSA-6809010,R-HSA-6807864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")","Rothfels, K"
R-HSA-6809010,R-HSA-5694418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694418"",""RAB1:GTP binds USO1 and GORASP1:GOLGA2"")","Rothfels, K"
R-HSA-6809010,R-HSA-5694439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")","Rothfels, K"
R-HSA-6809010,R-HSA-8874979,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874979"",""ACBD3 binds GOLGB1"")","Jassal, B"
R-HSA-6811418,R-HSA-6811415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811415"",""RAB:GTP recruits GBF1 to the Golgi membrane"")","Rothfels, K"
R-HSA-6811418,R-HSA-6811411,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811411"",""GBF1 recruits ARF:GDP to the Golgi"")","Rothfels, K"
R-HSA-6811418,R-HSA-6811417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")","Rothfels, K"
R-HSA-6811418,R-HSA-6807875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")","Rothfels, K"
R-HSA-6811418,R-HSA-6807866,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807866"",""GBF1 recruits ARF:GDP to the ERGIC"")","Rothfels, K"
R-HSA-6811418,R-HSA-6807864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")","Rothfels, K"
R-HSA-6811422,R-HSA-6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")","Rothfels, K"
R-HSA-6811422,R-HSA-6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")","Rothfels, K"
R-HSA-6811422,R-HSA-6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")","Rothfels, K"
R-HSA-6811422,R-HSA-8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")","Rothfels, K"
R-HSA-6811422,R-HSA-6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")","Rothfels, K"
R-HSA-6811422,R-HSA-5694415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""SEC24A,B:SEC23A bind SEC22B"")","Rothfels, K"
R-HSA-6811422,R-HSA-5694423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")","Rothfels, K"
R-HSA-6811423,R-HSA-6811426,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811423"",""Retrograde vesicle is tethered at the ER by the NRZ complex and t-SNAREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811426"",""Retrograde COPI vesicles bind kinesin and microtubules"")","Rothfels, K"
R-HSA-6811427,R-HSA-6811412,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811412"",""Active ARF recruits coatomer to the Golgi"")","Rothfels, K"
R-HSA-6811427,R-HSA-6807872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807872"",""Active ARF recruits coatomer"")","Rothfels, K"
R-HSA-6811427,R-HSA-5694439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")","Rothfels, K"
