First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-140700,R-HSA-158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")","D'Eustachio, P"
R-HSA-140700,R-HSA-5578883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578883"",""Heparin cofactor 2 (SERPIND1) binds activated thrombin (factor IIa)"")","Jupe, S"
R-HSA-140700,R-HSA-140840,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""fibrinogen -> fibrin monomer + 2 fibrinopeptide A + 2 fibrinopeptide B"")","D'Eustachio, P"
R-HSA-140700,R-HSA-141046,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141046"",""activated thrombin (factor IIa) + thrombomodulin -> activated thrombin:thrombomodulin"")","D'Eustachio, P"
R-HSA-140700,R-HSA-140599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")","D'Eustachio, P"
R-HSA-140700,R-HSA-140791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140791"",""activated thrombin (factor IIa) + antithrombin III:heparin -> thrombin:antithrombin III:heparin"")","D'Eustachio, P"
R-HSA-140777,R-HSA-140825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140825"",""TFPI + TF:F7a + factor Xa -> TFPI:TF:F7a:factor Xa"")","D'Eustachio, P"
R-HSA-140777,R-HSA-140686,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140686"",""factor Va + factor Xa -> Va:Xa complex (prothrombinase)"")","D'Eustachio, P"
R-HSA-140823,R-HSA-5607023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""factor IX -> factor IXa + factor IX activation peptide (TF:F7a catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""factor IXa associates with cell membrane"")","Jupe, S"
R-HSA-140842,R-HSA-140599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140842"",""n fibrin monomers -> fibrin multimer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")","D'Eustachio, P"
R-HSA-140851,R-HSA-158766,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140851"",""fibrin multimer -> fibrin multimer, crosslinked + NH4+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158766"",""fibrin multimer, crosslinked -> fibrin digestion products (plasmin)"")","D'Eustachio, P"
R-HSA-141040,R-HSA-5607058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""Activated protein C:PROCR binds F2R"")","Jupe, S"
R-HSA-158137,R-HSA-158118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158118"",""factor VIII + von Willebrand factor multimer -> factor VIII:von Willibrand factor multimer"")","D'Eustachio, P"
R-HSA-158137,R-HSA-5607043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607043"",""factor VIIIa associates with cell membrane"")","Jupe, S"
R-HSA-158137,R-HSA-5607002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""Activated protein C cleaves factor VIIIa"")","Jupe, S"
R-HSA-158164,R-HSA-140769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158164"",""factor X -> factor Xa + factor X activation peptide (VIIIa:IXa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140769"",""factor VII -> factor VIIa"")","D'Eustachio, P"
R-HSA-158164,R-HSA-140825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158164"",""factor X -> factor Xa + factor X activation peptide (VIIIa:IXa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140825"",""TFPI + TF:F7a + factor Xa -> TFPI:TF:F7a:factor Xa"")","D'Eustachio, P"
R-HSA-158251,R-HSA-158313,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158251"",""prekallikrein:kininogen:C1q binding protein tetramer -> kallikrein:kininogen:C1q binding protein tetramer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158313"",""factor XII -> factor XIIa"")","D'Eustachio, P"
R-HSA-158333,R-HSA-5607023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158333"",""factor IX -> factor IXa + factor IX activation peptide (factor XIa catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""factor IXa associates with cell membrane"")","Jupe, S"
R-HSA-158721,R-HSA-158722,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158721"",""histidine-rich glycoprotein:plasminogen <-> histidine-rich glycoprotein + plasminogen"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158722"",""histidine-rich glycoprotein + plasminogen <-> histidine-rich glycoprotein:plasminogen"")","D'Eustachio, P"
R-HSA-158721,R-HSA-158756,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158721"",""histidine-rich glycoprotein:plasminogen <-> histidine-rich glycoprotein + plasminogen"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158756"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen"")",
R-HSA-158721,R-HSA-158941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158721"",""histidine-rich glycoprotein:plasminogen <-> histidine-rich glycoprotein + plasminogen"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""plasminogen + histidine-rich glycoprotein -> plasminogen:histidine-rich glycoprotein"")","D'Eustachio, P"
R-HSA-158722,R-HSA-158721,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158722"",""histidine-rich glycoprotein + plasminogen <-> histidine-rich glycoprotein:plasminogen"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158721"",""histidine-rich glycoprotein:plasminogen <-> histidine-rich glycoprotein + plasminogen"")","D'Eustachio, P"
R-HSA-158744,R-HSA-158756,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158744"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158756"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen"")",
R-HSA-158744,R-HSA-158800,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158744"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158800"",""fibrin multimer, crosslinked:tissue plasminogen activator (two-chain) + plasminogen activator inhibitor 1 -> fibrin multimer, crosslinked:tissue plasminogen activator (two-chain):plasminogen activator inhibitor 1"")","D'Eustachio, P"
R-HSA-158744,R-HSA-158747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158744"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158747"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain)"")","D'Eustachio, P"
R-HSA-158744,R-HSA-158942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158744"",""crosslinked fibrin multimer:tissue plasminogen activator (two-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158942"",""urokinase plasminogen activator (one-chain):uPAR -> urokinase plasminogen activator (two-chain):uPAR"")","D'Eustachio, P"
R-HSA-158750,R-HSA-158784,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158750"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158784"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain) + plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain):plasminogen"")","D'Eustachio, P"
R-HSA-158750,R-HSA-158795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158750"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158795"",""fibrin multimer, crosslinked:tissue plasminogen activator (one-chain) + plasminogen activator inhibitor 1 -> fibrin multimer, crosslinked:tissue plasminogen activator (one-chain):plasminogen activator inhibitor 1"")","D'Eustachio, P"
R-HSA-158750,R-HSA-158942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158750"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain):plasminogen -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain) + plasmin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158942"",""urokinase plasminogen activator (one-chain):uPAR -> urokinase plasminogen activator (two-chain):uPAR"")","D'Eustachio, P"
R-HSA-158781,R-HSA-158747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158781"",""crosslinked fibrin multimer + tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158747"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain)"")","D'Eustachio, P"
R-HSA-158925,R-HSA-158893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [two-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""alpha-2-antiplasmin + plasmin -> alpha-2-antiplasmin:plasmin"")","D'Eustachio, P"
R-HSA-158925,R-HSA-158747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [two-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158747"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain)"")","D'Eustachio, P"
R-HSA-158925,R-HSA-158942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [two-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158942"",""urokinase plasminogen activator (one-chain):uPAR -> urokinase plasminogen activator (two-chain):uPAR"")","D'Eustachio, P"
R-HSA-158925,R-HSA-158941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [two-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""plasminogen + histidine-rich glycoprotein -> plasminogen:histidine-rich glycoprotein"")","D'Eustachio, P"
R-HSA-158941,R-HSA-158925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""plasminogen + histidine-rich glycoprotein -> plasminogen:histidine-rich glycoprotein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [two-chain] catalyst)"")","D'Eustachio, P"
R-HSA-158959,R-HSA-158942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158959"",""urokinase plasminogen activator + urokinase plasminogen activator receptor (uPAR) -> urokinase plasminogen activator:uPAR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158942"",""urokinase plasminogen activator (one-chain):uPAR -> urokinase plasminogen activator (two-chain):uPAR"")","D'Eustachio, P"
R-HSA-158982,R-HSA-158893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [one-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""alpha-2-antiplasmin + plasmin -> alpha-2-antiplasmin:plasmin"")","D'Eustachio, P"
R-HSA-158982,R-HSA-158747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [one-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158747"",""crosslinked fibrin multimer:tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (two-chain)"")","D'Eustachio, P"
R-HSA-158982,R-HSA-158941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""plasminogen:histidine-rich glycoprotein -> plasmin + histidine-rich glycoprotein (uPA [one-chain] catalyst)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""plasminogen + histidine-rich glycoprotein -> plasminogen:histidine-rich glycoprotein"")","D'Eustachio, P"
R-HSA-202717,R-HSA-202723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202717"",""Heterodimerization of CEACAMs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202723"",""Integrin alpha5beta1 binds FN1 dimer"")","Ouwehand, WH"
R-HSA-204779,R-HSA-210872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204779"",""Interaction of Tie2 with Ang1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210872"",""Trans-phosphorylation of Tie2"")","de Bono, B"
R-HSA-210285,R-HSA-210291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210285"",""Trans-homophilic interaction of PECAM-1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210291"",""Phosphorylation of PECAM-1 by Fyn or Lyn or c-Src"")","de Bono, B"
R-HSA-392202,R-HSA-417829,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392202"",""Dissociation of the P2Y purinoceptor 12:Gi complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417829"",""P2RY12 binds ADP"")","Jassal, B"
R-HSA-392874,R-HSA-391942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392874"",""Dissociation of the Prostacyclin receptor:Gs complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391942"",""IP receptor can bind prostacyclin"")","Jassal, B"
R-HSA-397835,R-HSA-428941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428941"",""P2Y purinoceptor 1 activates MAP kinase p38 alpha"")","Akkerman, JW"
R-HSA-397835,R-HSA-396996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396996"",""Thrombin-activated PAR binds G-protein Gq"")","Akkerman, JW"
R-HSA-397835,R-HSA-396941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396941"",""Thrombin-activated PAR binds G-protein G12/13"")","Akkerman, JW"
R-HSA-397835,R-HSA-114552,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""G12/13 activation by PAR"")",
R-HSA-397835,R-HSA-114558,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""Gq activation by PAR"")",
R-HSA-397891,R-HSA-396996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396996"",""Thrombin-activated PAR binds G-protein Gq"")","Akkerman, JW"
R-HSA-397891,R-HSA-396941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396941"",""Thrombin-activated PAR binds G-protein G12/13"")","Akkerman, JW"
R-HSA-397891,R-HSA-114552,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""G12/13 activation by PAR"")",
R-HSA-397891,R-HSA-114558,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""Gq activation by PAR"")",
R-HSA-418200,R-HSA-418200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418200"",""Src bound to beta-arrestin-2 is not activated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418200"",""Src bound to beta-arrestin-2 is not activated"")","Akkerman, JW"
R-HSA-418576,R-HSA-417908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418576"",""Dissociation of the P2Y purinoceptor 1:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417908"",""P2RY1 binds ADP"")","Jassal, B"
R-HSA-418662,R-HSA-443439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418662"",""Src activation following P2Y purinoceptor activation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443439"",""c-Src binds Raf1"")","Akkerman, JW"
R-HSA-428752,R-HSA-391939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428752"",""Dissociation of the TP:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391939"",""TP receptor can bind thromboxane"")","Jassal, B"
R-HSA-428752,R-HSA-428941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428752"",""Dissociation of the TP:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428941"",""P2Y purinoceptor 1 activates MAP kinase p38 alpha"")","Akkerman, JW"
R-HSA-428918,R-HSA-391939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428918"",""Dissociation of the TP:G13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391939"",""TP receptor can bind thromboxane"")","Jassal, B"
R-HSA-430073,R-HSA-443831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""GPIb-IX-V binding to 14-3-3 zeta is reduced by shear stress"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443831"",""14-3-3-zeta binds Raf1"")","Akkerman, JW"
R-HSA-430073,R-HSA-430096,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""GPIb-IX-V binding to 14-3-3 zeta is reduced by shear stress"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430096"",""GP1b-IX-V binds filamin"")","Akkerman, JW"
R-HSA-430073,R-HSA-430076,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""GPIb-IX-V binding to 14-3-3 zeta is reduced by shear stress"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430076"",""GP1b-IX-V binds 14-3-3-zeta"")","Akkerman, JW"
R-HSA-430073,R-HSA-443418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""GPIb-IX-V binding to 14-3-3 zeta is reduced by shear stress"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443418"",""GP1b signaling involves c-Src"")","Akkerman, JW"
R-HSA-430073,R-HSA-429529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""GPIb-IX-V binding to 14-3-3 zeta is reduced by shear stress"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429529"",""Thrombin binding to GP1b:IX:V"")","Akkerman, JW"
R-HSA-434633,R-HSA-442273,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434633"",""PIP2 binds inhibiting VAV"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442273"",""VAV1 is a GEF for Rho/Rac family GTPases"")","Akkerman, JW"
R-HSA-435244,R-HSA-210290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-435244"",""PECAM1 is phosphorylated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210290"",""Interaction of PECAM-1 and SHIP"")","de Bono, B"
R-HSA-435244,R-HSA-210283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-435244"",""PECAM1 is phosphorylated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210283"",""Interaction of PECAM-1 and PLC gamma1"")","de Bono, B"
R-HSA-443910,R-HSA-432096,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443910"",""SHC1 dissociates from integrin alphaIIb beta3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432096"",""Activated integrin alphaIIb beta3 binds SHC1"")","Akkerman, JW"
R-HSA-443910,R-HSA-354149,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443910"",""SHC1 dissociates from integrin alphaIIb beta3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""Interaction of integrin alphaIIb beta3 with Fibrinogen"")","Garapati, P V"
R-HSA-453183,R-HSA-139842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453183"",""p-Y348-SYK dissociates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139842"",""Binding of Syk tyrosine kinase"")",
R-HSA-5602080,R-HSA-158419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""Protease nexin-1 (PN1) is a specific and extremely efficient inhibitor of thrombin."")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""factor XI:platelet glycoprotein (GP) Ib:IX:V complex -> factor XIa:platelet glycoprotein (GP) Ib:IX:V complex (thrombin catalyst)"")","D'Eustachio, P"
