First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423038"",""SETD8 (KMT5A) methylates lysine-21 of histone H4 (H4K20)"")",5423038,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205798"",""PRMT1,PRMT6 methylate arginine-4 of histone H4"")",5205798,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321883"",""MSL acetylates histone H4"")",3321883,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662318"",""Type B histone acetlytransferase complex acetylates histone H4"")",3662318,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321805"",""NSL acetylates histone H4"")",3321805,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661125"",""JMJD6 demethylates Me2sR4-HIST1H4"")",5661125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""JMJD6 demethylates MeR4-HIST1H4"")",5661124,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661125"",""JMJD6 demethylates Me2sR4-HIST1H4"")",5661125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661126"",""PRMT1,PRMT6 methylate methyl-lysine-4 of histone H4"")",5661126,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""SETD3, SETD7 (KMT7), WHSC1L1 (KMT3F), Core MLL complex methylate lysine-5 of histone H3 (H3K4)"")",5159245,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""PRC2 (EZH2) Core:AEBP2 methylates lysine-28 of histone H3 (H3K27)"")",5638332,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""EHMT1:EHMT2 (KMT1D:KMT1C) methylates lysine-10 of histone H3 (H3K9)"")",5634750,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""WHSC1 (KMT3G) methylates lysine-28 of histone H3 (H3K27)"")",5638333,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""WHSC1 (KMT3G), NSD1 (KMT3B), SMYD2 (KMT3C) methylate lysine-37 of histone H3 (H3K36)"")",4827383,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""DOT1L (KMT4) methylates lysine-80 of histone H3 (H3K79)"")",5649801,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""PRMT5:WDR77, PRMT7 methylate arginine-3 of histone H3 (H3R2)"")",5218952,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""CCND1:CDK4:PRMT5:pT5-WDR77 methylates arginine-9 of histone H3 (H3R8)"")",5205799,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205824"",""CARM1, PRMT6 methylate arginine-3 of histone H3 (H3R2)"")",5205824,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205822"",""CARM1 methylates arginine-18 (H3R17) of histone H3"")",5205822,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229010"",""CARM1 methylates arginine-27 of histone H3 (H3R26)"")",5229010,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""RBBP7 binds histone H3"")",5225649,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3318486"",""KAT6A, KAT6B-containing ING5 complexes acetylate replicative histone H3"")",3318486,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301237"",""KAT2 complexes acetylate histone H3"")",3301237,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662335"",""EP300 acetylates histone H2A, H2B, H3, H4"")",3662335,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697008"",""CREBBP acetylates histone H2B, H3, H4"")",3697008,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5144542"",""CLOCK acetylates lysine-15 of histone H3, H4"")",5144542,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301345"",""Elongator complex acetylates replicative histone H3, H4"")",3301345,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""KDM1A, KDM1B demethylate MeK5-histone H3"")",3214912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697920"",""CLOCK acetylates lysine-10 of histone H3, H4"")",3697920,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""SETD3, SETD7 (KMT7), WHSC1L1 (KMT3F), Core MLL complex methylate lysine-5 of histone H3 (H3K4)"")",5159245,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""PRC2 (EZH2) Core:AEBP2 methylates lysine-28 of histone H3 (H3K27)"")",5638332,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""EHMT1:EHMT2 (KMT1D:KMT1C) methylates lysine-10 of histone H3 (H3K9)"")",5634750,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""WHSC1 (KMT3G) methylates lysine-28 of histone H3 (H3K27)"")",5638333,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""WHSC1 (KMT3G), NSD1 (KMT3B), SMYD2 (KMT3C) methylate lysine-37 of histone H3 (H3K36)"")",4827383,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""DOT1L (KMT4) methylates lysine-80 of histone H3 (H3K79)"")",5649801,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""PRMT5:WDR77, PRMT7 methylate arginine-3 of histone H3 (H3R2)"")",5218952,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""CCND1:CDK4:PRMT5:pT5-WDR77 methylates arginine-9 of histone H3 (H3R8)"")",5205799,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205824"",""CARM1, PRMT6 methylate arginine-3 of histone H3 (H3R2)"")",5205824,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205822"",""CARM1 methylates arginine-18 (H3R17) of histone H3"")",5205822,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229010"",""CARM1 methylates arginine-27 of histone H3 (H3R26)"")",5229010,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""RBBP7 binds histone H3"")",5225649,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3318486"",""KAT6A, KAT6B-containing ING5 complexes acetylate replicative histone H3"")",3318486,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301237"",""KAT2 complexes acetylate histone H3"")",3301237,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662335"",""EP300 acetylates histone H2A, H2B, H3, H4"")",3662335,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697008"",""CREBBP acetylates histone H2B, H3, H4"")",3697008,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5144542"",""CLOCK acetylates lysine-15 of histone H3, H4"")",5144542,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301345"",""Elongator complex acetylates replicative histone H3, H4"")",3301345,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247569"",""PADI4 deiminates Histones"")",3247569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697920"",""CLOCK acetylates lysine-10 of histone H3, H4"")",3697920,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""SETD3, SETD7 (KMT7), WHSC1L1 (KMT3F), Core MLL complex methylate lysine-5 of histone H3 (H3K4)"")",5159245,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""PRC2 (EZH2) Core:AEBP2 methylates lysine-28 of histone H3 (H3K27)"")",5638332,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""EHMT1:EHMT2 (KMT1D:KMT1C) methylates lysine-10 of histone H3 (H3K9)"")",5634750,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""WHSC1 (KMT3G) methylates lysine-28 of histone H3 (H3K27)"")",5638333,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""WHSC1 (KMT3G), NSD1 (KMT3B), SMYD2 (KMT3C) methylate lysine-37 of histone H3 (H3K36)"")",4827383,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""DOT1L (KMT4) methylates lysine-80 of histone H3 (H3K79)"")",5649801,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""PRMT5:WDR77, PRMT7 methylate arginine-3 of histone H3 (H3R2)"")",5218952,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""CCND1:CDK4:PRMT5:pT5-WDR77 methylates arginine-9 of histone H3 (H3R8)"")",5205799,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205824"",""CARM1, PRMT6 methylate arginine-3 of histone H3 (H3R2)"")",5205824,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205822"",""CARM1 methylates arginine-18 (H3R17) of histone H3"")",5205822,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229010"",""CARM1 methylates arginine-27 of histone H3 (H3R26)"")",5229010,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""RBBP7 binds histone H3"")",5225649,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3318486"",""KAT6A, KAT6B-containing ING5 complexes acetylate replicative histone H3"")",3318486,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301237"",""KAT2 complexes acetylate histone H3"")",3301237,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662335"",""EP300 acetylates histone H2A, H2B, H3, H4"")",3662335,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697008"",""CREBBP acetylates histone H2B, H3, H4"")",3697008,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5144542"",""CLOCK acetylates lysine-15 of histone H3, H4"")",5144542,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301345"",""Elongator complex acetylates replicative histone H3, H4"")",3301345,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""KDM2A, KDM2B, KDM4A demethylate MeK37-histone H3"")",4722133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697920"",""CLOCK acetylates lysine-10 of histone H3, H4"")",3697920,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724279"",""KDM4A, KDM4B, KDM4C, KDM4D demethylate Me2K10-histone H3"")",4724279,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""EHMT1:EHMT2 (KMT1D:KMT1C) methylates methyl-lysine-10 of histone H3 (H3K9)"")",5634729,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724279"",""KDM4A, KDM4B, KDM4C, KDM4D demethylate Me2K10-histone H3"")",4724279,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""KDM3A, KDM3B, KDM7A, PHF2:ARID5B, PHF8 demethylate MeK10-histone H3"")",4724284,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""KDM3A, KDM3B, KDM7A, PHF2:ARID5B, PHF8 demethylate MeK10-histone H3"")",4724284,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""SETD3, SETD7 (KMT7), WHSC1L1 (KMT3F), Core MLL complex methylate lysine-5 of histone H3 (H3K4)"")",5159245,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""KDM3A, KDM3B, KDM7A, PHF2:ARID5B, PHF8 demethylate MeK10-histone H3"")",4724284,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""PRC2 (EZH2) Core:AEBP2 methylates lysine-28 of histone H3 (H3K27)"")",5638332,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""KDM3A, KDM3B, KDM7A, PHF2:ARID5B, PHF8 demethylate MeK10-histone H3"")",4724284,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""EHMT1:EHMT2 (KMT1D:KMT1C) methylates lysine-10 of histone H3 (H3K9)"")",5634750,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""KDM3A, KDM3B, KDM7A, PHF2:ARID5B, PHF8 demethylate MeK10-histone H3"")",4724284,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""WHSC1 (KMT3G) methylates lysine-28 of histone H3 (H3K27)"")",5638333,"Jupe, S",Yes,False,,,
