First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381309"",""PPARG:RXRA heterodimer binds to fatty acid-like ligands"")",381309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")",381290,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381309"",""PPARG:RXRA heterodimer binds to fatty acid-like ligands"")",381309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1183003"",""Expression of Leptin"")",1183003,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381337"",""Expression of CEBPB in adipogenesis"")",381337,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618584"",""CEBPB and phospho-STAT3 bind the promoter of the MYC gene"")",9618584,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391872"",""NCAM1 cis-homophilic interaction"")",391872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375161"",""NCAM1 trans-homophilic interaction"")",375161,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928576"",""RHOA:GTP binds ROCK, activating it"")",3928576,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928616"",""Activated ROCK phosphorylates MRLCs"")",3928616,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928584"",""p-EPHs bind SRC,FYN,YES,LYN"")",3928584,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928607"",""p-EPHs bind VAV2,3"")",3928607,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""p190RhoGEF exchanges GTP for GDP on RHOA, activating it"")",3928592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""MYO9B inactivates RHOA"")",8985594,"Orlic-Milacic, M",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""p190RhoGEF exchanges GTP for GDP on RHOA, activating it"")",3928592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""Inactivation of Rho-GTP by p190RhoGAP"")",416559,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928615"",""EFNBs bind SFKs"")",3928615,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928594"",""SFKs phosphorylate GIT1"")",3928594,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928624"",""EPHBs bind EFNBs"")",3928624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928654"",""Clathrin internalises EPH:EFN complexes"")",3928654,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928624"",""EPHBs bind EFNBs"")",3928624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928657"",""MMP2,9 cleave EPHB"")",3928657,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928624"",""EPHBs bind EFNBs"")",3928624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928615"",""EFNBs bind SFKs"")",3928615,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928624"",""EPHBs bind EFNBs"")",3928624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093329"",""EFNBs bind SDCBP"")",4093329,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""VAV exchanges GTP for GDP on RAC1, activating it"")",3928628,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""VAV exchanges GTP for GDP on RAC1, activating it"")",3928628,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""VAV exchanges GTP for GDP on RAC1, activating it"")",3928628,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""VAV exchanges GTP for GDP on RAC1, activating it"")",3928628,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928639"",""p-EFNB binds GRB4"")",3928639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928614"",""EFNB:GRB4 binds GIT1"")",3928614,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""TIAM1 exchanges GTP for GDP on RAC1, activating it"")",3928642,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""TIAM1 exchanges GTP for GDP on RAC1, activating it"")",3928642,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""TIAM1 exchanges GTP for GDP on RAC1, activating it"")",3928642,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""TIAM1 exchanges GTP for GDP on RAC1, activating it"")",3928642,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""NGEF exchanges GTP for GDP on RHOA"")",3928651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""MYO9B inactivates RHOA"")",8985594,"Orlic-Milacic, M",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""NGEF exchanges GTP for GDP on RHOA"")",3928651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928576"",""RHOA:GTP binds ROCK, activating it"")",3928576,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""NGEF exchanges GTP for GDP on RHOA"")",3928651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""Inactivation of Rho-GTP by p190RhoGAP"")",416559,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""Sema3A binds Nrp-1 bound to PlexinA"")",399933,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399942"",""Plexin-A1-4 binds NRP1"")",399942,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""Sema3A binds Nrp-1 bound to PlexinA"")",399933,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""Activation of Rac1 by FARP2"")",399938,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""Phosphorylation of Plexin-A"")",399934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399947"",""Tyrosine phosphorylation of CRMPs by Fes"")",399947,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""Phosphorylation of Plexin-A"")",399934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""Activation of Rac1 by FARP2"")",399938,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""Activation of Rac1 by FARP2"")",399938,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""Activation of Rac1 by FARP2"")",399938,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""Activation of PAK by Rac1"")",399930,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""p-TIAM1 exchanges GTP for GDP on RAC1, activating it"")",4093336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""p-TIAM1 exchanges GTP for GDP on RAC1, activating it"")",4093336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""p-TIAM1 exchanges GTP for GDP on RAC1, activating it"")",4093336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""p-TIAM1 exchanges GTP for GDP on RAC1, activating it"")",4093336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""Inactivation of Rho-GTP by p190RhoGAP"")",416559,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""NGEF exchanges GTP for GDP on RHOA"")",3928651,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""Inactivation of Rho-GTP by p190RhoGAP"")",416559,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""p190RhoGEF exchanges GTP for GDP on RHOA, activating it"")",3928592,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""Transphosphorylation of pLIMK1"")",419644,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399950"",""Phosphorylation of cofilin by LIMK-1"")",399950,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""Dimerization of LIMK1 by Hsp90"")",419645,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""Transphosphorylation of pLIMK1"")",419644,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419646"",""SEMA4D interacts with Plexin-B1:Met"")",419646,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400677"",""Rnd1 interacts with Plexin-B1:Sema4D"")",400677,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428511"",""NCK binds ROBO1:SLIT2"")",428511,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428515"",""Recruitment of SOS to plasma membrane"")",428515,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""Activation of RAC1 by SOS"")",428535,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""Inactivation of CDC42"")",428533,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928632"",""ITSN1 exchanges GTP for GDP on CDC42, activating it"")",3928632,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""Inactivation of CDC42"")",428533,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418850"",""Activation of Cdc42"")",418850,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""Activation of RAC1 by SOS"")",428535,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""Activation of RAC1 by SOS"")",428535,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""Activation of RAC1 by SOS"")",428535,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443774"",""Trans-homodimerization of Neurofascin"")",443774,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""Phosphorylation of Neurofascin"")",445091,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""Activation of Rac1 by VAV2"")",445064,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""Inactivation of RAC1"")",428522,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""Activation of Rac1 by VAV2"")",445064,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""Rac1 binds PlexinA"")",399941,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""Activation of Rac1 by VAV2"")",445064,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""Active Rac1 interacts with Plexin-B1:Sema4D"")",400682,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""Cis-heterodimerization of L1 and DM-GRASP/ALCAM/BEN"")",443780,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""Cis-heterodimerization of L1 and Contactin-1/F3/F11"")",443784,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""Phosphorylation of L1 by EPHB2"")",443817,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""Interaction of NUMB with L1"")",443783,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392748"",""L1 binds to AP-2 Clathrin complex"")",392748,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""Formation of clathrin coated vesicle"")",555065,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445077"",""Transport of L1 from C-domain to P-domain"")",445077,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""L1 trans-homophilic interaction"")",374680,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""L1 binds RanBPM"")",374673,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""Heat-Stable Antigen binds L1"")",437234,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""Cis-heterodimerization of L1 and Axonin-1"")",374672,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""Phosphorylation of L1 by CK-II"")",392752,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""L1 binds NRP1"")",374669,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""L1-EGFR trans-heterodimerization"")",445069,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""L1 interaction with Integrins"")",374686,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""L1 and NCAM1 engaged in cis-interaction"")",374681,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""Reinsertion of L1 into the plasma membrane"")",445071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""Interaction of L1 with Neurocan"")",374683,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""Interaction of PAK1 with Rac1-GTP"")",445072,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""Phosphorylation of L1 by SRC"")",445084,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""Shootin-1 links L1 and retrograde actin flow"")",373736,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""Cis-heterodimerization of L1 and DM-GRASP/ALCAM/BEN"")",443780,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""Cis-heterodimerization of L1 and Contactin-1/F3/F11"")",443784,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""Phosphorylation of L1 by EPHB2"")",443817,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""Interaction of NUMB with L1"")",443783,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443779"",""Linkage of L1 with treadmilling F-actin"")",443779,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""Shootin-1 links L1 and retrograde actin flow"")",373736,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374677"",""L1 binds ERM family members"")",374677,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""Phosphorylation of L1 by SRC"")",445084,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""L1 trans-homophilic interaction"")",374680,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""L1 binds RanBPM"")",374673,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")",445089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""Heat-Stable Antigen binds L1"")",437234,"Garapati, P V",Yes,False,,,
