First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""Addition of nucleotides leads to HIV-1 transcript elongation"")",167181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""Unwinding of DNA for the nascent HIV-1 transcript: Second Transition"")",9613490,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""Addition of nucleotides leads to HIV-1 transcript elongation"")",167181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")",9613498,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""Addition of nucleotides leads to HIV-1 transcript elongation"")",167181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""HIV Promoter Opening: First Transition"")",167097,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""Hyperphosphorylation (Ser2) of RNA Pol II CTD by the P-TEFb(Cyclin T1:Cdk9) complex"")",167191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167089"",""Recognition and binding of the HIV-1 mRNA cap by the cap-binding complex"")",167089,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""Hyperphosphorylation (Ser2) of RNA Pol II CTD by the P-TEFb(Cyclin T1:Cdk9) complex"")",167191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170706"",""Phosphorylation of  NEFL by the P-TEFb(Cyclin T1:Cdk9) complex"")",170706,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167234"",""Association of Tat with P-TEFb(Cyclin T1:Cdk9)"")",167234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""Hyperphosphorylation (Ser2) of RNA Pol II CTD by the P-TEFb(Cyclin T1:Cdk9) complex"")",167191,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167288"",""TFIIS-mediated recovery of HIV-1 elongation from arrest"")",167288,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167284"",""7-14 nt. Backtracking of Pol II complex on the HIV-1 template leading to elongation arrest"")",167284,"Rice, AP",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167288"",""TFIIS-mediated recovery of HIV-1 elongation from arrest"")",167288,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167282"",""2-4 nt.backtracking of Pol II complex on the HIV-1 template leading to elongation pausing"")",167282,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167292"",""Resumption of elongation of HIV-1 transcript after recovery from pausing"")",167292,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167284"",""7-14 nt. Backtracking of Pol II complex on the HIV-1 template leading to elongation arrest"")",167284,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167292"",""Resumption of elongation of HIV-1 transcript after recovery from pausing"")",167292,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167282"",""2-4 nt.backtracking of Pol II complex on the HIV-1 template leading to elongation pausing"")",167282,"Rice, AP",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",167077,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")",167072,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",167196,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""Unwinding of DNA for the nascent HIV-1 transcript: Second Transition"")",9613490,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""Addition of nucleotides 5 through 9 on the growing HIV-1 transcript"")",167136,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""Addition of the third nucleotide on the nascent HIV-1 transcript"")",167121,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")",9613498,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""Addition of nucleotides between position +11 and +30 on HIV-1 transcript"")",167115,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""Addition of the fourth nucleotide on the nascent HIV-1 transcript: Second Transition"")",167113,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""Addition of nucleotides 10 and 11 on the growing HIV-1 transcript: Third Transition"")",167117,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""Abortive HIV-1 Initiation After Second Transition"")",167468,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""HIV Promoter Opening: First Transition"")",167097,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",167077,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")",167072,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",167196,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""Unwinding of DNA for the nascent HIV-1 transcript: Second Transition"")",9613490,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""Addition of nucleotides 5 through 9 on the growing HIV-1 transcript"")",167136,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""Addition of the third nucleotide on the nascent HIV-1 transcript"")",167121,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")",9613498,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""Addition of nucleotides between position +11 and +30 on HIV-1 transcript"")",167115,"Rice, AP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""Abortive HIV-1 Initiation Before Second Transition"")",167474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""Addition of the fourth nucleotide on the nascent HIV-1 transcript: Second Transition"")",167113,"Rice, AP",Yes,False,,,
