First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110352"",""Displacement of NTHL1 glycosylase by APEX1 at the AP site"")",110352,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110213"",""NTHL1 glycosylase mediated recognition and binding of formamidopyrimidine (FapyA)"")",110213,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110352"",""Displacement of NTHL1 glycosylase by APEX1 at the AP site"")",110352,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110212"",""NTHL1 glycosylase mediated recognition and binding of dihydrouracil"")",110212,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110353"",""Displacement of MBD4 glycosylase by APEX1 at the AP site"")",110353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110171"",""MBD4 glycosylase mediated recognition and binding of an uracil opposite to a guanine at CpG sequences"")",110171,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110353"",""Displacement of MBD4 glycosylase by APEX1 at the AP site"")",110353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110172"",""MBD4 glycosylase mediated recognition and binding of a thymine opposite to a guanine at CpG sequences"")",110172,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110354"",""Displacement of OGG1 glycosylase by APEX1 at the AP site"")",110354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110235"",""OGG1 glycosylase mediated recognition and binding of an 8-oxoguanine opposite to a cytosine"")",110235,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110354"",""Displacement of OGG1 glycosylase by APEX1 at the AP site"")",110354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110236"",""OGG1 glycosylase mediated recognition and binding of a formamidopyrimidine (FapyG)"")",110236,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110356"",""Displacement of MPG glycosylase by APEX1 at the AP site"")",110356,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110240"",""MPG glycosylase mediated recognition and binding of hypoxanthine"")",110240,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110356"",""Displacement of MPG glycosylase by APEX1 at the AP site"")",110356,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110239"",""MPG glycosylase mediated recognition and binding of ethenoadenine "")",110239,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110356"",""Displacement of MPG glycosylase by APEX1 at the AP site"")",110356,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110238"",""MPG glycosylase mediated recognition and binding of 3-methyladenine "")",110238,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110363"",""FEN1 bound to PCNA and APEX1 cleaves flap ssDNA"")",110363,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687484"",""PARP1 or PARP2, FEN1 and POLQ are recruited to MMEJ site"")",5687484,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110363"",""FEN1 bound to PCNA and APEX1 cleaves flap ssDNA"")",110363,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649873"",""PARP1,PARP2 dimers and FEN1 bind POLB and displace APEX1 from damaged AP site"")",5649873,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110363"",""FEN1 bound to PCNA and APEX1 cleaves flap ssDNA"")",110363,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""PCNA:POLD,POLE:RPA:RFC and FEN1 bind APEX1"")",110364,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""PCNA:POLD,POLE:RPA:RFC and FEN1 bind APEX1"")",110364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649708"",""NEIL1,NEIL2 recruits POLB to incised AP site"")",5649708,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""PCNA:POLD,POLE:RPA:RFC and FEN1 bind APEX1"")",110364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649854"",""Recruitment of POLB to oxidatively damaged AP site"")",5649854,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""PCNA:POLD,POLE:RPA:RFC and FEN1 bind APEX1"")",110364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110360"",""Recruitment of POLB to the AP site"")",110360,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110353"",""Displacement of MBD4 glycosylase by APEX1 at the AP site"")",110353,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110352"",""Displacement of NTHL1 glycosylase by APEX1 at the AP site"")",110352,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110355"",""Displacement of MUTYH glycosylase by APEX1 at the AP site"")",110355,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110354"",""Displacement of OGG1 glycosylase by APEX1 at the AP site"")",110354,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110356"",""Displacement of MPG glycosylase by APEX1 at the AP site"")",110356,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110349"",""Displacement of UNG glycosylase by APEX1 at the AP site"")",110349,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110351"",""Displacement of SMUG1 glycosylase by APEX1 at the AP site"")",110351,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110375"",""Excision of the abasic sugar phosphate (5'dRP) residue at the single strand break"")",110375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110350"",""Displacement of TDG glycosylase by APEX1 at the AP site"")",110350,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687673"",""MRN recruits LIG3:XRCC1 to MMEJ sites"")",5687673,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649726"",""LIG3:XRCC1 and PNKP bind NEIL1,NEIL2:POLB:SSB(3'Pi)-gap-dsDNA"")",5649726,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649708"",""NEIL1,NEIL2 recruits POLB to incised AP site"")",5649708,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649854"",""Recruitment of POLB to oxidatively damaged AP site"")",5649854,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110376"",""Recruitment of LIG3:XRCC1 complex to the site of repair by POLB"")",110376,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110380"",""Dissociation of LIG3:XRCC1 complex from the BER site"")",110380,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110360"",""Recruitment of POLB to the AP site"")",110360,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112118"",""Oxidative demethylation of 1-meA damaged DNA by ALKBH2"")",112118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657665"",""ALKBH2 binds alkylated dsDNA containing 3-meC"")",5657665,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112118"",""Oxidative demethylation of 1-meA damaged DNA by ALKBH2"")",112118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657649"",""ALKBH2 binds alkylated DNA containing 1-etA"")",5657649,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112118"",""Oxidative demethylation of 1-meA damaged DNA by ALKBH2"")",112118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657641"",""ALKBH2 binds alkylated DNA containing 1-meA"")",5657641,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112118"",""Oxidative demethylation of 1-meA damaged DNA by ALKBH2"")",112118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112120"",""Oxidative demethylation of 3-meC damaged DNA by ALKBH2"")",112120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657665"",""ALKBH2 binds alkylated dsDNA containing 3-meC"")",5657665,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112120"",""Oxidative demethylation of 3-meC damaged DNA by ALKBH2"")",112120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657649"",""ALKBH2 binds alkylated DNA containing 1-etA"")",5657649,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112120"",""Oxidative demethylation of 3-meC damaged DNA by ALKBH2"")",112120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657641"",""ALKBH2 binds alkylated DNA containing 1-meA"")",5657641,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112120"",""Oxidative demethylation of 3-meC damaged DNA by ALKBH2"")",112120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112121"",""Oxidative dealkylation of 1-etA damaged DNA By ALKBH2"")",112121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657665"",""ALKBH2 binds alkylated dsDNA containing 3-meC"")",5657665,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112121"",""Oxidative dealkylation of 1-etA damaged DNA By ALKBH2"")",112121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657649"",""ALKBH2 binds alkylated DNA containing 1-etA"")",5657649,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112121"",""Oxidative dealkylation of 1-etA damaged DNA By ALKBH2"")",112121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657641"",""ALKBH2 binds alkylated DNA containing 1-meA"")",5657641,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112121"",""Oxidative dealkylation of 1-etA damaged DNA By ALKBH2"")",112121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112123"",""Oxidative demethylation of 1-meA damaged DNA By ALKBH3"")",112123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657637"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 1-meA"")",5657637,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112123"",""Oxidative demethylation of 1-meA damaged DNA By ALKBH3"")",112123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657617"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 3-meC"")",5657617,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112123"",""Oxidative demethylation of 1-meA damaged DNA By ALKBH3"")",112123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657642"",""ALKBH3 in complex with ASCC1:ASCC2:ASCC3 binds alkylated DNA containing 1-etA"")",5657642,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112123"",""Oxidative demethylation of 1-meA damaged DNA By ALKBH3"")",112123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112124"",""Oxidative demethylation of 3-meC damaged DNA By ALKBH3"")",112124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657637"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 1-meA"")",5657637,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112124"",""Oxidative demethylation of 3-meC damaged DNA By ALKBH3"")",112124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657617"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 3-meC"")",5657617,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112124"",""Oxidative demethylation of 3-meC damaged DNA By ALKBH3"")",112124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657642"",""ALKBH3 in complex with ASCC1:ASCC2:ASCC3 binds alkylated DNA containing 1-etA"")",5657642,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112124"",""Oxidative demethylation of 3-meC damaged DNA By ALKBH3"")",112124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112125"",""Oxidative dealkylation of 1-EtA damaged DNA by ABH3"")",112125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657637"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 1-meA"")",5657637,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112125"",""Oxidative dealkylation of 1-EtA damaged DNA by ABH3"")",112125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657617"",""ALKBH3 associated with ASCC1:ASCC2:ASCC3 binds alkylated dsDNA containing 3-meC"")",5657617,"Pegg, AE",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112125"",""Oxidative dealkylation of 1-EtA damaged DNA by ABH3"")",112125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5657642"",""ALKBH3 in complex with ASCC1:ASCC2:ASCC3 binds alkylated DNA containing 1-etA"")",5657642,"Pegg, AE",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112125"",""Oxidative dealkylation of 1-EtA damaged DNA by ABH3"")",112125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6782138"",""ERCC5 and RPA bind TC-NER site"")",6782138,"Hoeijmakers, JH",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5689317"",""Formation of the pre-incision complex in GG-NER"")",5689317,"Hoeijmakers, JH",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788385"",""The complex of ATR and ATRIP is recruited to ICL-DNA"")",6788385,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693542"",""Association of RPA complexes with ssDNA at resected DNA DSBs"")",5693542,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358599"",""EXO1 interacting with MSH2:MSH6 excises single strand DNA containing a mismatch"")",5358599,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358579"",""DNA polymerase delta polymerizes DNA across single stranded gap"")",5358579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358619"",""EXO1 interacting with MSH2:MSH3 excises DNA strand containing an insertion/deletion loop (IDL)"")",5358619,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5444523"",""Formation of MSH1:PMS2 Complex"")",5444523,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5358519"",""MSH2:MSH3 recruits MLH1:PMS2 to mismatch and interacts with PCNA"")",5358519,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649701"",""NEIL1,NEIL2 displace OGG1 from AP-dsDNA"")",5649701,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110235"",""OGG1 glycosylase mediated recognition and binding of an 8-oxoguanine opposite to a cytosine"")",110235,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649701"",""NEIL1,NEIL2 displace OGG1 from AP-dsDNA"")",5649701,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110236"",""OGG1 glycosylase mediated recognition and binding of a formamidopyrimidine (FapyG)"")",110236,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3785704"",""DSB inducing agents induce double strand DNA breaks"")",3785704,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687673"",""MRN recruits LIG3:XRCC1 to MMEJ sites"")",5687673,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649726"",""LIG3:XRCC1 and PNKP bind NEIL1,NEIL2:POLB:SSB(3'Pi)-gap-dsDNA"")",5649726,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649708"",""NEIL1,NEIL2 recruits POLB to incised AP site"")",5649708,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649854"",""Recruitment of POLB to oxidatively damaged AP site"")",5649854,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110376"",""Recruitment of LIG3:XRCC1 complex to the site of repair by POLB"")",110376,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649724"",""LIG3:XRCC1, POLB, NEIL1,NEIL2 and PNKP dissociate from the BER site"")",5649724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110360"",""Recruitment of POLB to the AP site"")",110360,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649873"",""PARP1,PARP2 dimers and FEN1 bind POLB and displace APEX1 from damaged AP site"")",5649873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110353"",""Displacement of MBD4 glycosylase by APEX1 at the AP site"")",110353,"Matthews, L",Yes,False,,,
