First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112755"",""SOCS3 binds IL6ST"")",1112755,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112602"",""Tyrosine phosphorylation of STAT1, STAT3 by IL6 receptor"")",1112602,"Ray, KP",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168636"",""p-RasGRP1,3:DAG cause RAS to exchange GDP for GTP"")",1168636,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624494"",""RAF1 binds p21 RAS:GTP"")",5624494,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168777"",""Metalloprotease cleavage of GHR"")",1168777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362465"",""GHBP binds GHR"")",1362465,"Herington, AC",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168777"",""Metalloprotease cleavage of GHR"")",1168777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362485"",""GHBP binds GH"")",1362485,"Herington, AC",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168813"",""SOCS binding to JAK2"")",1168813,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168809"",""SOCS binding to GHR"")",1168809,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168445"",""PTP1B binds the GH receptor complex"")",1168445,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168393"",""STAT5 association with GHR"")",1168393,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168839"",""SHP1 (PTPN6) binds JAK2 in the receptor complex"")",1168839,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936462"",""PIN1 mediated IRF3 degradation"")",936462,"Garapati, P V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""ISGylation of viral protein NS1"")",1169395,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""Translocation of Influenza A virus nonstructural protein 1 (NS1A) into the nucleus"")",1176059,"Gillespie, ME",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""ISGylation of viral protein NS1"")",1169395,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169398"",""ISGylation of host protein filamin B"")",1169398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169402"",""ISGylation of E2 conjugating enzymes"")",1169402,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678843"",""ISGylation of protein translation regulator 4EHP"")",1678843,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169397"",""Activation of ISG15 by UBA7 E1 ligase"")",1169397,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169405"",""ISGylation of protein phosphatase 1 beta (PP2CB)"")",1169405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678841"",""Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18"")",1678841,"Garapati, P V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209125"",""SCF Beta-TrCP complex binds to NFKB p50:p65: phospho IKBA complex"")",209125,"Ray, KP",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209063"",""Beta-TrCP ubiquitinates NFKB p50:p65:phospho IKBA complex"")",209063,"Ray, KP",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236964"",""Translocation of peptide bound MHC class I complex to cell surface"")",1236964,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198955"",""TCR complex interacts with peptide antigen-presenting MHC Class I"")",198955,"de Bono, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236965"",""Export of peptide loaded MHC class I complex to PM"")",1236965,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198955"",""TCR complex interacts with peptide antigen-presenting MHC Class I"")",198955,"de Bono, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250253"",""TXNIP is released from oxidized thioredoxin"")",1250253,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250272"",""TXNIP binds NLRP3"")",1250272,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306876"",""NLRP3 activation by small molecules"")",1306876,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-873951"",""SGT1:HSP90 binds inactive NLRP3"")",873951,"Jupe, S",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362465"",""GHBP binds GHR"")",1362465,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-982775"",""Growth hormone receptor dimerizes"")",982775,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976991"",""Prolactin receptor ligands bind the prolactin receptor"")",976991,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606324"",""Recruitment TBK1 to dsDNA:ZBP1 followed by its activation"")",1606324,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""NLRP4 and DTX4 associate with p-S172-TBK1 within dsDNA:ZBP1:TBK1"")",8948703,"Shamovsky, V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""Phosphorylation and release of IRF3 "")",1606327,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""NLRP4 and DTX4 associate with p-S172-TBK1 within dsDNA:ZBP1:TBK1"")",8948703,"Shamovsky, V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""Phosphorylation and release of IRF3 "")",1606327,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606345"",""Recruitment of IRF3 to activated ZBP1:TBK1"")",1606345,"Shamovsky, V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166038"",""GPI-bound CD14 binds LPS"")",166038,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166015"",""Association of LBP with LPS"")",166015,"de Bono, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166038"",""GPI-bound CD14 binds LPS"")",166038,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""oxPL binds LBP"")",8869683,"Shamovsky, V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166168"",""TLR4:LY96:LPS:CD14 recruits TRAM (TICAM2)"")",166168,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166175"",""TRAM:TLR4:LY96:LPS:CD14 recruits TRIF (TICAM1)"")",166175,"de Bono, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166245"",""Phosphorylation of IRF-3/IRF7 and their release from the activated TLR complex "")",166245,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166271"",""IRF3/IRF7 recruitment to p-TBK1/p-IKK epsilon bound to the activated TLR4"")",166271,"de Bono, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166362"",""Dissociation of hp-IRAK1:TRAF6 from the activated TLR:oligo-Myd88:TIRAP:p-IRAK4 complex"")",166362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166091"",""IRAK1 or IRAK2 binds to the activated IRAK4 :activated TLR:MyD88:TIRAP complex"")",166091,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166795"",""Formation of Classical C3 convertase (C4b:C2a complex)"")",166795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173636"",""Formation of classic pathway C5 convertase"")",173636,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166795"",""Formation of Classical C3 convertase (C4b:C2a complex)"")",166795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981648"",""C4b binding protein binds C4bC2a"")",981648,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166817"",""Cleavage of C3 by C3 convertases"")",166817,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981539"",""C3b binds to cell surface"")",981539,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675473"",""SH2B binds JAK2"")",1675473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-982810"",""JAK2 phosphorylation"")",982810,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678843"",""ISGylation of protein translation regulator 4EHP"")",1678843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678842"",""Competitive inhibition of translation initiation by ISGylated 4EHP"")",1678842,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678944"",""Folded full-length TLR7/8/9 dissociates from the GP96:CNPY3 complex "")",1678944,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678923"",""TLR folding by chaperones GP96 and CNPY3"")",1678923,"Shamovsky, V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168140"",""Phospho-IKK Complex phosphorylates NFkB inhibitor within the NFkB inhibitor:NFkB complex"")",168140,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9630923"",""NFkB inhibitor binds NFkB complex"")",9630923,"Shamovsky, V",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168166"",""NFkB complex is transported from cytosol to nucleus"")",168166,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448703"",""Interleukin-1 family precursors are cleaved by caspase-1"")",448703,"Ray, KP",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168166"",""NFkB complex is transported from cytosol to nucleus"")",168166,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603905"",""Expression of NLRP3 gene"")",9603905,"Jassal, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168400"",""iE-DAP elicits a NOD1 response"")",168400,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622420"",""NOD1 induced apoptosis is mediated by RIP2 and CARD8"")",622420,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168909"",""viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58 bind MAVS"")",168909,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-918230"",""Recruitment of TRAF6/TRAF2 to IPS-1"")",918230,"Garapati, P V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""RIP1 facilitates IKK complex phosphorylation"")",168910,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684275"",""IKBKB phosphorylates TPL2 (MAP3K8) at Ser400"")",5684275,"Shamovsky, V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""RIP1 facilitates IKK complex phosphorylation"")",168910,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684267"",""IKBKB phosphorylates NFkB p105 within the NFkB p105:TPL2:ABIN2 complex"")",5684267,"Shamovsky, V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168915"",""K63-linked ubiquitination of RIP1 bound to the activated TLR complex"")",168915,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562541"",""TLR4-induced ripoptosome assembly"")",2562541,"Shamovsky, V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168930"",""Viral dsRNA:TLR3:TRIF complex recruits RIP1"")",168930,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013889"",""TLR3-induced ripoptosome assembly"")",9013889,"Shamovsky, V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169680"",""IP3 binds to the IP3 receptor, opening the endoplasmic reticulum Ca2+ channel"")",169680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168376"",""STIM1 oligomerizes"")",1168376,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169719"",""Secreted CD14 binds LPS"")",169719,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166015"",""Association of LBP with LPS"")",166015,"de Bono, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169719"",""Secreted CD14 binds LPS"")",169719,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""oxPL binds LBP"")",8869683,"Shamovsky, V",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174551"",""Formation of alternative pathway C5 convertase"")",174551,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444647"",""C3a receptor binds anaphylatoxin C3a"")",444647,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183130"",""C3(H2O):Factor Bb cleaves C3 to C3b and C3a"")",183130,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444647"",""C3a receptor binds anaphylatoxin C3a"")",444647,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183130"",""C3(H2O):Factor Bb cleaves C3 to C3b and C3a"")",183130,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976768"",""Factor H binds to C3b"")",976768,"Jupe, S",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""STING recruits TBK1 and IRF3"")",1834939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""TBK1 is phosphorylated within STING:TBK1:IRF3 complex"")",2396002,"Shamovsky, V",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198270"",""PDPK1 phosphorylates AKT at T308"")",198270,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2317314"",""AKT binds PDPK1"")",2317314,"Orlic-Milacic, M",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202164"",""Translocation of PDK1 to Plasma membrane"")",202164,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202394"",""Translocation of CARMA1 to Plasma membrane"")",202394,"de Bono, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202164"",""Translocation of PDK1 to Plasma membrane"")",202164,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202222"",""Phosphorylation of PKC theta"")",202222,"de Bono, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202174"",""Activation of ZAP-70"")",202174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202216"",""Phosphorylation of SLP-76"")",202216,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202214"",""Dephosphorylation of Lck-pY505 by CD45"")",202214,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202233"",""Inactivation of Lck by Csk"")",202233,"de Bono, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202222"",""Phosphorylation of PKC theta"")",202222,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202437"",""Phosphorylation of CARMA1"")",202437,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""Activation of Lck"")",202291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""Change of PKC theta conformation"")",202307,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""Activation of Lck"")",202291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202168"",""Phosphorylation of ZAP-70 by Lck"")",202168,"de Bono, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""Change of PKC theta conformation"")",202307,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730835"",""Autophosphorylation of PKC-theta"")",2730835,"Niarakis, A",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"de Bono, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""Pellino ubiquitinates hp-IRAK1"")",937050,"Shamovsky, V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""TRAF6 ubiquitinqtes IRF7 within the activated TLR7/8 or 9 complex"")",975118,"Shamovsky, V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>"")",975122,"Shamovsky, V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""TRAF6 oligomer autoubiquitinates"")",5607756,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""K63polyUb-TRAF6 ubiquitinates TAK1"")",5607757,"Garapati, P V",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""Auto-ubiquitination of TRAF6"")",2730904,"Niarakis, A",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"de Bono, B",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",Yes,True,,,
