First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174238"",""Activation of APC/C:Cdc20 by dissociation of Cdc20:phospho-APC/C from Cdc20:phospho-APC/C:Mad2:Bub3:BubR1"")",174238,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174227"",""Ubiquitination of Cyclin B by phospho-APC/C:Cdc20 complex"")",174227,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174255"",""Degradation multiubiquitinated Cyclin A"")",174255,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179410"",""Association of Nek2A with MCC:APC/C"")",179410,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174255"",""Degradation multiubiquitinated Cyclin A"")",174255,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174171"",""Association of Cyclin A with the APC/C"")",174171,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174255"",""Degradation multiubiquitinated Cyclin A"")",174255,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174104"",""Ubiquitination of Cyclin A by APC/C:Cdc20 complex"")",174104,"Lorca, T",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174273"",""Translocation of Cyclin A:Cdk2 complexes to the nucleus"")",174273,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187949"",""CAK-mediated phosphorylation of Cyclin A:Cdk2"")",187949,"Pagano, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""Stalling of DNA replication fork and RPA binding"")",176175,"Borowiec, JA",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""Formation of meiotic single-stranded DNA invasion complex"")",912503,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""RPA binds to the Flap"")",69140,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69142"",""Recruitment of Dna2 endonuclease"")",69142,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174451"",""Recruitment of DNA2 endonuclease to the C strand"")",174451,"Seidel, J",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""Removal of RNA primer and dissociation of RPA and Dna2 from the C-strand"")",174441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174445"",""RPA binds to the Flap on the C-strand"")",174445,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174446"",""Removal of remaining Flap from the C-strand"")",174446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174456"",""Joining of adjacent Okazaki fragments of the C-strand"")",174456,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174452"",""RFC binding displaces Pol Alpha on the C-strand of the telomere"")",174452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68914"",""DNA polymerase alpha:primase binds at the origin"")",68914,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174452"",""RFC binding displaces Pol Alpha on the C-strand of the telomere"")",174452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68950"",""The polymerase component of DNA polymerase alpha:primase synthesizes a 20-nucleotide primer at the origin"")",68950,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174452"",""RFC binding displaces Pol Alpha on the C-strand of the telomere"")",174452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""DNA polymerase:primase binds G-strand of the telomere"")",9668597,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174452"",""RFC binding displaces Pol Alpha on the C-strand of the telomere"")",174452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174425"",""The primase component of DNA polymerase:primase synthesizes a 6-10 nucleotide RNA primer on the G strand of the telomere"")",174425,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176116"",""Recruitment and activation of Chk1"")",176116,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""CHEK1 phosphorylates TP53"")",6799246,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176700"",""Incorporation Of Extended And Processed Telomere End Into Higher Order T-Loop And Associated Protein Structure"")",176700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912408"",""Telomeres cluster at the nuclear membrane"")",912408,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176702"",""Disassociation of Processive Complex and Completed Telomere End"")",176702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69074"",""Formation of Processive Complex"")",69074,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176702"",""Disassociation of Processive Complex and Completed Telomere End"")",176702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69063"",""Loading of PCNA - Sliding Clamp Formation"")",69063,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176702"",""Disassociation of Processive Complex and Completed Telomere End"")",176702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69116"",""Formation of Okazaki fragments"")",69116,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176702"",""Disassociation of Processive Complex and Completed Telomere End"")",176702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174448"",""Formation of Processive Complex on the C-strand of the telomere"")",174448,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176702"",""Disassociation of Processive Complex and Completed Telomere End"")",176702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174439"",""Loading of PCNA - Sliding Clamp Formation on the C-strand of the telomere"")",174439,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179421"",""Degradation of multiubiquitinated Nek2A"")",179421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179410"",""Association of Nek2A with MCC:APC/C"")",179410,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179421"",""Degradation of multiubiquitinated Nek2A"")",179421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174171"",""Association of Cyclin A with the APC/C"")",174171,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179421"",""Degradation of multiubiquitinated Nek2A"")",179421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174104"",""Ubiquitination of Cyclin A by APC/C:Cdc20 complex"")",174104,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179421"",""Degradation of multiubiquitinated Nek2A"")",179421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174238"",""Activation of APC/C:Cdc20 by dissociation of Cdc20:phospho-APC/C from Cdc20:phospho-APC/C:Mad2:Bub3:BubR1"")",174238,"Lorca, T",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-181450"",""Incorporation Of Extended And Processed Telomere End Into Associated Protein Structure"")",181450,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176700"",""Incorporation Of Extended And Processed Telomere End Into Higher Order T-Loop And Associated Protein Structure"")",176700,"Seidel, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182594"",""Association of INK4 family proteins with CDK4/6"")",182594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8941895"",""Formation of CDK4/6:CCND complexes"")",8941895,"Matthews, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187545"",""Association of Cks1 with SCF(Skp2) complex"")",187545,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363328"",""Phosphorylated p130 (RBL2) binds SCF(Skp2):Cks1 complex"")",1363328,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")",187574,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187552"",""Binding of phospho-p27/p21:Cdk2:Cyclin E/A to the SCF(Skp2):Cks1 complex"")",187552,"Pagano, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")",187574,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363328"",""Phosphorylated p130 (RBL2) binds SCF(Skp2):Cks1 complex"")",1363328,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187934"",""Inactivation of Cyclin A:Cdk2 complexes by p27/p21"")",187934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187916"",""Cyclin A:Cdk2 mediated phosphorylation of p27/p21"")",187916,"Pagano, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187949"",""CAK-mediated phosphorylation of Cyclin A:Cdk2"")",187949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68944"",""Orc1 is phosphorylated by cyclin A/CDK2"")",68944,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187949"",""CAK-mediated phosphorylation of Cyclin A:Cdk2"")",187949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187937"",""Association of Cyclin A:phospho-Cdk2(Thr 160) with E2F1/E2F3"")",187937,"Pagano, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187949"",""CAK-mediated phosphorylation of Cyclin A:Cdk2"")",187949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686521"",""CDK2:CCNA phosphorylates TERF2"")",9686521,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187949"",""CAK-mediated phosphorylation of Cyclin A:Cdk2"")",187949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")",163096,"Seidel, J",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""APC/C:Cdh1-mediated degradation of Skp2"")",188191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172666"",""RB1 binds condensin II"")",2172666,"Gallie, BL",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""APC/C:Cdh1-mediated degradation of Skp2"")",188191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")",9018017,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""APC/C:Cdh1-mediated degradation of Skp2"")",188191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69227"",""Cyclin D:CDK4/6 phosphorylates RB1 and prevents RB1 binding to E2F1/2/3:DP1/2 complexes"")",69227,"Matthews, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""APC/C:Cdh1-mediated degradation of Skp2"")",188191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686980"",""RB1 recruits APC/C:Cdh1 complex to SKP2"")",9686980,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""APC/C:Cdh1-mediated degradation of Skp2"")",188191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188371"",""Association of Cyclin A:Cdk2 with Cdh1"")",188371,"Castro, A",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188345"",""The CDC25A gene transcription is stimulated by MYC and E2F1 and inhibited by the DREAM complex"")",188345,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""Phosphorylation of Cdc25A at Ser-123 by Chk1"")",69604,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188345"",""The CDC25A gene transcription is stimulated by MYC and E2F1 and inhibited by the DREAM complex"")",188345,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""Phosphorylation of Cdc25A at Ser-123 by Chk2"")",69608,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188345"",""The CDC25A gene transcription is stimulated by MYC and E2F1 and inhibited by the DREAM complex"")",188345,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""Dephosphorylation of nuclear Cyclin A:phospho-Cdc2 complexes"")",170158,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188350"",""CAK-mediated phosphorylation of Cyclin E:Cdk2"")",188350,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")",9018017,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188390"",""Cyclin E:CDK2-mediated phosphorylation of RB1"")",188390,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188386"",""Association of Rb with Cyclin E:Cdk2 complexes"")",188386,"Pagano, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188390"",""Cyclin E:CDK2-mediated phosphorylation of RB1"")",188390,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113503"",""PP2A mediated localization of RB1 protein in chromatin"")",113503,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188390"",""Cyclin E:CDK2-mediated phosphorylation of RB1"")",188390,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")",9018017,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172678"",""PHF8 demethylates histone H4K20me1"")",2172678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2301205"",""SETD8 monomethylates histone H4"")",2301205,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467775"",""Autocleavage of ESPL1 (Separase)"")",2467775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467809"",""ESPL1 (Separase) cleaves centromeric cohesin"")",2467809,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467794"",""Resolution of sister chromatids"")",2467794,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2468041"",""CDCA5 (Sororin) enables cohesion of sister chromosomal arms"")",2468041,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467809"",""ESPL1 (Separase) cleaves centromeric cohesin"")",2467809,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467811"",""Separation of sister chromatids"")",2467811,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2529015"",""Dephosphorylation of CK2-modified condensin I"")",2529015,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2529020"",""CK2 phosphorylates condensin I subunits"")",2529020,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562594"",""Phosphorylated OPTN translocates to the nucleus"")",2562594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3002811"",""Myosin phosphatase dephosphorylates PLK1"")",3002811,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2984258"",""NEK9 phosphorylates NEK6/NEK7"")",2984258,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648017"",""EML4 binds to microtubules"")",9648017,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2995376"",""BANF1 binds chromatin, EMD/TMPO/LEMD3/LEMD2 and lamins"")",2995376,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993898"",""VRK1/VRK2 phosphorylate BANF1"")",2993898,"Orlic-Milacic, M",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000310"",""AURKA phosphorylates PLK1"")",3000310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000319"",""BORA binds PLK1 and AURKA"")",3000319,"Orlic-Milacic, M",Yes,True,,,
