Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""R-HSA-192916"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""R-HSA-192627"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""R-HSA-192925"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""R-HSA-192677"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168326"",""R-HSA-168326"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""R-HSA-168280"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""R-HSA-192916"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""R-HSA-192627"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192841"",""R-HSA-192841"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""R-HSA-168280"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""R-HSA-192830"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""R-HSA-192916"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""R-HSA-192677"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168326"",""R-HSA-168326"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""R-HSA-168280"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""R-HSA-192916"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192912"",""R-HSA-192912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""R-HSA-192677"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192912"",""R-HSA-192912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""R-HSA-192627"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""R-HSA-192925"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""R-HSA-192925"")","Bortz, E"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""R-HSA-192627"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192704"",""R-HSA-192704"")","Bortz, E"
