Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167484"",""R-HSA-167484"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165043"",""R-HSA-165043"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180736"",""R-HSA-180736"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165033"",""R-HSA-165033"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180885"",""R-HSA-180885"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165034"",""R-HSA-165034"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165043"",""R-HSA-165043"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170706"",""R-HSA-170706"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170704"",""R-HSA-170704"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167098"",""R-HSA-167098"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167084"",""R-HSA-167084"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170706"",""R-HSA-170706"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170704"",""R-HSA-170704"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167098"",""R-HSA-167098"")","Rice, AP"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
