Pathway,First Reaction,Second Reaction,Second Reaction Author
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193705"",""R-HSA-193705"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193700"",""R-HSA-193700"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198270"",""R-HSA-198270"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199425"",""R-HSA-199425"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199443"",""R-HSA-199443"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198640"",""R-HSA-198640"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204949"",""R-HSA-204949"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205075"",""R-HSA-205075"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204949"",""R-HSA-204949"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193666"",""R-HSA-193666"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205008"",""R-HSA-205008"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204947"",""R-HSA-204947"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205039"",""R-HSA-205039"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205136"",""R-HSA-205136"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193672"",""R-HSA-193672"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193643"",""R-HSA-193643"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193669"",""R-HSA-193669"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193677"",""R-HSA-193677"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205115"",""R-HSA-205115"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193650"",""R-HSA-193650"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193686"",""R-HSA-193686"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205112"",""R-HSA-205112"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193656"",""R-HSA-193656"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205132"",""R-HSA-205132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193666"",""R-HSA-193666"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205136"",""R-HSA-205136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193666"",""R-HSA-193666"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2179407"",""R-HSA-2179407"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2317332"",""R-HSA-2317332"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199443"",""R-HSA-199443"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218845"",""R-HSA-5218845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654392"",""R-HSA-5654392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654402"",""R-HSA-5654402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654413"",""R-HSA-5654413"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654426"",""R-HSA-5654426"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654600"",""R-HSA-5654600"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654618"",""R-HSA-5654618"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654647"",""R-HSA-5654647"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654663"",""R-HSA-5654663"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672965"",""R-HSA-5672965"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686071"",""R-HSA-5686071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686318"",""R-HSA-5686318"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807126"",""R-HSA-6807126"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199456"",""R-HSA-199456"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807206"",""R-HSA-6807206"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199456"",""R-HSA-199456"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74747"",""R-HSA-74747"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198211"",""R-HSA-198211"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849082"",""R-HSA-8849082"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194518"",""R-HSA-194518"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8851827"",""R-HSA-8851827"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8851877"",""R-HSA-8851877"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8851899"",""R-HSA-8851899"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8941613"",""R-HSA-8941613"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8941618"",""R-HSA-8941618"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8941623"",""R-HSA-8941623"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8941628"",""R-HSA-8941628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026891"",""R-HSA-9026891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026894"",""R-HSA-9026894"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167686"",""R-HSA-167686"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9029158"",""R-HSA-9029158"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9032067"",""R-HSA-9032067"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9034855"",""R-HSA-9034855"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167686"",""R-HSA-167686"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9036970"",""R-HSA-9036970"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610166"",""R-HSA-9610166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198756"",""R-HSA-198756"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610166"",""R-HSA-9610166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198731"",""R-HSA-198731"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649735"",""R-HSA-9649735"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674387"",""R-HSA-5674387"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199959"",""R-HSA-199959"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674387"",""R-HSA-5674387"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203797"",""R-HSA-203797"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610166"",""R-HSA-9610166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199959"",""R-HSA-199959"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610166"",""R-HSA-9610166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198746"",""R-HSA-198746"")","Annibali, D"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610166"",""R-HSA-9610166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203797"",""R-HSA-203797"")","Annibali, D"
