Pathway,First Reaction,Second Reaction,Second Reaction Author
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""R-HSA-8950210"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067688"",""R-HSA-1067688"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012689"",""R-HSA-9012689"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448703"",""R-HSA-448703"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-919404"",""R-HSA-919404"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452108"",""R-HSA-452108"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-919404"",""R-HSA-919404"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452091"",""R-HSA-452091"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-921155"",""R-HSA-921155"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-879930"",""R-HSA-879930"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9604480"",""R-HSA-9604480"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448703"",""R-HSA-448703"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645134"",""R-HSA-9645134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452102"",""R-HSA-452102"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784160"",""R-HSA-6784160"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067667"",""R-HSA-1067667"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784160"",""R-HSA-6784160"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067640"",""R-HSA-1067640"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784160"",""R-HSA-6784160"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445753"",""R-HSA-445753"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784160"",""R-HSA-6784160"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446130"",""R-HSA-446130"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784160"",""R-HSA-6784160"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-913360"",""R-HSA-913360"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786072"",""R-HSA-6786072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""R-HSA-1112538"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786097"",""R-HSA-6786097"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""R-HSA-1112587"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788622"",""R-HSA-6788622"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""R-HSA-1112587"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788628"",""R-HSA-6788628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""R-HSA-1112538"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789325"",""R-HSA-6789325"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445753"",""R-HSA-445753"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789325"",""R-HSA-6789325"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446130"",""R-HSA-446130"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789524"",""R-HSA-6789524"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067667"",""R-HSA-1067667"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789524"",""R-HSA-6789524"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067640"",""R-HSA-1067640"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789524"",""R-HSA-6789524"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445753"",""R-HSA-445753"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789524"",""R-HSA-6789524"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446130"",""R-HSA-446130"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789615"",""R-HSA-6789615"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067667"",""R-HSA-1067667"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789615"",""R-HSA-6789615"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067640"",""R-HSA-1067640"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790022"",""R-HSA-6790022"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067667"",""R-HSA-1067667"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112755"",""R-HSA-1112755"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112565"",""R-HSA-1112565"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295516"",""R-HSA-1295516"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797293"",""R-HSA-6797293"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448703"",""R-HSA-448703"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-879910"",""R-HSA-879910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-879907"",""R-HSA-879907"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937654"",""R-HSA-8937654"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445757"",""R-HSA-445757"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937656"",""R-HSA-8937656"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445753"",""R-HSA-445753"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937656"",""R-HSA-8937656"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445757"",""R-HSA-445757"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937656"",""R-HSA-8937656"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446130"",""R-HSA-446130"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948063"",""R-HSA-8948063"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451418"",""R-HSA-451418"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""R-HSA-8985900"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""R-HSA-1112538"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-921155"",""R-HSA-921155"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-879907"",""R-HSA-879907"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645137"",""R-HSA-9645137"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452102"",""R-HSA-452102"")","Ray, KP"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9653514"",""R-HSA-9653514"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912627"",""R-HSA-912627"")","Ray, KP"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""R-HSA-2671876"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452102"",""R-HSA-452102"")","Ray, KP"
