First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114671"",""vWF binds to collagen"")",114671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114670"",""GPIb-IX-V binds to vWF:Collagen complex"")",114670,,Yes,Collagen type I fibril:vWF [extracellular region],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139842"",""Binding of Syk tyrosine kinase"")",139842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453200"",""SYK autophosphorylates"")",453200,"Akkerman, JW",Yes,GPVI:phosphorylated Fc Epsilon R1 gamma:FYN:LYN:Collagen type I:SYK [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139842"",""Binding of Syk tyrosine kinase"")",139842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437118"",""GPVI stimulates PI3K beta, gamma"")",437118,"Akkerman, JW",Yes,GPVI:phosphorylated Fc Epsilon R1 gamma:FYN:LYN:Collagen type I:SYK [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139941"",""Binding of IP3 to IP3 receptor"")",139941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139854"",""IP3R tetramer:I(1,4,5)P3:4xCa2+ transports Ca2+ from platelet dense tubular system to cytosol"")",139854,,Yes,"IP3R tetramer:I(1,4,5)P3:4xCa2+ [platelet dense tubular network membrane]",Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")",140599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140847"",""factor XIII cleaved tetramer + 2 Ca++ -> factor XIIIa + 2 factor XIII B chain"")",140847,"D'Eustachio, P",Yes,factor XIII cleaved tetramer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""Activated thrombin (factor IIa) cleaves PAR3,4, activating them"")",114697,"de Bono, B",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9708859"",""Activated thrombin (factor IIa) cleaves F2R (PAR1), activating it"")",9708859,"de Bono, B",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429529"",""Thrombin binding to GP1b:IX:V"")",429529,"Akkerman, JW",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""factor XI:platelet glycoprotein (GP) Ib:IX:V complex -> factor XIa:platelet glycoprotein (GP) Ib:IX:V complex (thrombin catalyst)"")",158419,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")",140599,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141046"",""activated thrombin (factor IIa) + thrombomodulin -> activated thrombin:thrombomodulin"")",141046,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""fibrinogen -> fibrin monomer + 2 fibrinopeptide A + 2 fibrinopeptide B"")",140840,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")",140696,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578883"",""Heparin cofactor 2 (SERPIND1) binds activated thrombin (factor IIa)"")",5578883,"Jupe, S",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140686"",""factor Va + factor Xa -> Va:Xa complex (prothrombinase)"")",140686,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (prothrombinase catalyst)"")",140664,"D'Eustachio, P",Yes,Va:Xa [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")",140696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141026"",""Activated protein C cleaves factor Va to factor Vi intermediate form"")",141026,"D'Eustachio, P",Yes,factor Va [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")",140696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140686"",""factor Va + factor Xa -> Va:Xa complex (prothrombinase)"")",140686,"D'Eustachio, P",Yes,factor Va [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""Activated thrombin (factor IIa) cleaves PAR3,4, activating them"")",114697,"de Bono, B",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9708859"",""Activated thrombin (factor IIa) cleaves F2R (PAR1), activating it"")",9708859,"de Bono, B",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429529"",""Thrombin binding to GP1b:IX:V"")",429529,"Akkerman, JW",No,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""factor XI:platelet glycoprotein (GP) Ib:IX:V complex -> factor XIa:platelet glycoprotein (GP) Ib:IX:V complex (thrombin catalyst)"")",158419,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")",140599,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141046"",""activated thrombin (factor IIa) + thrombomodulin -> activated thrombin:thrombomodulin"")",141046,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""fibrinogen -> fibrin monomer + 2 fibrinopeptide A + 2 fibrinopeptide B"")",140840,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")",140696,"D'Eustachio, P",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""prothrombin -> activated thrombin (factor IIa) + thrombin activation peptide (Xa catalyst)"")",140700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578883"",""Heparin cofactor 2 (SERPIND1) binds activated thrombin (factor IIa)"")",5578883,"Jupe, S",Yes,activated thrombin (factor IIa) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""factor X -> factor Xa + factor X activation peptide (TF:F7a catalyst)"")",140736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140769"",""factor VII -> factor VIIa"")",140769,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""factor X -> factor Xa + factor X activation peptide (TF:F7a catalyst)"")",140736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140825"",""TFPI + TF:F7a + factor Xa -> TFPI:TF:F7a:factor Xa"")",140825,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""factor X -> factor Xa + factor X activation peptide (TF:F7a catalyst)"")",140736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140686"",""factor Va + factor Xa -> Va:Xa complex (prothrombinase)"")",140686,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")",140748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""factor X -> factor Xa + factor X activation peptide (TF:F7a catalyst)"")",140736,"D'Eustachio, P",Yes,TF:F7a [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")",140748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""factor IX -> factor IXa + factor IX activation peptide (TF:F7a catalyst)"")",140823,"D'Eustachio, P",Yes,TF:F7a [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")",140748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140825"",""TFPI + TF:F7a + factor Xa -> TFPI:TF:F7a:factor Xa"")",140825,"D'Eustachio, P",Yes,TF:F7a [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140761"",""sequestered tissue factor -> tissue factor"")",140761,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140783"",""tissue factor (TF) + factor VII (F7) -> TF:F7 complex"")",140783,"D'Eustachio, P",Yes,PalmC-F3 [plasma membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140761"",""sequestered tissue factor -> tissue factor"")",140761,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")",140748,"D'Eustachio, P",Yes,PalmC-F3 [plasma membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140769"",""factor VII -> factor VIIa"")",140769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")",140748,"D'Eustachio, P",Yes,factor VIIa [extracellular region],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")",140777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140769"",""factor VII -> factor VIIa"")",140769,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")",140777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140825"",""TFPI + TF:F7a + factor Xa -> TFPI:TF:F7a:factor Xa"")",140825,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")",140777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140686"",""factor Va + factor Xa -> Va:Xa complex (prothrombinase)"")",140686,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140783"",""tissue factor (TF) + factor VII (F7) -> TF:F7 complex"")",140783,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140777"",""factor X -> factor Xa + factor X activation peptide (TF:F7 catalyst)"")",140777,"D'Eustachio, P",Yes,TF:F7 [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""factor IX -> factor IXa + factor IX activation peptide (TF:F7a catalyst)"")",140823,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""factor IXa associates with cell membrane"")",5607023,"Jupe, S",Yes,factor IXa [extracellular region],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""fibrinogen -> fibrin monomer + 2 fibrinopeptide A + 2 fibrinopeptide B"")",140840,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140842"",""n fibrin monomers -> fibrin multimer"")",140842,"D'Eustachio, P",Yes,fibrin monomer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140842"",""n fibrin monomers -> fibrin multimer"")",140842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")",140599,"D'Eustachio, P",Yes,fibrin multimer [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140842"",""n fibrin monomers -> fibrin multimer"")",140842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140851"",""fibrin multimer -> fibrin multimer, crosslinked + NH4+"")",140851,"D'Eustachio, P",Yes,fibrin multimer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140847"",""factor XIII cleaved tetramer + 2 Ca++ -> factor XIIIa + 2 factor XIII B chain"")",140847,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140851"",""fibrin multimer -> fibrin multimer, crosslinked + NH4+"")",140851,"D'Eustachio, P",Yes,factor XIIIa [extracellular region],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140851"",""fibrin multimer -> fibrin multimer, crosslinked + NH4+"")",140851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158766"",""fibrin multimer, crosslinked -> fibrin digestion products (plasmin)"")",158766,"D'Eustachio, P",No,"fibrin multimer, crosslinked [extracellular region]",OtherEntity,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140851"",""fibrin multimer -> fibrin multimer, crosslinked + NH4+"")",140851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158781"",""crosslinked fibrin multimer + tissue plasminogen activator (one-chain) -> crosslinked fibrin multimer:tissue plasminogen activator (one-chain)"")",158781,"D'Eustachio, P",No,"fibrin multimer, crosslinked [extracellular region]",OtherEntity,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141026"",""Activated protein C cleaves factor Va to factor Vi intermediate form"")",141026,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591040"",""Activated protein C cleaves Factor Va intermediate form for Factor Va"")",5591040,"Jupe, S",Yes,factor Vi intermediate form [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C"")",141040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""Activated protein C is released from PROCR"")",5603467,"Jupe, S",No,PROCR:Activated protein C [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C"")",141040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""Activated protein C:PROCR binds F2R"")",5607058,"Jupe, S",No,PROCR:Activated protein C [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141046"",""activated thrombin (factor IIa) + thrombomodulin -> activated thrombin:thrombomodulin"")",141046,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C"")",141040,"Ouwehand, WH",No,activated thrombin:thrombomodulin [plasma membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158118"",""factor VIII + von Willebrand factor multimer -> factor VIII:von Willibrand factor multimer"")",158118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"D'Eustachio, P",Yes,factor VIII:von Willebrand factor multimer [extracellular region],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607043"",""factor VIIIa associates with cell membrane"")",5607043,"Jupe, S",Yes,factor VIIIa [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670014"",""Factor VIIIa dissociates "")",9670014,"Shamovsky, V",Yes,factor VIIIa [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158118"",""factor VIII + von Willebrand factor multimer -> factor VIII:von Willibrand factor multimer"")",158118,"D'Eustachio, P",Yes,von Willibrand factor multimer [extracellular region],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")",158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""Activated protein C cleaves factor VIIIa"")",5607002,"Jupe, S",Yes,factor VIIIa [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158145"",""factor XI + platelet glycoprotein (GP) Ib:IX:V complex -> factor XI:platelet glycoprotein (GP) Ib:IX:V complex"")",158145,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158300"",""factor XI:platelet glycoprotein (GP) Ib:IX:V complex -> factor XIa:platelet glycoprotein (GP) Ib:IX:V complex (XIIa catalyst)"")",158300,"D'Eustachio, P",Yes,factor XI:GPIb-IX-V complex [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158145"",""factor XI + platelet glycoprotein (GP) Ib:IX:V complex -> factor XI:platelet glycoprotein (GP) Ib:IX:V complex"")",158145,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""factor XI:platelet glycoprotein (GP) Ib:IX:V complex -> factor XIa:platelet glycoprotein (GP) Ib:IX:V complex (thrombin catalyst)"")",158419,"D'Eustachio, P",Yes,factor XI:GPIb-IX-V complex [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158164"",""factor X -> factor Xa + factor X activation peptide (VIIIa:IXa catalyst)"")",158164,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140769"",""factor VII -> factor VIIa"")",140769,"D'Eustachio, P",Yes,factor Xa [extracellular region],Complex,Input,False,OR,0,False
