First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362261"",""p130 (RBL2) associates with MuvB to form DREAM complex"")",1362261,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964465"",""DREAM complex binds the PCNA gene promoter"")",8964465,"Orlic-Milacic, M",Yes,DREAM complex [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362261"",""p130 (RBL2) associates with MuvB to form DREAM complex"")",1362261,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964498"",""DREAM complex binds the CDC6 gene promoter"")",8964498,"Orlic-Milacic, M",Yes,DREAM complex [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362261"",""p130 (RBL2) associates with MuvB to form DREAM complex"")",1362261,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964482"",""DREAM complex binds the E2F1 gene promoter"")",8964482,"Orlic-Milacic, M",Yes,DREAM complex [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362261"",""p130 (RBL2) associates with MuvB to form DREAM complex"")",1362261,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964471"",""DREAM complex binds the CDC25A gene promoter"")",8964471,"Orlic-Milacic, M",Yes,DREAM complex [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362270"",""Phosphorylation of LIN52 component of MuvB by DYRK1A"")",1362270,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362261"",""p130 (RBL2) associates with MuvB to form DREAM complex"")",1362261,"Orlic-Milacic, M",Yes,p-MuvB complex [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363274"",""Dephosphorylation of p107 (RBL1) by PP2A"")",1363274,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363314"",""p107 (RBL1) binds CyclinE/A:CDK2"")",1363314,"Orlic-Milacic, M",Yes,RBL1 [nucleoplasm],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363276"",""Dephosphorylation of p130 (RBL2) by PP2A"")",1363276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363306"",""p130 (RBL2) binds Cyclin E/A:CDK2"")",1363306,"Orlic-Milacic, M",Yes,RBL2 [nucleoplasm],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363328"",""Phosphorylated p130 (RBL2) binds SCF(Skp2):Cks1 complex"")",1363328,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363331"",""Ubiquitination of p130 (RBL2) by SCF (Skp2)"")",1363331,"Orlic-Milacic, M",Yes,"p-T401,S672,1035-RBL2:SCF(Skp2):Cks1 [nucleoplasm]",Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363331"",""Ubiquitination of p130 (RBL2) by SCF (Skp2)"")",1363331,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187552"",""Binding of phospho-p27/p21:Cdk2:Cyclin E/A to the SCF(Skp2):Cks1 complex"")",187552,"Pagano, M",Yes,CUL1:SKP1:SKP2:CKS1B [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363331"",""Ubiquitination of p130 (RBL2) by SCF (Skp2)"")",1363331,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363328"",""Phosphorylated p130 (RBL2) binds SCF(Skp2):Cks1 complex"")",1363328,"Orlic-Milacic, M",Yes,CUL1:SKP1:SKP2:CKS1B [nucleoplasm],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141409"",""Mad1 binds kinetochore"")",141409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141431"",""MAD2 associates with the Mad1 kinetochore complex"")",141431,"Yen, TJ",Yes,Mad1:kinetochore complex [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141422"",""MAD2 converted  to an inhibitory state via interaction with Mad1"")",141422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141439"",""Release of activated MAD2 from kinetochores"")",141439,"Yen, TJ",Yes,Kinetochore:Mad1:MAD2* Complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141423"",""Binding of the MCC complex to the APC/C complex"")",141423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-179410"",""Association of Nek2A with MCC:APC/C"")",179410,"Lorca, T",Yes,MCC:APC/C complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141423"",""Binding of the MCC complex to the APC/C complex"")",141423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174171"",""Association of Cyclin A with the APC/C"")",174171,"Lorca, T",Yes,MCC:APC/C complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141423"",""Binding of the MCC complex to the APC/C complex"")",141423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174104"",""Ubiquitination of Cyclin A by APC/C:Cdc20 complex"")",174104,"Lorca, T",Yes,MCC:APC/C complex [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141423"",""Binding of the MCC complex to the APC/C complex"")",141423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174238"",""Activation of APC/C:Cdc20 by dissociation of Cdc20:phospho-APC/C from Cdc20:phospho-APC/C:Mad2:Bub3:BubR1"")",174238,"Lorca, T",Yes,MCC:APC/C complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141431"",""MAD2 associates with the Mad1 kinetochore complex"")",141431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141422"",""MAD2 converted  to an inhibitory state via interaction with Mad1"")",141422,"Yen, TJ",Yes,Kinetochore:Mad1:MAD2 Complex [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141437"",""Formation of the MCC complex"")",141437,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141423"",""Binding of the MCC complex to the APC/C complex"")",141423,"Yen, TJ",Yes,hBUBR1:hBUB3:MAD2*:CDC20 complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141439"",""Release of activated MAD2 from kinetochores"")",141439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141431"",""MAD2 associates with the Mad1 kinetochore complex"")",141431,"Yen, TJ",Yes,Mad1:kinetochore complex [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141439"",""Release of activated MAD2 from kinetochores"")",141439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141437"",""Formation of the MCC complex"")",141437,"Yen, TJ",No,Activated MAD2L1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141439"",""Release of activated MAD2 from kinetochores"")",141439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141429"",""Inactivation of APC/C via CDC20 sequestration"")",141429,"Yen, TJ",No,Activated MAD2L1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156678"",""Activation of Cdc25C"")",156678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170149"",""Translocation of active Cdc25C to the nucleus"")",170149,,Yes,p-S198-CDC25C [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156682"",""PLK1 phosphorylates NUDC"")",156682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648114"",""EML4 recruits NUDC to mitotic spindle"")",9648114,"Orlic-Milacic, M",Yes,"p-S274,S326-NUDC [cytosol]",EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157906"",""Translocation of Cyclin E:Cdk2 complex to the nucleus"")",157906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69562"",""Inactivation of Cyclin E:Cdk2 complexes by p27/p21"")",69562,,Yes,CCNE:CDK2 [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157906"",""Translocation of Cyclin E:Cdk2 complex to the nucleus"")",157906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69195"",""Phosphorylation of Cyclin E:CDK2 complexes by WEE1"")",69195,,Yes,CCNE:CDK2 [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157906"",""Translocation of Cyclin E:Cdk2 complex to the nucleus"")",157906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188350"",""CAK-mediated phosphorylation of Cyclin E:Cdk2"")",188350,"Pagano, M",Yes,CCNE:CDK2 [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163090"",""Elongation Of The Telomeric Chromosome End"")",163090,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164620"",""Translocation Of Telomerase RNP And Alignment Of RNA Template (TERC) To Extended Single Stranded Telomeric Chromosome-End"")",164620,"Seidel, J",Yes,Telomerase RNP:Telomeric Chromosome End with an Additional single Stranded Telomere repeat [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")",163096,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163099"",""Alignment Of The RNA Template On The Telomeric Chromosome End"")",163099,"Seidel, J",Yes,Telomerase RNP:G-strand telomeric chromosome end [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163099"",""Alignment Of The RNA Template On The Telomeric Chromosome End"")",163099,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163090"",""Elongation Of The Telomeric Chromosome End"")",163090,"Seidel, J",Yes,Telomerase RNP Bound and base-paired to the Telomeric Chromosome End [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163120"",""Disassociation of Telomerase RNP and the Chromosome End"")",163120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""DNA polymerase:primase binds G-strand of the telomere"")",9668597,"Orlic-Milacic, M",Yes,Telomeric G-strand chromosome end with two additional single strand repeats [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163120"",""Disassociation of Telomerase RNP and the Chromosome End"")",163120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")",163096,"Seidel, J",Yes,RTEL1 [nucleoplasm],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163120"",""Disassociation of Telomerase RNP and the Chromosome End"")",163120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")",163096,"Seidel, J",Yes,Telomerase RNP [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1638803"",""Phosphorylation of cohesin by PLK1 at centromeres"")",1638803,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1638821"",""PP2A-B56 dephosphorylates centromeric cohesin"")",1638821,"Orlic-Milacic, M",Yes,"p-STAG2,RAD21-Ac-Cohesin:PDS5:p-CDCA5:WAPAL:Sister Centromeres:Kinetochores:Microtubules [chromosome, centromeric region]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1638821"",""PP2A-B56 dephosphorylates centromeric cohesin"")",1638821,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467809"",""ESPL1 (Separase) cleaves centromeric cohesin"")",2467809,"Orlic-Milacic, M",No,"p-RAD21-Ac-Cohesin:PDS5:p-CDCA5:WAPAL:Sister Centromeres:Kinetochores:Microtubules [chromosome, centromeric region]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164616"",""Biogenesis and assembly of the telomerase RNP"")",164616,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")",163096,"Seidel, J",Yes,Telomerase RNP [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164617"",""Elongation of Extended Telomeric Chromosome End"")",164617,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163120"",""Disassociation of Telomerase RNP and the Chromosome End"")",163120,"Seidel, J",Yes,Telomerase Holoenzyme:Telomeric RNP End with Two Additional Single Stranded Telomere Repeats [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164620"",""Translocation Of Telomerase RNP And Alignment Of RNA Template (TERC) To Extended Single Stranded Telomeric Chromosome-End"")",164620,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164617"",""Elongation of Extended Telomeric Chromosome End"")",164617,"Seidel, J",Yes,Telomerase Holoenzyme Base-paired to the Telomeric Chromosome End with an Additional single Stranded Telomere repeat [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170057"",""Formation of Cyclin B:Cdc2 complexes"")",170057,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170055"",""Myt-1 mediated phosphorylation of Cyclin B:Cdc2 complexes"")",170055,,No,CCNB:CDK1 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170070"",""Wee1-mediated phosphorylation of Cyclin B1:phospho-Cdc2 complexes"")",170070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,,No,"CCNB1:p-T14,Y15,T161-CDK1 [nucleoplasm]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170070"",""Wee1-mediated phosphorylation of Cyclin B1:phospho-Cdc2 complexes"")",170070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170072"",""Translocation of Cyclin B1:phospho-Cdc2 to the cytoplasm"")",170072,,No,"CCNB1:p-T14,Y15,T161-CDK1 [nucleoplasm]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170076"",""CAK-mediated phosphorylation of Cyclin B1:Cdc2 complexes"")",170076,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170070"",""Wee1-mediated phosphorylation of Cyclin B1:phospho-Cdc2 complexes"")",170070,,No,"CCNB1:p-T14,T161-CDK1 [nucleoplasm]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170084"",""Formation of Cyclin A:Cdc2 complexes"")",170084,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170116"",""Myt-1 mediated phosphorylation of Cyclin A:Cdc2"")",170116,,Yes,CCNA:CDK1 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170087"",""CAK-mediated phosphorylation of Cyclin A:Cdc2 complexes"")",170087,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170156"",""Wee1-mediated phosphorylation of Cyclin A:phospho-Cdc2 complexes"")",170156,,Yes,"CCNA:p-T14,T161-CDK1 [nucleoplasm]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170088"",""Translocation of Cyclin A:phospho-Cdc2 (Thr 14) to the nucleus"")",170088,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170087"",""CAK-mediated phosphorylation of Cyclin A:Cdc2 complexes"")",170087,,Yes,CCNA:p-T14-CDK1 [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170116"",""Myt-1 mediated phosphorylation of Cyclin A:Cdc2"")",170116,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170088"",""Translocation of Cyclin A:phospho-Cdc2 (Thr 14) to the nucleus"")",170088,,Yes,CCNA:p-T14-CDK1 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170120"",""Translocation of Cdc25B to the cytoplasm"")",170120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170161"",""Dephosphorylation of cytoplasmic Cyclin B1/B2:phospho-Cdc2 (Thr 14, Tyr 15) complexes by CDC25B"")",170161,,Yes,CDC25B [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2430533"",""CDK1 phosphorylates MASTL"")",2430533,"Orlic-Milacic, M",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5195402"",""CDK1 phosphorylates LPIN"")",5195402,"Orlic-Milacic, M",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244669"",""CDK1 phosphorylates lamins and facilitates depolymerization of lamin filaments"")",5244669,"Orlic-Milacic, M",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380278"",""CCNB1:p-T160-CDK1 phosphorylates NUMA1"")",380278,"Matthews, L",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2245218"",""CDK1 phosphorylates PHF8"")",2245218,"Orlic-Milacic, M",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2294600"",""CDK1 phosphorylates condensin II subunit NCAPD3"")",2294600,"Orlic-Milacic, M",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174122"",""Phosphorylation of the Emi1 DSGxxS degron by Cyclin B:Cdc2"")",174122,"Lorca, T",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174251"",""Phosphorylation of Cdh1 by Cyclin B1:Cdc2"")",174251,"Lorca, T",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174132"",""Free APC/C phosphorylated by Cyclin B:Cdc2"")",174132,"Lorca, T",No,CCNB1:p-T161-CDK1 [nucleoplasm],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170156"",""Wee1-mediated phosphorylation of Cyclin A:phospho-Cdc2 complexes"")",170156,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""Dephosphorylation of nuclear Cyclin A:phospho-Cdc2 complexes"")",170158,,Yes,"CCNA:p-T14,Y15,T161-CDK1 [nucleoplasm]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174054"",""Formation of Cyclin A:Cdk2 complexes"")",174054,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174273"",""Translocation of Cyclin A:Cdk2 complexes to the nucleus"")",174273,"Pagano, M",Yes,CCNA:CDK2 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174057"",""Multiubiquitination of APC/C-associated Cdh1"")",174057,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174058"",""Degradation of multiubiquitinated Cdh1"")",174058,"Matthews, L",Yes,multiubiquitinated Cdh1 associated with APC/C [nucleoplasm],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174070"",""Association of Cdh1 with the APC/C"")",174070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174088"",""Association of cell cycle proteins with the APC/C:Cdh1 complex"")",174088,"Lorca, T",Yes,phospho-APC/C:Cdh1 complex [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174070"",""Association of Cdh1 with the APC/C"")",174070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69015"",""Cytoplasmic phosphorylated Cdc6 is ubiquitinated by the anaphase-promoting complex"")",69015,,No,phospho-APC/C:Cdh1 complex [cytosol],Complex,Input,False,AND,1,False
