First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156826"",""Dissociation of L13a from the 60s ribosomal subunit"")",156826,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156832"",""INF-gamma induced phosphorylation of L13a"")",156832,"Matthews, L",Yes,RPL13A [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156832"",""INF-gamma induced phosphorylation of L13a"")",156832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156823"",""Association of phospho-L13a with GAIT element of Ceruloplasmin mRNA"")",156823,"Matthews, L",Yes,p-RPL13A [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156907"",""Aminoacyl-tRNA  binds to the ribosome at the A-site"")",156907,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156923"",""Hydrolysis of eEF1A:GTP"")",156923,"Gopinathrao, G",Yes,80S:aminoacyl tRNA:mRNA:eEF1A:GTP [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156908"",""eEF1A:GTP:aminoacyl tRNA ternary complex formation."")",156908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156915"",""Translocation of ribosome by 3 bases in the 3' direction"")",156915,"Gopinathrao, G",Yes,eEF1A:GTP:aminoacyl-tRNA complex [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156908"",""eEF1A:GTP:aminoacyl tRNA ternary complex formation."")",156908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156907"",""Aminoacyl-tRNA  binds to the ribosome at the A-site"")",156907,"Gopinathrao, G",Yes,eEF1A:GTP:aminoacyl-tRNA complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156909"",""eEF1A complexes with GTP"")",156909,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156908"",""eEF1A:GTP:aminoacyl tRNA ternary complex formation."")",156908,"Gopinathrao, G",Yes,eEF1A:GTP [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156910"",""Formation of eEF1B complex"")",156910,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156913"",""Regeneration of eEF1A:GTP by eEF1B activity"")",156913,"Gopinathrao, G",Yes,eEF1B complex [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156912"",""Peptide transfer from P-site tRNA to the A-site tRNA"")",156912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156915"",""Translocation of ribosome by 3 bases in the 3' direction"")",156915,"Gopinathrao, G",Yes,Elongation complex with growing peptide chain [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156913"",""Regeneration of eEF1A:GTP by eEF1B activity"")",156913,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156908"",""eEF1A:GTP:aminoacyl tRNA ternary complex formation."")",156908,"Gopinathrao, G",Yes,eEF1A:GTP [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156915"",""Translocation of ribosome by 3 bases in the 3' direction"")",156915,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156913"",""Regeneration of eEF1A:GTP by eEF1B activity"")",156913,"Gopinathrao, G",Yes,eEF1A:GDP [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156915"",""Translocation of ribosome by 3 bases in the 3' direction"")",156915,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141691"",""GTP bound eRF3:eRF1 complex binds the peptidyl tRNA:mRNA:80S Ribosome complex"")",141691,"Gillespie, ME",No,80S Ribosome:mRNA:peptidyl-tRNA with elongating peptide [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156923"",""Hydrolysis of eEF1A:GTP"")",156923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156913"",""Regeneration of eEF1A:GTP by eEF1B activity"")",156913,"Gopinathrao, G",Yes,eEF1A:GDP [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156923"",""Hydrolysis of eEF1A:GTP"")",156923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156912"",""Peptide transfer from P-site tRNA to the A-site tRNA"")",156912,,Yes,80S:Met-tRNAi:mRNA:aminoacyl-tRNA [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156930"",""GTP-binding activates eEF2"")",156930,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156915"",""Translocation of ribosome by 3 bases in the 3' direction"")",156915,"Gopinathrao, G",Yes,eEF2:GTP [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72673"",""Release of 40S and 60S subunits from the 80S ribosome "")",72673,,Yes,EIF1AX [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72676"",""eIF3 and eIF1A bind to the 40S subunit"")",72676,,Yes,EIF1AX [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156808"",""Formation of translation initiation complexes yielding circularized Ceruloplasmin mRNA in a  'closed-loop' conformation"")",156808,"Matthews, L",Yes,EIF1AX [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,,Yes,EIF1AX [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72697"",""Start codon recognition"")",72697,,Yes,EIF1AX [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""Formation of translation initiation complexes containing mRNA that does not circularize"")",157849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72621"",""Ribosomal scanning "")",72621,,Yes,43S:mRNA:eIF4F:eIF4B:eIF4H [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159729"",""Gamma-carboxy pro-protein S transport from the endoplasmic reticulum to the Golgi apparatus"")",159729,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159773"",""Furin cleaves pro-protein S to protein S"")",159773,,Yes,11xCbxE-PROS1(25-676) [Golgi membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159752"",""GGCX gamma-carboxylates PROS1(25-676) (pro-protein S)"")",159752,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159729"",""Gamma-carboxy pro-protein S transport from the endoplasmic reticulum to the Golgi apparatus"")",159729,,Yes,11xCbxE-PROS1(25-676) [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159757"",""Gamma-carboxy pro-factor X transport from the endoplasmic reticulum to the Golgi apparatus"")",159757,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159733"",""Furin cleaves pro-factor X to factor X"")",159733,,Yes,pro-factor X [Golgi lumen],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159761"",""GGCX gamma-carboxylates F7(21-466) (pro-factor VII)"")",159761,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159783"",""Gamma-carboxy pro-factor VII transport from the endoplasmic reticulum to the Golgi apparatus"")",159783,,Yes,10xCbxE-F7(21-466) [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159762"",""Gamma-carboxy pro-protein C transport from the endoplasmic reticulum to the Golgi apparatus"")",159762,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159771"",""Furin cleaves pro-protein C to protein C"")",159771,,Yes,pro-protein C [Golgi lumen],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159783"",""Gamma-carboxy pro-factor VII transport from the endoplasmic reticulum to the Golgi apparatus"")",159783,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159868"",""Furin cleaves pro-factor VII to factor VII"")",159868,,Yes,pro-factor VII [Golgi lumen],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159795"",""GGCX gamma-carboxylates 3D-PROC(33-197) (pro-protein C light chain)"")",159795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159762"",""Gamma-carboxy pro-protein C transport from the endoplasmic reticulum to the Golgi apparatus"")",159762,,Yes,pro-protein C [endoplasmic reticulum lumen],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159803"",""GGCX gamma-carboxylates 3D-F9(29-461) (pro-factor IX)"")",159803,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159836"",""Gamma-carboxy pro-factor IX transport from the endoplasmic reticulum to the Golgi apparatus"")",159836,,Yes,12xCbxE-3D-F9(29-461) [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159819"",""GGCX gamma-carboxylates 3D-F10(32-179) (pro-factor X light chain)"")",159819,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159757"",""Gamma-carboxy pro-factor X transport from the endoplasmic reticulum to the Golgi apparatus"")",159757,,Yes,pro-factor X [endoplasmic reticulum lumen],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159826"",""GGCX gamma-carboxylates F2(25-622) (pro-prothrombin)"")",159826,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159843"",""Gamma-carboxy pro-prothrombin transport from the endoplasmic reticulum to the Golgi apparatus"")",159843,,Yes,10xCbxE-F2(25-622) [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159836"",""Gamma-carboxy pro-factor IX transport from the endoplasmic reticulum to the Golgi apparatus"")",159836,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159796"",""Furin cleaves pro-factor IX to factor IX"")",159796,,Yes,12xCbxE-3D-F9(29-461) [Golgi lumen],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159843"",""Gamma-carboxy pro-prothrombin transport from the endoplasmic reticulum to the Golgi apparatus"")",159843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159728"",""Furin cleaves pro-prothrombin to prothrombin"")",159728,,Yes,10xCbxE-F2(25-622) [Golgi lumen],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162798"",""mannose(a1-4)glucosaminyl-acyl-PI + phosphatidylethanolamine -> (ethanolamineP) mannose(al1-4)glucosaminyl-acyl-PI + diacylglycerol"")",162798,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162873"",""(ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI + dolichol phosphate D-mannose -> mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI + dolichol phosphate"")",162873,"D'Eustachio, P",Yes,(ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI [integral component of lumenal side of endoplasmic reticulum membrane],OtherEntity,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162836"",""uPAR precursor + acyl-GPI -> uPAR-acyl-GPI + uPAR propeptide"")",162836,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162729"",""uPAR-acyl-GPI + H2O -> uPAR + long-chain fatty acid"")",162729,"D'Eustachio, P",Yes,N-glycyl-glycosylphosphatidylinositolethanolamine-PLAUR [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163809"",""Gamma-carboxy pro-GAS6 transport from the endoplasmic reticulum to the Golgi apparatus"")",163809,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163843"",""Furin cleaves pro-GAS6 to GAS6"")",163843,"D'Eustachio, P",Yes,11xCbxE-GAS6(31-691) [Golgi lumen],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163810"",""GGCX gamma-carboxylates GAS6(31-691) (pro-GAS6)"")",163810,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163809"",""Gamma-carboxy pro-GAS6 transport from the endoplasmic reticulum to the Golgi apparatus"")",163809,,Yes,11xCbxE-GAS6(31-691) [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163820"",""GGCX gamma-carboxylates PROZ(24-400) (pro-protein Z)"")",163820,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163825"",""Gamma-carboxy pro-protein Z transport from the endoplasmic reticulum to the Golgi apparatus"")",163825,,Yes,13xCbxE-PROZ(24-400) [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163825"",""Gamma-carboxy pro-protein Z transport from the endoplasmic reticulum to the Golgi apparatus"")",163825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163798"",""Furin cleaves pro-protein Z to protein Z"")",163798,,Yes,13xCbxE-PROZ(24-400) [Golgi lumen],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791083"",""Expression of Sec12"")",1791083,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694433"",""MIA2 binds PREB"")",5694433,"Rothfels, K",No,PREB [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791083"",""Expression of Sec12"")",1791083,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203977"",""SAR1 Activation And Membrane Binding"")",203977,"Gillespie, ME",No,PREB [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791076"",""Expression of ADD1 (Adducin alpha)"")",1791076,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791143"",""Expression of YIF1A"")",1791143,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791137"",""Expression of Talin-1"")",1791137,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791138"",""Expression of TPP1"")",1791138,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791139"",""Expression of SRPR (SRP Receptor subunit alpha)"")",1791139,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791075"",""Expression of DNAJB11"")",1791075,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791084"",""Expression of SYVN1 (HRD1)"")",1791084,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791144"",""Expression of EXTL3"")",1791144,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791083"",""Expression of Sec12"")",1791083,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953336"",""Expression of EXTL1"")",8953336,"Jassal, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791156"",""Expression of TATDN2"")",1791156,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791092"",""Expression of DCTN1"")",1791092,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791157"",""Expression of DNAJC3 (p58IPK)"")",1791157,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791158"",""Expression of CXXC1"")",1791158,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791088"",""Expression of GFPT1"")",1791088,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791154"",""Expression of GOSR2"")",1791154,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791155"",""Expression of EDEM"")",1791155,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791164"",""Expression of SSR1 (Trap alpha)"")",1791164,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791102"",""Expression of C19orf10"")",1791102,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791167"",""Expression of SERP1 (RAMP4)"")",1791167,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791121"",""Expression of XBP1(S)"")",1791121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791096"",""Expression of PPP2R5B"")",1791096,"May, B",No,XBP1-2 [nucleoplasm],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,False
