First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373747"",""Phosphorylation of nephrin by FYN"")",373747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373727"",""Nephrin binds CD2AP"")",373727,"de Bono, B",Yes,"p-Y1158,Y1176,Y1193,Y1217-NPHS1:KIRREL:FYN [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391156"",""Phosphorylation of ITIM motif in SIRP alpha"")",391156,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391157"",""p-4Y-SIRPA:CD47 binds SKAP2"")",391157,"Garapati, P V",Yes,"p-Y428,Y452,Y469,Y495-SIRPA:CD47 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391156"",""Phosphorylation of ITIM motif in SIRP alpha"")",391156,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391153"",""p-4Y-SIRPA:CD47 binds GRB2-1"")",391153,"Garapati, P V",Yes,"p-Y428,Y452,Y469,Y495-SIRPA:CD47 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391156"",""Phosphorylation of ITIM motif in SIRP alpha"")",391156,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391152"",""p-4Y-SIRPA:CD47 binds PTK2B"")",391152,"Garapati, P V",Yes,"p-Y428,Y452,Y469,Y495-SIRPA:CD47 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391156"",""Phosphorylation of ITIM motif in SIRP alpha"")",391156,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391150"",""p-4Y-SIRPA:CD47 binds PTPN6,PTPN11"")",391150,"Garapati, P V",Yes,"p-Y428,Y452,Y469,Y495-SIRPA:CD47 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391157"",""p-4Y-SIRPA:CD47 binds SKAP2"")",391157,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391151"",""p-4Y-SIRPA:CD47:SKAP2 binds FYB"")",391151,"Garapati, P V",Yes,"p-Y428,Y452,Y469,Y495-SIRPA:CD47:SKAP2 [plasma membrane]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391158"",""SIRP alpha binds CD47"")",391158,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391156"",""Phosphorylation of ITIM motif in SIRP alpha"")",391156,"Garapati, P V",Yes,SIRPA:CD47 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432909"",""Interaction of Plectin with Integrin beta 4"")",432909,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432952"",""BP180 interacts intracellularly with plectin and integrin beta4"")",432952,"Matthews, L",Yes,Integrin alpha 6:beta 4:Plectin complex [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432952"",""BP180 interacts intracellularly with plectin and integrin beta4"")",432952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446089"",""BP180 interacts extracellularly with Laminin 332"")",446089,"Matthews, L",Yes,Integrin alpha6:beta4:Plectin:BP180 complex [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432956"",""BP230 is recruited to the hemidesmosome"")",432956,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446083"",""CD151 interacts with BP180 and the integrin alpha 6 subunit"")",446083,"Matthews, L",Yes,BP230:BP180:Plectin:integrin alpha 6 beta 4:Laminin 332 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-433711"",""Cis-homodimerization of nectins"")",433711,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419011"",""Transhomodimerization of Nectins"")",419011,"Matthews, L",Yes,Nectin cis-homodimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446083"",""CD151 interacts with BP180 and the integrin alpha 6 subunit"")",446083,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446077"",""BP230 interacts with keretin K5/K14"")",446077,"Matthews, L",Yes,CD151:BP230:BP180:Plectin:Integrin alpha 6 beta 4: Laminin [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446089"",""BP180 interacts extracellularly with Laminin 332"")",446089,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432956"",""BP230 is recruited to the hemidesmosome"")",432956,"Matthews, L",Yes,Integrin alpha 6:beta 4:Plectin:BP180:Laminin-322 complex [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981534"",""Nephrin dimer:KIRREL binds FYN"")",8981534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373747"",""Phosphorylation of nephrin by FYN"")",373747,"de Bono, B",Yes,NPHS1 dimer:KIRREL:FYN [plasma membrane],Complex,Input,False,OR,0,True
