First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953946"",""PEX2:PEX10:PEX12 monoubiquitinates PEX5S,L at cysteine-11"")",8953946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"May, B",No,"PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 [peroxisomal membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033232"",""PEX7 binds cargo proteins containing PTS2"")",9033232,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033240"",""PEX5L binds PEX7:Cargo protein"")",9033240,"May, B",Yes,PEX7:Cargo proteins [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033233"",""PEX5S,L binds cargo proteins containing PTS1"")",9033233,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033236"",""PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033236,"May, B",Yes,"PEX5S,L:Cargo protein [cytosol]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033235"",""Cargo of PEX5S,L translocates from the cytosol to the peroxisomal matrix"")",9033235,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953917"",""PEX2:PEX10:PEX12 binds PEX5S,L (in PEX5S:PEX13:PEX14) and Ub:UBE2D1,2,3"")",8953917,"May, B",No,"PEX5S,L:PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033236"",""PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033236,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033235"",""Cargo of PEX5S,L translocates from the cytosol to the peroxisomal matrix"")",9033235,"May, B",Yes,"PEX5S,L:Cargo:PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033238"",""PEX5L:PEX7:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033238,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033514"",""Cargo of PEX5L:PEX7 translocates from the cytosol to the peroxisomal matrix"")",9033514,"May, B",Yes,PEX5L:PEX7:Cargo:PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033240"",""PEX5L binds PEX7:Cargo protein"")",9033240,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033238"",""PEX5L:PEX7:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033238,"May, B",Yes,PEX5L:PEX7:Cargo protein [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033478"",""USP9X hydrolyzes Ub:PEX5S yielding PEX5S and Ubiquitin"")",9033478,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033526"",""USP9X binds Ub:PEX5S"")",9033526,"May, B",Yes,USP9X [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033478"",""USP9X hydrolyzes Ub:PEX5S yielding PEX5S and Ubiquitin"")",9033478,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033509"",""USP9X binds Ub:PEX5L"")",9033509,"May, B",Yes,USP9X [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033485"",""PEX2:PEX10:PEX12 monoubiquitinates PEX5L at cysteine-11"")",9033485,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"May, B",Yes,PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 [peroxisomal membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033491"",""USP9X hydrolyzes Ub:PEX5L yielding PEX5L and Ubiquitin"")",9033491,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033526"",""USP9X binds Ub:PEX5S"")",9033526,"May, B",Yes,USP9X [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033491"",""USP9X hydrolyzes Ub:PEX5L yielding PEX5L and Ubiquitin"")",9033491,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033240"",""PEX5L binds PEX7:Cargo protein"")",9033240,"May, B",Yes,PEX5 isoform L [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033491"",""USP9X hydrolyzes Ub:PEX5L yielding PEX5L and Ubiquitin"")",9033491,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033509"",""USP9X binds Ub:PEX5L"")",9033509,"May, B",Yes,USP9X [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033238"",""PEX5L:PEX7:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033238,"May, B",Yes,PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033236"",""PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033236,"May, B",Yes,PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033232"",""PEX7 binds cargo proteins containing PTS2"")",9033232,"May, B",Yes,PEX7 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"May, B",Yes,PEX1:PEX6:PEX26 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"May, B",Yes,ZFAND6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033509"",""USP9X binds Ub:PEX5L"")",9033509,"May, B",Yes,Ub:PEX5L [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"May, B",Yes,PEX1:PEX6:PEX26 [peroxisomal membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"May, B",Yes,ZFAND6 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033238"",""PEX5L:PEX7:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033238,"May, B",Yes,PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033236"",""PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)"")",9033236,"May, B",Yes,PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"May, B",Yes,PEX1:PEX6:PEX26 [peroxisomal membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"May, B",Yes,ZFAND6 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"May, B",Yes,PEX1:PEX6:PEX26 [peroxisomal membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"May, B",Yes,ZFAND6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033509"",""USP9X binds Ub:PEX5L"")",9033509,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033491"",""USP9X hydrolyzes Ub:PEX5L yielding PEX5L and Ubiquitin"")",9033491,"May, B",Yes,USP9X:Ub:PEX5L [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033514"",""Cargo of PEX5L:PEX7 translocates from the cytosol to the peroxisomal matrix"")",9033514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033527"",""PEX2:PEX10:PEX12 binds PEX5L (in PEX5L:PEX7:PEX13:PEX14:PEX2:PEX10:PEX12) and Ub:UBE2D1,2,3"")",9033527,"May, B",Yes,PEX5L:PEX7:PEX13:PEX14:PEX2:PEX10:PEX12 [peroxisomal membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033516"",""PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033516,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033499"",""PEX1:PEX6:PEX26:ZFAND6 dissociates Ub:PEX5L and PEX7 from PEX14:PEX13:PEX2:PEX10:PEX12 and translocates PEX5L and PEX7 from the peroxisomal membrane to the cytosol"")",9033499,"May, B",Yes,PEX2:PEX10:PEX12:Ub:PEX5L:PEX7:PEX13:PEX14:PEX1:PEX6:PEX26:ZFAND6 [peroxisomal membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033526"",""USP9X binds Ub:PEX5S"")",9033526,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033478"",""USP9X hydrolyzes Ub:PEX5S yielding PEX5S and Ubiquitin"")",9033478,"May, B",Yes,USP9X:Ub:PEX5S [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033527"",""PEX2:PEX10:PEX12 binds PEX5L (in PEX5L:PEX7:PEX13:PEX14:PEX2:PEX10:PEX12) and Ub:UBE2D1,2,3"")",9033527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033485"",""PEX2:PEX10:PEX12 monoubiquitinates PEX5L at cysteine-11"")",9033485,"May, B",Yes,"PEX2:PEX10:PEX12:PEX5L:Ub:UBE2D1,2,3:PEX7:PEX13:PEX14 [peroxisomal membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033533"",""PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX13:PEX14 binds PEX1:PEX6:PEX26 and ZFAND6"")",9033533,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033505"",""PEX1:PEX6:PEX26:ZFAND6:Ub:PEX5S,L:PEX14:PEX13:PEX2:PEX10:PEX12 dissociates yielding cytosolic Ub:PEX5S,L and membrane PEX14:PEX13:PEX2:PEX10:PEX12"")",9033505,"May, B",Yes,"PEX2:PEX10:PEX12:Ub:PEX5S,L:PEX1:PEX6:PEX26:ZFAND6 [peroxisomal membrane]",Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603775"",""PEX3:PEX19:class I PMP dissociates"")",9603775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603804"",""PEX19 binds class I peroxisomal membrane proteins"")",9603804,"May, B",Yes,PEX19 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603775"",""PEX3:PEX19:class I PMP dissociates"")",9603775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603801"",""PEX19 binds PEX3"")",9603801,"May, B",Yes,PEX19 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603775"",""PEX3:PEX19:class I PMP dissociates"")",9603775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603784"",""PEX19:class I PMP binds PEX3"")",9603784,"May, B",Yes,PEX3 [peroxisomal membrane],EntityWithAccessionedSequence,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603784"",""PEX19:class I PMP binds PEX3"")",9603784,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603775"",""PEX3:PEX19:class I PMP dissociates"")",9603775,"May, B",Yes,PEX3:PEX19:class I PMP [peroxisomal membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603791"",""PEX16:PEX19:PEX3 dissociates"")",9603791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603804"",""PEX19 binds class I peroxisomal membrane proteins"")",9603804,"May, B",Yes,PEX19 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603791"",""PEX16:PEX19:PEX3 dissociates"")",9603791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603801"",""PEX19 binds PEX3"")",9603801,"May, B",Yes,PEX19 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603791"",""PEX16:PEX19:PEX3 dissociates"")",9603791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603784"",""PEX19:class I PMP binds PEX3"")",9603784,"May, B",Yes,PEX3 [peroxisomal membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603791"",""PEX16:PEX19:PEX3 dissociates"")",9603791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603797"",""PEX19:PEX3 binds PEX16"")",9603797,"May, B",Yes,PEX16 [peroxisomal membrane],EntityWithAccessionedSequence,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603797"",""PEX19:PEX3 binds PEX16"")",9603797,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603791"",""PEX16:PEX19:PEX3 dissociates"")",9603791,"May, B",Yes,PEX16:PEX19:PEX3 [peroxisomal membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603801"",""PEX19 binds PEX3"")",9603801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603797"",""PEX19:PEX3 binds PEX16"")",9603797,"May, B",Yes,PEX19:PEX3 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603804"",""PEX19 binds class I peroxisomal membrane proteins"")",9603804,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603784"",""PEX19:class I PMP binds PEX3"")",9603784,"May, B",Yes,PEX19:class I PMP [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609860"",""Tail-anchored protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP dissociates and ASNA1 hydrolyzes ATP yielding Tail-anchored protein:ASNA1:ADP"")",9609860,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617596"",""BAG6:GET4:UBL4A binds mislocalized membrane protein:SGTA and ASNA1:ATP"")",9617596,"May, B",Yes,BAG6:GET4:UBL4A [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609860"",""Tail-anchored protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP dissociates and ASNA1 hydrolyzes ATP yielding Tail-anchored protein:ASNA1:ADP"")",9609860,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617595"",""SGTA binds mislocalized membrane protein"")",9617595,"May, B",Yes,SGTA dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609860"",""Tail-anchored protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP dissociates and ASNA1 hydrolyzes ATP yielding Tail-anchored protein:ASNA1:ADP"")",9609860,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609899"",""Tail-anchored protein:ASNA1:ADP binds WRB:CAMLG at the endoplasmic reticulum membrane"")",9609899,"May, B",Yes,Tail-anchored protein:ASNA1:ADP [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609860"",""Tail-anchored protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP dissociates and ASNA1 hydrolyzes ATP yielding Tail-anchored protein:ASNA1:ADP"")",9609860,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610442"",""Tail-anchored protein:SGTA dimer binds BAG6:GET4:UBL4A and ASNA1:ATP"")",9610442,"May, B",Yes,BAG6:GET4:UBL4A [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609860"",""Tail-anchored protein:SGTA:BAG6:GET4:UBL4A:ASNA1:ATP dissociates and ASNA1 hydrolyzes ATP yielding Tail-anchored protein:ASNA1:ADP"")",9609860,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609921"",""SGTA binds Tail-anchored protein"")",9609921,"May, B",Yes,SGTA dimer [cytosol],Complex,Input,False,OR,0,False
