First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-9648888,R-HSA-9650710,R-HSA-9633006,Positive Regulator,AND,1
R-HSA-9653724,R-HSA-9653745,R-HSA-9653717,Input,AND,1
R-HSA-9653742,R-HSA-9653724,R-HSA-9653740,Positive Regulator,AND,1
R-HSA-9653893,R-HSA-9653894,R-HSA-9653892,Positive Regulator,AND,1
R-HSA-9654752,R-HSA-9654774,R-HSA-9654773,Positive Regulator,AND,1
R-HSA-9654774,R-HSA-9650710,R-HSA-9650727,Input,AND,1
R-HSA-9655071,R-HSA-9650722,R-HSA-9650719,Input,OR,0
R-HSA-9655086,R-HSA-9655071,R-HSA-9655080,Positive Regulator,AND,1
R-HSA-9657619,R-HSA-9640195,R-HSA-9639281,Negative Regulator,AND,-1
R-HSA-9690534,R-HSA-5618080,R-HSA-9690537,Input,OR,0
R-HSA-1234159,R-HSA-1234179,R-HSA-8932458,Input,AND,1
R-HSA-1234159,R-HSA-1234177,R-HSA-8932458,Input,AND,1
R-HSA-1234159,R-HSA-1234183,R-HSA-8932458,Input,AND,1
R-HSA-1234159,R-HSA-1234173,R-HSA-8932458,Input,AND,1
R-HSA-1234161,R-HSA-1234166,R-HSA-452560,Input,OR,0
R-HSA-1234161,R-HSA-1234181,R-HSA-1234135,Input,OR,0
R-HSA-1234161,R-HSA-1234165,R-HSA-453015,Input,OR,0
R-HSA-1234161,R-HSA-1234171,R-HSA-453015,Input,OR,0
R-HSA-1234161,R-HSA-1234171,R-HSA-1234135,Input,OR,0
R-HSA-1234161,R-HSA-1234171,R-HSA-452560,Input,OR,0
R-HSA-168162,R-HSA-450348,R-HSA-450214,Input,OR,0
R-HSA-168162,R-HSA-450348,R-HSA-194371,Input,OR,0
R-HSA-168162,R-HSA-450348,R-HSA-450293,Input,OR,0
R-HSA-198746,R-HSA-3857328,R-HSA-199830,Catalyst,AND,1
R-HSA-198746,R-HSA-3857328,R-HSA-199829,Catalyst,AND,1
R-HSA-198746,R-HSA-3857328,R-HSA-199871,Catalyst,AND,1
R-HSA-3132737,R-HSA-3209165,R-HSA-3132735,Input,OR,0
R-HSA-3132737,R-HSA-3200023,R-HSA-3132720,Input,AND,1
R-HSA-3132737,R-HSA-8979082,R-HSA-3132735,Input,OR,0
R-HSA-3225867,R-HSA-3225851,R-HSA-3214889,Positive Regulator,AND,1
R-HSA-3225867,R-HSA-3225851,R-HSA-3214893,Positive Regulator,AND,1
R-HSA-3225867,R-HSA-3225851,R-HSA-2532788,Positive Regulator,AND,1
R-HSA-3228469,R-HSA-450296,R-HSA-167955,Input,OR,0
R-HSA-3228469,R-HSA-450296,R-HSA-206255,Input,OR,0
R-HSA-3371503,R-HSA-3371422,R-HSA-3371507,Positive Regulator,AND,1
R-HSA-3371503,R-HSA-3371422,R-HSA-3371520,Positive Regulator,AND,1
R-HSA-3371503,R-HSA-3371422,R-HSA-3371547,Positive Regulator,AND,1
R-HSA-3371503,R-HSA-3371422,R-HSA-3371438,Positive Regulator,AND,1
R-HSA-3371586,R-HSA-3371503,R-HSA-3371509,Input,OR,0
R-HSA-3371586,R-HSA-3371503,R-HSA-1221657,Input,OR,0
R-HSA-450296,R-HSA-3238999,R-HSA-450229,Catalyst,AND,1
R-HSA-450296,R-HSA-3238999,R-HSA-450258,Catalyst,AND,1
R-HSA-450296,R-HSA-450333,R-HSA-450229,Catalyst,AND,1
R-HSA-450296,R-HSA-450333,R-HSA-450258,Catalyst,AND,1
R-HSA-450348,R-HSA-168136,R-HSA-450311,Catalyst,AND,1
R-HSA-450348,R-HSA-168136,R-HSA-450319,Catalyst,AND,1
R-HSA-450348,R-HSA-168136,R-HSA-216349,Catalyst,AND,1
R-HSA-5082356,R-HSA-5251955,R-HSA-5082366,Catalyst,AND,1
R-HSA-5082369,R-HSA-4793819,R-HSA-4793737,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793736,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793835,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793838,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793806,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793839,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793822,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793793,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793828,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793792,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793732,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793798,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793830,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793817,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793787,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793786,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793808,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793800,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793803,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793818,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793821,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793789,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793836,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793841,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793827,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793797,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793799,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793840,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793843,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793810,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793812,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793844,Input,OR,0
R-HSA-5082369,R-HSA-4793819,R-HSA-4793814,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5251953,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252090,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5251932,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5251966,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5255423,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252096,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252129,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252097,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252038,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5251980,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252012,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252110,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252111,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-5252087,Input,OR,0
R-HSA-5251959,R-HSA-5252079,R-HSA-6792616,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252028,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252093,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252063,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5251968,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5251937,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5251938,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252100,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252036,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5251940,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252040,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252104,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252011,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5252045,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-6792614,Input,OR,0
R-HSA-5252079,R-HSA-5251959,R-HSA-5251947,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252028,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252093,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252063,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5251968,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5251937,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5251938,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252100,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252036,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5251940,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252040,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252104,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252011,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5252045,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-6792614,Input,OR,0
R-HSA-5252079,R-HSA-5251942,R-HSA-5251947,Input,OR,0
R-HSA-5324632,R-HSA-3371503,R-HSA-3371509,Input,OR,0
R-HSA-5324632,R-HSA-3371503,R-HSA-1221657,Input,OR,0
