First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-376123,R-HSA-451347,R-HSA-376009,Catalyst,AND,1
R-HSA-376140,R-HSA-428534,R-HSA-376032,Input,AND,1
R-HSA-376141,R-HSA-428885,R-HSA-428873,Input,OR,0
R-HSA-376141,R-HSA-428883,R-HSA-428873,Input,OR,0
R-HSA-376141,R-HSA-428888,R-HSA-428873,Input,OR,0
R-HSA-376145,R-HSA-428533,R-HSA-376031,Catalyst,AND,1
R-HSA-381262,R-HSA-381290,R-HSA-381281,Input,AND,1
R-HSA-381283,R-HSA-381262,R-HSA-446172,Input,AND,1
R-HSA-381290,R-HSA-381309,R-HSA-381226,Input,OR,0
R-HSA-381290,R-HSA-1183032,R-HSA-381226,Input,OR,0
R-HSA-381309,R-HSA-381290,R-HSA-442464,Input,AND,1
R-HSA-381309,R-HSA-381290,R-HSA-442469,Input,AND,1
R-HSA-381309,R-HSA-381290,R-HSA-442501,Input,AND,1
R-HSA-381309,R-HSA-560498,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560510,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560473,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560472,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560517,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-1183003,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560493,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-560491,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381309,R-HSA-1183058,R-HSA-381367,Positive Regulator,AND,1
R-HSA-381337,R-HSA-977271,R-HSA-381378,Input,AND,1
R-HSA-381337,R-HSA-381283,R-HSA-381378,Input,AND,1
R-HSA-381337,R-HSA-381377,R-HSA-381378,Input,AND,1
R-HSA-381337,R-HSA-1183058,R-HSA-381378,Input,AND,1
R-HSA-381337,R-HSA-9618584,R-HSA-381378,Input,AND,1
R-HSA-381377,R-HSA-381283,R-HSA-381279,Positive Regulator,AND,1
R-HSA-391865,R-HSA-391866,R-HSA-391841,Input,OR,0
R-HSA-391866,R-HSA-392051,R-HSA-391848,Input,AND,1
R-HSA-391867,R-HSA-391868,R-HSA-391847,Input,OR,0
R-HSA-391868,R-HSA-391871,R-HSA-391845,Input,OR,0
R-HSA-391871,R-HSA-391865,R-HSA-391842,Input,OR,0
R-HSA-391872,R-HSA-375161,R-HSA-190988,Input,OR,0
R-HSA-391872,R-HSA-419033,R-HSA-190988,Input,OR,0
R-HSA-392051,R-HSA-392053,R-HSA-392047,Input,AND,1
R-HSA-392053,R-HSA-392054,R-HSA-392045,Catalyst,AND,1
R-HSA-392748,R-HSA-555065,R-HSA-555064,Input,OR,0
R-HSA-392749,R-HSA-374696,R-HSA-392746,Input,OR,0
R-HSA-392749,R-HSA-445079,R-HSA-392746,Input,OR,0
R-HSA-392749,R-HSA-445077,R-HSA-392746,Input,OR,0
R-HSA-3928576,R-HSA-3928616,R-HSA-3928564,Catalyst,AND,1
R-HSA-3928576,R-HSA-3928577,R-HSA-3928564,Catalyst,AND,1
R-HSA-3928580,R-HSA-3928639,R-HSA-3928510,Input,AND,1
R-HSA-3928583,R-HSA-3928645,R-HSA-3928531,Input,AND,1
R-HSA-3928584,R-HSA-3928607,R-HSA-3928499,Input,AND,1
R-HSA-3928588,R-HSA-3928610,R-HSA-3928544,Input,OR,0
R-HSA-3928592,R-HSA-8985594,R-HSA-5665993,Input,OR,0
R-HSA-3928592,R-HSA-3928576,R-HSA-5665993,Input,OR,0
R-HSA-3928592,R-HSA-416559,R-HSA-5665993,Input,OR,0
R-HSA-3928594,R-HSA-3928614,R-HSA-3928463,Input,AND,1
R-HSA-3928598,R-HSA-3928592,R-HSA-3928563,Catalyst,AND,1
R-HSA-3928600,R-HSA-3928632,R-HSA-3928511,Input,OR,0
R-HSA-3928601,R-HSA-3928595,R-HSA-3928536,Input,AND,1
R-HSA-3928602,R-HSA-3928648,R-HSA-3928554,Input,OR,0
R-HSA-3928604,R-HSA-3928628,R-HSA-3928532,Catalyst,AND,1
R-HSA-3928607,R-HSA-3928604,R-HSA-3928540,Input,OR,0
R-HSA-3928610,R-HSA-3928598,R-HSA-3928549,Input,AND,1
R-HSA-3928612,R-HSA-3928619,R-HSA-217289,Input,AND,1
R-HSA-3928614,R-HSA-3928631,R-HSA-3928559,Input,AND,1
R-HSA-3928615,R-HSA-3928594,R-HSA-3928568,Input,OR,0
R-HSA-3928615,R-HSA-3928580,R-HSA-3928568,Input,OR,0
R-HSA-3928617,R-HSA-3928612,R-HSA-3928533,Catalyst,AND,1
R-HSA-3928619,R-HSA-3928620,R-HSA-3928523,Input,OR,0
R-HSA-3928623,R-HSA-3928583,R-HSA-3928543,Input,OR,0
R-HSA-3928624,R-HSA-3928654,R-HSA-3928331,Input,OR,0
R-HSA-3928624,R-HSA-3928657,R-HSA-3928331,Input,OR,0
R-HSA-3928624,R-HSA-3928615,R-HSA-3928331,Input,OR,0
R-HSA-3928624,R-HSA-4093329,R-HSA-3928331,Input,OR,0
R-HSA-3928625,R-HSA-3928640,R-HSA-3928534,Catalyst,AND,1
R-HSA-3928627,R-HSA-4093336,R-HSA-3928518,Catalyst,AND,1
R-HSA-3928628,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-3928628,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-3928628,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-3928628,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-3928631,R-HSA-3928633,R-HSA-3928512,Input,OR,0
R-HSA-3928632,R-HSA-3928601,R-HSA-3928566,Input,AND,1
R-HSA-3928633,R-HSA-3928641,R-HSA-3928560,Input,AND,1
R-HSA-3928639,R-HSA-3928614,R-HSA-3928522,Input,AND,1
R-HSA-3928641,R-HSA-3928625,R-HSA-3928537,Input,OR,0
R-HSA-3928642,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-3928642,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-3928642,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-3928642,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-3928644,R-HSA-3928600,R-HSA-3928546,Input,AND,1
R-HSA-3928645,R-HSA-3928627,R-HSA-3928541,Input,OR,0
R-HSA-3928648,R-HSA-3928651,R-HSA-3928555,Catalyst,AND,1
R-HSA-3928651,R-HSA-8985594,R-HSA-5665993,Input,OR,0
R-HSA-3928651,R-HSA-3928576,R-HSA-5665993,Input,OR,0
R-HSA-3928651,R-HSA-416559,R-HSA-5665993,Input,OR,0
R-HSA-399928,R-HSA-399935,R-HSA-399877,Catalyst,AND,1
R-HSA-399930,R-HSA-399939,R-HSA-399876,Input,OR,0
R-HSA-399931,R-HSA-399946,R-HSA-399869,Input,OR,0
R-HSA-399933,R-HSA-399934,R-HSA-399858,Input,OR,0
R-HSA-399933,R-HSA-399942,R-HSA-396935,Input,OR,0
R-HSA-399933,R-HSA-399938,R-HSA-396935,Input,OR,0
R-HSA-399933,R-HSA-399936,R-HSA-396935,Input,OR,0
R-HSA-399934,R-HSA-399947,R-HSA-399859,Input,OR,0
R-HSA-399934,R-HSA-399941,R-HSA-399859,Input,OR,0
R-HSA-399938,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-399938,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-399938,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-399938,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-399939,R-HSA-399952,R-HSA-399874,Catalyst,AND,1
R-HSA-399941,R-HSA-399930,R-HSA-399872,Input,OR,0
R-HSA-399941,R-HSA-399928,R-HSA-399872,Input,OR,0
R-HSA-399942,R-HSA-399933,R-HSA-399837,Input,OR,0
R-HSA-399944,R-HSA-399951,R-HSA-399867,Input,OR,0
R-HSA-399946,R-HSA-399944,R-HSA-399868,Input,OR,0
R-HSA-399952,R-HSA-419645,R-HSA-399816,Input,AND,1
R-HSA-400677,R-HSA-416546,R-HSA-416587,Input,AND,1
R-HSA-400677,R-HSA-416562,R-HSA-416587,Input,AND,1
R-HSA-4093327,R-HSA-3928642,R-HSA-3928513,Catalyst,AND,1
R-HSA-4093330,R-HSA-4093331,R-HSA-4093322,Input,AND,1
R-HSA-4093331,R-HSA-4093339,R-HSA-4093319,Input,OR,0
R-HSA-4093332,R-HSA-4093342,R-HSA-4093306,Input,AND,1
R-HSA-4093336,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-4093336,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-4093336,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-4093336,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-416559,R-HSA-3928651,R-HSA-8964174,Input,OR,0
R-HSA-416559,R-HSA-3928592,R-HSA-8964174,Input,OR,0
R-HSA-416562,R-HSA-416559,R-HSA-416601,Catalyst,AND,1
R-HSA-416588,R-HSA-419049,R-HSA-419161,Input,AND,1
R-HSA-416594,R-HSA-416588,R-HSA-416580,Catalyst,AND,1
R-HSA-418850,R-HSA-418874,R-HSA-418820,Input,AND,1
R-HSA-418856,R-HSA-418865,R-HSA-418826,Input,AND,1
R-HSA-418858,R-HSA-418850,R-HSA-418829,Input,OR,0
R-HSA-418858,R-HSA-418856,R-HSA-418829,Input,OR,0
R-HSA-418859,R-HSA-418863,R-HSA-418827,Input,AND,1
R-HSA-418866,R-HSA-593690,R-HSA-418843,Positive Regulator,AND,1
R-HSA-418868,R-HSA-374701,R-HSA-418815,Input,OR,0
R-HSA-418872,R-HSA-418868,R-HSA-418822,Input,AND,1
R-HSA-419049,R-HSA-419087,R-HSA-422483,Catalyst,AND,1
R-HSA-419049,R-HSA-419197,R-HSA-422483,Catalyst,AND,1
R-HSA-419644,R-HSA-399950,R-HSA-419630,Input,OR,0
R-HSA-419645,R-HSA-419644,R-HSA-419632,Input,OR,0
R-HSA-419646,R-HSA-400677,R-HSA-419621,Input,OR,0
R-HSA-419646,R-HSA-400682,R-HSA-419621,Input,OR,0
R-HSA-428511,R-HSA-428531,R-HSA-428486,Input,OR,0
R-HSA-428511,R-HSA-428515,R-HSA-428486,Input,OR,0
R-HSA-428515,R-HSA-428535,R-HSA-428481,Catalyst,AND,1
R-HSA-428522,R-HSA-428535,R-HSA-5674631,Input,OR,0
R-HSA-428533,R-HSA-3928632,R-HSA-418830,Input,OR,0
R-HSA-428533,R-HSA-418850,R-HSA-418830,Input,OR,0
R-HSA-428535,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-428535,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-428535,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-428535,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-428536,R-HSA-428522,R-HSA-428491,Catalyst,AND,1
R-HSA-443774,R-HSA-445091,R-HSA-443672,Input,OR,0
R-HSA-443779,R-HSA-445089,R-HSA-443655,Input,OR,0
R-HSA-445064,R-HSA-428522,R-HSA-442641,Input,OR,0
R-HSA-445064,R-HSA-445072,R-HSA-442641,Input,OR,0
R-HSA-445064,R-HSA-399941,R-HSA-442641,Input,OR,0
R-HSA-445064,R-HSA-400682,R-HSA-442641,Input,OR,0
R-HSA-445071,R-HSA-443780,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-443784,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-443817,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-443783,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-392748,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-445084,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374680,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374673,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-437234,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374672,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-392752,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374669,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-445069,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374686,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374681,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-374683,R-HSA-191465,Input,OR,0
R-HSA-445071,R-HSA-445077,R-HSA-190599,Input,AND,1
R-HSA-445071,R-HSA-555065,R-HSA-177495,Input,OR,0
R-HSA-445071,R-HSA-445077,R-HSA-445013,Input,AND,1
R-HSA-445071,R-HSA-392748,R-HSA-177505,Input,AND,1
R-HSA-445072,R-HSA-445072,R-HSA-162629,Input,OR,0
R-HSA-445077,R-HSA-445071,R-HSA-445022,Input,OR,0
R-HSA-445084,R-HSA-373736,R-HSA-444985,Input,OR,0
R-HSA-445084,R-HSA-374677,R-HSA-444985,Input,OR,0
R-HSA-445085,R-HSA-445064,R-HSA-442307,Catalyst,AND,1
R-HSA-445089,R-HSA-443780,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-443784,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-443817,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-443783,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-392748,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-445084,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374680,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374673,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-437234,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374672,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-392752,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374669,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-445069,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374686,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374681,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374683,R-HSA-191465,Input,OR,0
R-HSA-445089,R-HSA-374677,R-HSA-443660,Input,AND,1
R-HSA-445089,R-HSA-443779,R-HSA-201877,Input,OR,0
R-HSA-445089,R-HSA-373736,R-HSA-201877,Input,OR,0
R-HSA-445091,R-HSA-373729,R-HSA-373619,Input,OR,0
R-HSA-445091,R-HSA-447034,R-HSA-373619,Input,OR,0
R-HSA-445091,R-HSA-447030,R-HSA-373619,Input,OR,0
R-HSA-445091,R-HSA-437243,R-HSA-445011,Input,AND,1
R-HSA-448951,R-HSA-448958,R-HSA-448881,Input,OR,0
R-HSA-448957,R-HSA-448951,R-HSA-448887,Input,OR,0
R-HSA-448958,R-HSA-448957,R-HSA-449191,Input,AND,1
R-HSA-448962,R-HSA-448963,R-HSA-448886,Input,AND,1
R-HSA-449200,R-HSA-448957,R-HSA-449191,Input,AND,1
R-HSA-452392,R-HSA-500366,R-HSA-500358,Input,OR,0
R-HSA-452392,R-HSA-2889036,R-HSA-500358,Input,OR,0
R-HSA-452838,R-HSA-2972975,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972964,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972967,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972960,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972962,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972956,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-6800120,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972978,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972952,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972949,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972965,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972948,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972966,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972977,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-2972979,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-1112609,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-480204,R-HSA-452586,Input,OR,0
R-HSA-452838,R-HSA-480685,R-HSA-452586,Input,OR,0
R-HSA-452894,R-HSA-2972975,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972964,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972967,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972960,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972962,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972956,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-6800120,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972978,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972949,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972965,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972948,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972966,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972977,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-2972979,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-1112609,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-480204,R-HSA-452271,Input,OR,0
R-HSA-452894,R-HSA-480685,R-HSA-452271,Input,OR,0
R-HSA-480204,R-HSA-452838,R-HSA-480463,Positive Regulator,AND,1
R-HSA-480301,R-HSA-452894,R-HSA-452560,Positive Regulator,AND,1
R-HSA-480301,R-HSA-452392,R-HSA-452560,Positive Regulator,AND,1
R-HSA-480301,R-HSA-452838,R-HSA-452560,Positive Regulator,AND,1
R-HSA-480470,R-HSA-452838,R-HSA-480800,Positive Regulator,AND,1
R-HSA-480520,R-HSA-1112609,R-HSA-452644,Input,OR,0
R-HSA-480520,R-HSA-2972968,R-HSA-452644,Input,OR,0
R-HSA-480685,R-HSA-452894,R-HSA-480572,Positive Regulator,AND,1
R-HSA-500366,R-HSA-2889036,R-HSA-500373,Positive Regulator,AND,1
R-HSA-555065,R-HSA-392749,R-HSA-392743,Input,AND,1
R-HSA-560491,R-HSA-1183032,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-1183003,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-381283,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-1183058,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9634430,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9617087,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9624120,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9617207,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9616241,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9624112,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9616243,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9624668,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9622363,R-HSA-381289,Input,OR,0
R-HSA-560491,R-HSA-9618582,R-HSA-381289,Input,OR,0
R-HSA-5617431,R-HSA-5617471,R-HSA-5617448,Positive Regulator,AND,1
R-HSA-5617431,R-HSA-381290,R-HSA-442464,Input,AND,1
R-HSA-5617431,R-HSA-381290,R-HSA-442501,Input,AND,1
R-HSA-5617445,R-HSA-5617462,R-HSA-5617453,Positive Regulator,AND,1
R-HSA-5617452,R-HSA-5617454,R-HSA-5617470,Input,AND,1
R-HSA-5617452,R-HSA-5693644,R-HSA-5617470,Input,AND,1
R-HSA-5617452,R-HSA-381290,R-HSA-442501,Input,AND,1
R-HSA-5617454,R-HSA-5617457,R-HSA-5617442,Input,AND,1
R-HSA-5617457,R-HSA-5617641,R-HSA-5617467,Input,OR,0
R-HSA-5617457,R-HSA-5621002,R-HSA-5617467,Input,OR,0
R-HSA-5617457,R-HSA-5693644,R-HSA-5617467,Input,OR,0
