First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-140791,R-HSA-140870,R-HSA-140812,Input,AND,1
R-HSA-140823,R-HSA-5607023,R-HSA-140896,Input,AND,1
R-HSA-140840,R-HSA-140842,R-HSA-140586,Input,OR,0
R-HSA-140842,R-HSA-140851,R-HSA-139933,Input,OR,0
R-HSA-140842,R-HSA-140599,R-HSA-139933,Input,OR,0
R-HSA-140847,R-HSA-140851,R-HSA-140849,Catalyst,AND,1
R-HSA-140851,R-HSA-158766,R-ALL-157771,Input,OR,0
R-HSA-140851,R-HSA-158781,R-ALL-157771,Input,OR,0
R-HSA-140870,R-HSA-140872,R-HSA-140871,Input,OR,0
R-HSA-141026,R-HSA-5591040,R-HSA-141055,Input,OR,0
R-HSA-141040,R-HSA-5607058,R-HSA-5603469,Input,OR,0
R-HSA-141040,R-HSA-5603467,R-HSA-5603469,Input,OR,0
R-HSA-141046,R-HSA-141040,R-HSA-141038,Catalyst,AND,1
R-HSA-158118,R-HSA-158137,R-HSA-158363,Input,OR,0
R-HSA-158137,R-HSA-158118,R-HSA-158136,Input,AND,1
R-HSA-158137,R-HSA-9670014,R-HSA-158307,Input,OR,0
R-HSA-158137,R-HSA-5607043,R-HSA-158307,Input,OR,0
R-HSA-158137,R-HSA-5607002,R-HSA-158307,Input,OR,0
R-HSA-158145,R-HSA-158419,R-HSA-158162,Input,OR,0
R-HSA-158145,R-HSA-158300,R-HSA-158162,Input,OR,0
R-HSA-158164,R-HSA-140769,R-HSA-140689,Input,OR,0
R-HSA-158164,R-HSA-140825,R-HSA-140689,Input,OR,0
R-HSA-158164,R-HSA-140686,R-HSA-140689,Input,OR,0
R-HSA-158218,R-HSA-158251,R-HSA-158404,Input,AND,1
R-HSA-158251,R-HSA-158311,R-HSA-158197,Input,OR,0
R-HSA-158251,R-HSA-158313,R-HSA-158197,Input,OR,0
R-HSA-158278,R-HSA-158164,R-HSA-158392,Catalyst,AND,1
R-HSA-158300,R-HSA-158333,R-HSA-158130,Catalyst,AND,1
R-HSA-158311,R-HSA-158340,R-HSA-158140,Input,OR,0
R-HSA-158311,R-HSA-158399,R-HSA-158140,Input,OR,0
R-HSA-158313,R-HSA-158357,R-HSA-158306,Input,AND,1
R-HSA-158313,R-HSA-158300,R-HSA-158306,Input,AND,1
R-HSA-158333,R-HSA-5607023,R-HSA-140896,Input,AND,1
R-HSA-158354,R-HSA-158218,R-HSA-158172,Input,AND,1
R-HSA-158419,R-HSA-158333,R-HSA-158130,Catalyst,AND,1
R-HSA-158721,R-HSA-158722,R-HSA-158701,Input,OR,0
R-HSA-158721,R-HSA-158784,R-HSA-158701,Input,OR,0
R-HSA-158721,R-HSA-158756,R-HSA-158701,Input,OR,0
R-HSA-158721,R-HSA-158941,R-HSA-158701,Input,OR,0
R-HSA-158721,R-HSA-158722,R-HSA-158699,Input,AND,1
R-HSA-158722,R-HSA-158721,R-HSA-158703,Input,OR,0
R-HSA-158744,R-HSA-158756,R-HSA-158745,Input,OR,0
R-HSA-158744,R-HSA-158800,R-HSA-158745,Input,OR,0
R-HSA-158744,R-HSA-158766,R-HSA-158770,Input,AND,1
R-HSA-158744,R-HSA-158893,R-HSA-158770,Input,AND,1
R-HSA-158744,R-HSA-158747,R-HSA-158770,Input,AND,1
R-HSA-158744,R-HSA-158942,R-HSA-158770,Input,AND,1
R-HSA-158747,R-HSA-158756,R-HSA-158745,Input,OR,0
R-HSA-158747,R-HSA-158800,R-HSA-158745,Input,OR,0
R-HSA-158750,R-HSA-158784,R-HSA-158764,Input,OR,0
R-HSA-158750,R-HSA-158795,R-HSA-158764,Input,OR,0
R-HSA-158750,R-HSA-158747,R-HSA-158764,Input,OR,0
R-HSA-158750,R-HSA-158766,R-HSA-158770,Input,AND,1
R-HSA-158750,R-HSA-158893,R-HSA-158770,Input,AND,1
R-HSA-158750,R-HSA-158747,R-HSA-158770,Input,AND,1
R-HSA-158750,R-HSA-158942,R-HSA-158770,Input,AND,1
R-HSA-158756,R-HSA-158744,R-HSA-158786,Input,OR,0
R-HSA-158781,R-HSA-158784,R-HSA-158764,Input,OR,0
R-HSA-158781,R-HSA-158795,R-HSA-158764,Input,OR,0
R-HSA-158781,R-HSA-158747,R-HSA-158764,Input,OR,0
R-HSA-158784,R-HSA-158750,R-HSA-158777,Input,OR,0
R-HSA-158925,R-HSA-158941,R-HSA-158927,Input,AND,1
R-HSA-158925,R-HSA-158766,R-HSA-158770,Input,AND,1
R-HSA-158925,R-HSA-158893,R-HSA-158770,Input,AND,1
R-HSA-158925,R-HSA-158747,R-HSA-158770,Input,AND,1
R-HSA-158925,R-HSA-158942,R-HSA-158770,Input,AND,1
R-HSA-158941,R-HSA-158982,R-HSA-158961,Input,OR,0
R-HSA-158941,R-HSA-158925,R-HSA-158961,Input,OR,0
R-HSA-158942,R-HSA-158925,R-HSA-158969,Input,OR,0
R-HSA-158942,R-HSA-159001,R-HSA-158969,Input,OR,0
R-HSA-158942,R-HSA-159005,R-HSA-158969,Input,OR,0
R-HSA-158959,R-HSA-158982,R-HSA-158926,Input,AND,1
R-HSA-158959,R-HSA-158942,R-HSA-158926,Input,AND,1
R-HSA-158982,R-HSA-158941,R-HSA-158927,Input,AND,1
R-HSA-158982,R-HSA-158766,R-HSA-158770,Input,AND,1
R-HSA-158982,R-HSA-158893,R-HSA-158770,Input,AND,1
R-HSA-158982,R-HSA-158747,R-HSA-158770,Input,AND,1
R-HSA-158982,R-HSA-158942,R-HSA-158770,Input,AND,1
R-HSA-202717,R-HSA-202723,R-HSA-202716,Positive Regulator,AND,1
R-HSA-202721,R-HSA-202706,R-HSA-202761,Input,AND,1
R-HSA-204779,R-HSA-210881,R-HSA-204807,Input,AND,1
R-HSA-204779,R-HSA-210872,R-HSA-204807,Input,AND,1
R-HSA-204871,R-HSA-210974,R-HSA-204865,Input,AND,1
R-HSA-210282,R-HSA-432295,R-HSA-114575,Input,AND,1
R-HSA-210285,R-HSA-210291,R-HSA-210238,Input,OR,0
R-HSA-210881,R-HSA-210872,R-HSA-210862,Input,OR,0
R-HSA-210974,R-HSA-210977,R-HSA-210970,Catalyst,AND,1
R-HSA-2316429,R-HSA-437192,R-HSA-377179,Input,AND,1
R-HSA-354060,R-HSA-354097,R-HSA-354110,Input,AND,1
R-HSA-354066,R-HSA-354073,R-HSA-354103,Input,OR,0
R-HSA-354073,R-HSA-354124,R-HSA-354135,Input,OR,0
R-HSA-354077,R-HSA-432096,R-HSA-354130,Input,OR,0
R-HSA-354077,R-HSA-354149,R-HSA-354130,Input,OR,0
R-HSA-354087,R-HSA-354165,R-HSA-354113,Input,AND,1
R-HSA-354097,R-HSA-354077,R-HSA-354176,Input,AND,1
R-HSA-354124,R-HSA-354087,R-HSA-354080,Input,OR,0
R-HSA-354124,R-HSA-372705,R-HSA-354080,Input,OR,0
R-HSA-354149,R-HSA-377641,R-HSA-354137,Input,AND,1
R-HSA-354173,R-HSA-354060,R-HSA-354126,Input,AND,1
R-HSA-372693,R-HSA-372697,R-HSA-372646,Input,AND,1
R-HSA-372705,R-HSA-372693,R-HSA-372688,Input,OR,0
R-HSA-377640,R-HSA-354066,R-HSA-377622,Input,OR,0
R-HSA-377640,R-HSA-429415,R-HSA-377622,Input,OR,0
R-HSA-377641,R-HSA-377644,R-HSA-377619,Input,OR,0
R-HSA-377643,R-HSA-377640,R-HSA-377620,Input,OR,0
R-HSA-377644,R-HSA-377643,R-HSA-377616,Input,OR,0
R-HSA-391939,R-HSA-428749,R-HSA-391925,Input,OR,0
R-HSA-391939,R-HSA-428909,R-HSA-391925,Input,OR,0
R-HSA-391942,R-HSA-392852,R-HSA-391929,Input,AND,1
R-HSA-392143,R-HSA-392152,R-HSA-392141,Catalyst,AND,1
R-HSA-392187,R-HSA-392195,R-HSA-392184,Input,OR,0
R-HSA-392195,R-HSA-392202,R-HSA-392194,Input,OR,0
R-HSA-392202,R-HSA-417829,R-HSA-391959,Input,AND,1
R-HSA-392831,R-HSA-354173,R-HSA-392841,Catalyst,AND,1
R-HSA-392852,R-HSA-392870,R-HSA-392864,Input,OR,0
R-HSA-392870,R-HSA-392874,R-HSA-392865,Input,OR,0
R-HSA-392874,R-HSA-391942,R-HSA-391834,Input,AND,1
R-HSA-396941,R-HSA-114552,R-HSA-397883,Input,OR,0
R-HSA-396996,R-HSA-114558,R-HSA-397803,Input,OR,0
R-HSA-397835,R-HSA-428941,R-HSA-114534,Catalyst,AND,1
R-HSA-417829,R-HSA-392187,R-HSA-417834,Input,AND,1
R-HSA-417908,R-HSA-418581,R-HSA-417920,Input,AND,1
R-HSA-418091,R-HSA-418170,R-HSA-418080,Input,AND,1
R-HSA-418158,R-HSA-418163,R-HSA-418144,Input,AND,1
R-HSA-418170,R-HSA-418158,R-HSA-418103,Input,AND,1
R-HSA-418172,R-HSA-418176,R-HSA-418167,Input,AND,1
R-HSA-418176,R-HSA-418200,R-HSA-418179,Input,AND,1
R-HSA-418200,R-HSA-418200,R-HSA-418179,Input,AND,1
R-HSA-418576,R-HSA-428941,R-HSA-114534,Catalyst,AND,1
R-HSA-418576,R-HSA-417908,R-HSA-391956,Input,AND,1
R-HSA-418579,R-HSA-418576,R-HSA-418575,Input,OR,0
R-HSA-418581,R-HSA-418579,R-HSA-418578,Input,OR,0
R-HSA-418662,R-HSA-443439,R-HSA-377592,Input,AND,1
R-HSA-419490,R-HSA-139855,R-HSA-139848,Catalyst,AND,1
R-HSA-426209,R-HSA-426223,R-HSA-426179,Catalyst,AND,1
R-HSA-428749,R-HSA-428750,R-HSA-428764,Input,OR,0
R-HSA-428750,R-HSA-428752,R-HSA-428904,Input,OR,0
R-HSA-428752,R-HSA-391939,R-HSA-391837,Input,AND,1
R-HSA-428752,R-HSA-428941,R-HSA-114534,Catalyst,AND,1
R-HSA-428909,R-HSA-428917,R-HSA-428905,Input,OR,0
R-HSA-428917,R-HSA-428918,R-HSA-428907,Input,OR,0
R-HSA-428918,R-HSA-391939,R-HSA-391837,Input,AND,1
R-HSA-428941,R-HSA-428961,R-HSA-428935,Catalyst,AND,1
R-HSA-429415,R-HSA-429441,R-HSA-429424,Input,OR,0
R-HSA-429449,R-HSA-430158,R-HSA-202175,Input,AND,1
R-HSA-429449,R-HSA-429497,R-HSA-202175,Input,AND,1
R-HSA-429497,R-HSA-114689,R-HSA-114602,Catalyst,AND,1
R-HSA-430073,R-HSA-430096,R-HSA-435464,Input,OR,0
R-HSA-430073,R-HSA-430076,R-HSA-435464,Input,OR,0
R-HSA-430073,R-HSA-443418,R-HSA-435464,Input,OR,0
R-HSA-430073,R-HSA-429529,R-HSA-435464,Input,OR,0
R-HSA-430073,R-HSA-443831,R-HSA-206751,Input,OR,0
R-HSA-430073,R-HSA-430076,R-HSA-206751,Input,OR,0
R-HSA-430076,R-HSA-443402,R-HSA-429544,Input,OR,0
R-HSA-430076,R-HSA-430073,R-HSA-429544,Input,OR,0
R-HSA-432096,R-HSA-443905,R-HSA-432098,Input,AND,1
R-HSA-432121,R-HSA-8948034,R-HSA-432119,Input,AND,1
R-HSA-432148,R-HSA-428961,R-HSA-428935,Catalyst,AND,1
R-HSA-432295,R-HSA-114577,R-HSA-432297,Input,OR,0
R-HSA-434633,R-HSA-442273,R-HSA-434632,Negative Regulator,AND,-1
R-HSA-434637,R-HSA-442273,R-HSA-5340329,Positive Regulator,AND,1
R-HSA-434700,R-HSA-434798,R-HSA-434679,Catalyst,AND,1
R-HSA-435244,R-HSA-210294,R-HSA-210007,Input,OR,0
R-HSA-435244,R-HSA-210277,R-HSA-210007,Input,OR,0
R-HSA-435244,R-HSA-432143,R-HSA-210007,Input,OR,0
R-HSA-435244,R-HSA-210290,R-HSA-210007,Input,OR,0
R-HSA-435244,R-HSA-210283,R-HSA-210007,Input,OR,0
R-HSA-437192,R-HSA-437195,R-HSA-437191,Input,OR,0
R-HSA-437932,R-HSA-437936,R-HSA-437941,Input,OR,0
R-HSA-443418,R-HSA-443439,R-HSA-377592,Input,AND,1
R-HSA-443905,R-HSA-443910,R-HSA-443900,Input,OR,0
R-HSA-443910,R-HSA-432096,R-HSA-354130,Input,OR,0
R-HSA-443910,R-HSA-354149,R-HSA-354130,Input,OR,0
R-HSA-453183,R-HSA-429449,R-HSA-437953,Input,AND,1
R-HSA-453183,R-HSA-437932,R-HSA-437953,Input,AND,1
R-HSA-453183,R-HSA-139842,R-HSA-434822,Input,AND,1
R-HSA-453200,R-HSA-453183,R-HSA-453171,Input,OR,0
R-HSA-5591052,R-HSA-141040,R-HSA-5603321,Input,OR,0
R-HSA-5602080,R-HSA-158419,R-HSA-5607781,Negative Regulator,AND,-1
R-HSA-5602080,R-HSA-158137,R-HSA-5607781,Negative Regulator,AND,-1
R-HSA-5602080,R-HSA-140696,R-HSA-5607781,Negative Regulator,AND,-1
R-HSA-5602080,R-HSA-140599,R-HSA-5607781,Negative Regulator,AND,-1
R-HSA-5603467,R-HSA-5606996,R-HSA-141050,Input,OR,0
R-HSA-5603467,R-HSA-5604929,R-HSA-141050,Input,OR,0
R-HSA-5603467,R-HSA-5591086,R-HSA-141050,Input,OR,0
R-HSA-5603467,R-HSA-5591052,R-HSA-5591027,Input,AND,1
R-HSA-5604929,R-HSA-5607002,R-HSA-5604926,Catalyst,AND,1
R-HSA-5604929,R-HSA-5591040,R-HSA-5604926,Catalyst,AND,1
R-HSA-5604929,R-HSA-141026,R-HSA-5604926,Catalyst,AND,1
R-HSA-5606996,R-HSA-5591052,R-HSA-5610097,Negative Regulator,AND,-1
R-HSA-5607023,R-HSA-158278,R-HSA-5633117,Input,AND,1
R-HSA-5607043,R-HSA-158278,R-HSA-5633116,Input,AND,1
R-HSA-5684169,R-HSA-453200,R-HSA-5684187,Negative Regulator,AND,-1
R-HSA-5684169,R-HSA-5684801,R-HSA-5684187,Negative Regulator,AND,-1
R-HSA-5684801,R-HSA-114689,R-HSA-5684799,Positive Regulator,AND,1
R-HSA-5684806,R-HSA-5684801,R-HSA-5684816,Input,AND,1
R-HSA-5684836,R-HSA-5684806,R-HSA-5684824,Input,OR,0
R-HSA-879459,R-HSA-994169,R-HSA-879384,Input,OR,0
R-HSA-879459,R-HSA-994148,R-HSA-879384,Input,OR,0
R-HSA-8948034,R-HSA-432129,R-HSA-8948036,Input,OR,0
R-HSA-939265,R-HSA-354060,R-HSA-354126,Input,AND,1
R-HSA-9650473,R-HSA-158357,R-HSA-158296,Input,OR,0
R-HSA-9650473,R-HSA-158399,R-HSA-158296,Input,OR,0
R-HSA-9661625,R-HSA-158118,R-HSA-158350,Input,AND,1
R-HSA-9670673,R-HSA-140823,R-HSA-140886,Input,OR,0
R-HSA-9670673,R-HSA-158333,R-HSA-140886,Input,OR,0
R-HSA-983259,R-HSA-983259,R-HSA-983245,Input,OR,0
R-HSA-983266,R-HSA-983259,R-HSA-983245,Input,OR,0
R-HSA-983285,R-HSA-983218,R-HSA-983240,Input,AND,1
R-HSA-114553,R-HSA-114683,R-HSA-426343,Catalyst,AND,1
R-HSA-114553,R-HSA-114684,R-HSA-426343,Catalyst,AND,1
R-HSA-114553,R-HSA-114683,R-HSA-139828,Catalyst,AND,1
R-HSA-114553,R-HSA-114684,R-HSA-139828,Catalyst,AND,1
R-HSA-114553,R-HSA-114683,R-HSA-139829,Catalyst,AND,1
R-HSA-114553,R-HSA-114684,R-HSA-139829,Catalyst,AND,1
R-HSA-114697,R-HSA-114552,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-114558,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-396941,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-396996,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-5607058,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-418172,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-418091,R-HSA-114531,Input,OR,0
R-HSA-114697,R-HSA-114552,R-HSA-114533,Input,OR,0
R-HSA-114697,R-HSA-114558,R-HSA-114533,Input,OR,0
R-HSA-114697,R-HSA-396941,R-HSA-114533,Input,OR,0
R-HSA-114697,R-HSA-396996,R-HSA-114533,Input,OR,0
R-HSA-114697,R-HSA-114552,R-HSA-114532,Input,OR,0
R-HSA-114697,R-HSA-114558,R-HSA-114532,Input,OR,0
R-HSA-114697,R-HSA-396941,R-HSA-114532,Input,OR,0
R-HSA-114697,R-HSA-396996,R-HSA-114532,Input,OR,0
R-HSA-140872,R-HSA-140806,R-ALL-9693054,Input,AND,1
R-HSA-140872,R-HSA-140806,R-ALL-9693050,Input,AND,1
R-HSA-140872,R-HSA-140806,R-ALL-9693067,Input,AND,1
R-HSA-140872,R-HSA-140806,R-ALL-9693044,Input,AND,1
R-HSA-140872,R-HSA-140806,R-ALL-9693047,Input,AND,1
R-HSA-140872,R-HSA-140806,R-ALL-9693043,Input,AND,1
R-HSA-397835,R-HSA-114552,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-114558,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-396941,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-396996,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-5607058,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-418172,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-418091,R-HSA-114531,Input,OR,0
R-HSA-397835,R-HSA-114552,R-HSA-114533,Input,OR,0
R-HSA-397835,R-HSA-114558,R-HSA-114533,Input,OR,0
R-HSA-397835,R-HSA-396941,R-HSA-114533,Input,OR,0
R-HSA-397835,R-HSA-396996,R-HSA-114533,Input,OR,0
R-HSA-397835,R-HSA-114552,R-HSA-114532,Input,OR,0
R-HSA-397835,R-HSA-114558,R-HSA-114532,Input,OR,0
R-HSA-397835,R-HSA-396941,R-HSA-114532,Input,OR,0
R-HSA-397835,R-HSA-396996,R-HSA-114532,Input,OR,0
R-HSA-397891,R-HSA-114552,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-114558,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-396941,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-396996,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-5607058,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-418172,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-418091,R-HSA-114531,Input,OR,0
R-HSA-397891,R-HSA-114552,R-HSA-114533,Input,OR,0
R-HSA-397891,R-HSA-114558,R-HSA-114533,Input,OR,0
R-HSA-397891,R-HSA-396941,R-HSA-114533,Input,OR,0
R-HSA-397891,R-HSA-396996,R-HSA-114533,Input,OR,0
R-HSA-397891,R-HSA-114552,R-HSA-114532,Input,OR,0
R-HSA-397891,R-HSA-114558,R-HSA-114532,Input,OR,0
R-HSA-397891,R-HSA-396941,R-HSA-114532,Input,OR,0
R-HSA-397891,R-HSA-396996,R-HSA-114532,Input,OR,0
R-HSA-426223,R-HSA-392831,R-ALL-74016,Input,OR,0
R-HSA-426223,R-HSA-425661,R-ALL-74016,Input,OR,0
R-HSA-426223,R-HSA-114553,R-ALL-74016,Input,OR,0
R-HSA-426223,R-HSA-418309,R-ALL-74016,Input,OR,0
R-HSA-426223,R-HSA-418365,R-ALL-74016,Input,OR,0
R-HSA-481007,R-HSA-158357,R-HSA-158296,Input,OR,0
R-HSA-481007,R-HSA-158399,R-HSA-158296,Input,OR,0
R-HSA-481007,R-HSA-158795,R-HSA-158797,Input,OR,0
R-HSA-481007,R-HSA-158800,R-HSA-158797,Input,OR,0
R-HSA-481007,R-HSA-159005,R-HSA-158797,Input,OR,0
R-HSA-481007,R-HSA-354149,R-HSA-67271,Input,OR,0
R-HSA-481007,R-HSA-114671,R-HSA-67271,Input,OR,0
R-HSA-481007,R-HSA-354149,R-HSA-54851,Input,AND,1
R-HSA-481007,R-HSA-158893,R-HSA-141760,Input,AND,1
R-HSA-481007,R-HSA-140840,R-HSA-114618,Input,OR,0
R-HSA-481007,R-HSA-158354,R-HSA-158125,Input,AND,1
R-HSA-481007,R-HSA-140696,R-HSA-140697,Input,OR,0
R-HSA-481007,R-HSA-5607002,R-HSA-140697,Input,OR,0
R-HSA-481007,R-HSA-202710,R-HSA-202772,Input,AND,1
R-HSA-481007,R-HSA-141040,R-HSA-61823,Positive Regulator,AND,1
R-HSA-481009,R-HSA-140748,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-140783,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-140823,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-158333,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-158278,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-354149,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-426223,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-434798,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-140736,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-158164,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-140847,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-139855,R-ALL-74112,Input,OR,0
R-HSA-481009,R-HSA-417908,R-ALL-114564,Input,OR,0
R-HSA-481009,R-HSA-417829,R-ALL-114564,Input,OR,0
R-HSA-481009,R-HSA-354149,R-ALL-114632,Input,OR,0
R-HSA-481009,R-HSA-426223,R-ALL-114632,Input,OR,0
R-HSA-481009,R-HSA-114563,R-ALL-114632,Input,OR,0
R-HSA-481009,R-HSA-419490,R-ALL-114570,Input,AND,1
R-HSA-481010,R-HSA-202724,R-HSA-58510,Input,AND,1
R-HSA-481044,R-HSA-202724,R-HSA-58510,Input,AND,1
R-HSA-481044,R-HSA-432110,R-HSA-114514,Input,OR,0
R-HSA-481044,R-HSA-435244,R-HSA-114686,Input,OR,0
R-HSA-481044,R-HSA-210304,R-HSA-114686,Input,OR,0
R-HSA-481044,R-HSA-210285,R-HSA-114686,Input,OR,0
R-HSA-481044,R-HSA-202702,R-HSA-114686,Input,OR,0
R-HSA-482775,R-HSA-204485,R-HSA-173646,Input,AND,1
R-HSA-984671,R-HSA-983266,R-HSA-984651,Input,AND,1
R-HSA-984671,R-HSA-983266,R-HSA-984704,Input,AND,1
R-HSA-984671,R-HSA-983266,R-HSA-984621,Input,AND,1
R-HSA-984671,R-HSA-983266,R-HSA-984684,Input,AND,1
R-HSA-984733,R-HSA-983266,R-HSA-984749,Input,AND,1
R-HSA-984733,R-HSA-983266,R-HSA-984756,Input,AND,1
R-HSA-984733,R-HSA-983266,R-HSA-984596,Input,AND,1
R-HSA-984733,R-HSA-983266,R-HSA-984646,Input,AND,1
R-HSA-990489,R-HSA-983266,R-HSA-990505,Input,AND,1
R-HSA-990489,R-HSA-983266,R-HSA-990513,Input,AND,1
R-HSA-990489,R-HSA-983266,R-HSA-990480,Input,AND,1
R-HSA-994020,R-HSA-994034,R-HSA-1008252,Positive Regulator,AND,1
R-HSA-994020,R-HSA-994034,R-HSA-994039,Positive Regulator,AND,1
R-HSA-994038,R-HSA-994034,R-HSA-994019,Negative Regulator,AND,-1
R-HSA-994038,R-HSA-994034,R-HSA-1018384,Negative Regulator,AND,-1
R-HSA-997263,R-HSA-997263,R-HSA-427391,Input,OR,0
R-HSA-997263,R-HSA-994106,R-HSA-427391,Input,OR,0
R-HSA-997263,R-HSA-997263,R-HSA-212105,Input,OR,0
R-HSA-997263,R-HSA-994106,R-HSA-212105,Input,OR,0
R-HSA-997263,R-HSA-997263,R-HSA-417240,Input,OR,0
R-HSA-997263,R-HSA-994106,R-HSA-417240,Input,OR,0
R-HSA-997263,R-HSA-997263,R-HSA-427369,Input,OR,0
R-HSA-997263,R-HSA-994106,R-HSA-427369,Input,OR,0
