First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-9640114,R-HSA-9641096,R-HSA-9640102,Input,AND,1
R-HSA-9640114,R-HSA-9641096,R-HSA-9640110,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9665106,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641108,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641126,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641125,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641129,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641112,Input,AND,1
R-HSA-9641109,R-HSA-9646347,R-HSA-9641128,Input,AND,1
R-HSA-9674127,R-HSA-5205682,R-HSA-939184,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939188,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939191,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939192,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939258,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939165,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939164,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939230,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939232,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939203,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939205,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939239,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939213,Input,OR,0
R-HSA-9674127,R-HSA-5205682,R-HSA-939214,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939184,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939188,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939191,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939192,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939258,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939165,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939164,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939230,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939232,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939203,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939205,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939239,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939213,Input,OR,0
R-HSA-9674127,R-HSA-9640480,R-HSA-939214,Input,OR,0
