First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-432707,R-HSA-421831,R-HSA-182958,Input,OR,0
R-HSA-432707,R-HSA-432706,R-HSA-182958,Input,OR,0
R-HSA-432707,R-HSA-432688,R-HSA-432691,Input,OR,0
R-HSA-432712,R-HSA-432706,R-HSA-432700,Input,OR,0
R-HSA-5229132,R-HSA-5229111,R-HSA-5229081,Input,AND,1
R-HSA-5260201,R-HSA-2316352,R-HSA-5260210,Positive Regulator,AND,1
R-HSA-5694409,R-HSA-5694418,R-HSA-5694330,Input,AND,1
R-HSA-5694417,R-HSA-204008,R-HSA-5694339,Input,AND,1
R-HSA-5694418,R-HSA-5694441,R-HSA-5694332,Input,OR,0
R-HSA-5694423,R-HSA-5694425,R-HSA-5694312,Input,OR,0
R-HSA-5694425,R-HSA-6814684,R-HSA-2193131,Input,OR,0
R-HSA-5694425,R-HSA-6814676,R-HSA-2193131,Input,OR,0
R-HSA-5694425,R-HSA-6811425,R-HSA-2193131,Input,OR,0
R-HSA-5694425,R-HSA-8847637,R-HSA-2193131,Input,OR,0
R-HSA-5694425,R-HSA-6809014,R-HSA-2193131,Input,OR,0
R-HSA-5694425,R-HSA-5694423,R-HSA-2193131,Input,OR,0
R-HSA-5694427,R-HSA-5694435,R-HSA-5694291,Input,AND,1
R-HSA-5694433,R-HSA-5694435,R-HSA-5694290,Input,AND,1
R-HSA-5694435,R-HSA-5694436,R-HSA-5694288,Input,OR,0
R-HSA-5694436,R-HSA-5694433,R-HSA-203984,Input,AND,1
R-HSA-5694436,R-HSA-203977,R-HSA-203984,Input,AND,1
R-HSA-5694439,R-HSA-5694409,R-HSA-5694334,Input,OR,0
R-HSA-5694441,R-HSA-5694439,R-HSA-5694315,Input,AND,1
R-HSA-5694441,R-HSA-204008,R-HSA-5694316,Input,AND,1
R-HSA-5694441,R-HSA-6807864,R-HSA-6807799,Input,OR,0
R-HSA-5694441,R-HSA-6814831,R-HSA-6807799,Input,OR,0
R-HSA-5694441,R-HSA-5694446,R-HSA-5694326,Input,OR,0
R-HSA-5694446,R-HSA-5694423,R-HSA-5694303,Input,AND,1
R-HSA-5694446,R-HSA-6807864,R-HSA-5694302,Input,OR,0
R-HSA-5694446,R-HSA-5694418,R-HSA-5694302,Input,OR,0
R-HSA-5694446,R-HSA-5694418,R-HSA-5694327,Input,AND,1
R-HSA-5694522,R-HSA-5694417,R-HSA-5694523,Input,OR,0
R-HSA-5694522,R-HSA-5694527,R-HSA-5694523,Input,OR,0
R-HSA-5694527,R-HSA-203977,R-HSA-203989,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-203975,Input,OR,0
R-HSA-6807864,R-HSA-6807866,R-HSA-6807800,Input,AND,1
R-HSA-6807866,R-HSA-6807868,R-HSA-6807803,Input,OR,0
R-HSA-6807868,R-HSA-6807872,R-HSA-6807820,Input,AND,1
R-HSA-6807872,R-HSA-6807875,R-HSA-6807822,Input,AND,1
R-HSA-6807875,R-HSA-6807877,R-HSA-6807825,Input,OR,0
R-HSA-6807877,R-HSA-6811411,R-HSA-6807786,Input,OR,0
R-HSA-6807877,R-HSA-6807866,R-HSA-6807786,Input,OR,0
R-HSA-6807877,R-HSA-6809003,R-HSA-6808903,Input,AND,1
R-HSA-6807877,R-HSA-6811415,R-HSA-6807751,Input,OR,0
R-HSA-6807877,R-HSA-6807864,R-HSA-6807751,Input,OR,0
R-HSA-6809003,R-HSA-6809006,R-HSA-6808904,Input,OR,0
R-HSA-6809006,R-HSA-6809011,R-HSA-6808912,Input,AND,1
R-HSA-6809006,R-HSA-6809003,R-HSA-2029135,Input,AND,1
R-HSA-6809010,R-HSA-6809014,R-HSA-6809000,Input,AND,1
R-HSA-6809010,R-HSA-6809006,R-HSA-6810505,Input,OR,0
R-HSA-6809010,R-HSA-8874979,R-HSA-6810505,Input,OR,0
R-HSA-6809010,R-HSA-5694439,R-HSA-5694296,Input,AND,1
R-HSA-6809010,R-HSA-6811412,R-HSA-6807805,Input,OR,0
R-HSA-6809010,R-HSA-6807872,R-HSA-6807805,Input,OR,0
R-HSA-6809010,R-HSA-6809006,R-HSA-6808815,Input,OR,0
R-HSA-6809010,R-HSA-6807864,R-HSA-5694302,Input,OR,0
R-HSA-6809010,R-HSA-5694418,R-HSA-5694302,Input,OR,0
R-HSA-6809010,R-HSA-8849748,R-HSA-6808819,Input,OR,0
R-HSA-6809010,R-HSA-6811433,R-HSA-6808819,Input,OR,0
R-HSA-6809010,R-HSA-8847544,R-HSA-6808819,Input,OR,0
R-HSA-6809010,R-HSA-6809006,R-HSA-6808819,Input,OR,0
R-HSA-6809010,R-HSA-6807875,R-HSA-420053,Input,AND,1
R-HSA-6809010,R-HSA-6809006,R-HSA-6808820,Input,OR,0
R-HSA-6809011,R-HSA-6809010,R-HSA-6808913,Input,OR,0
R-HSA-6809014,R-HSA-6809015,R-HSA-6808999,Input,OR,0
R-HSA-6811411,R-HSA-6811414,R-HSA-6811369,Input,OR,0
R-HSA-6811412,R-HSA-6811417,R-HSA-6811372,Input,AND,1
R-HSA-6811414,R-HSA-6811412,R-HSA-6811371,Input,AND,1
R-HSA-6811415,R-HSA-6811411,R-HSA-6811366,Input,AND,1
R-HSA-6811417,R-HSA-6811418,R-HSA-6811375,Input,OR,0
R-HSA-6811418,R-HSA-6811411,R-HSA-6807786,Input,OR,0
R-HSA-6811418,R-HSA-6807866,R-HSA-6807786,Input,OR,0
R-HSA-6811418,R-HSA-6811426,R-HSA-6811377,Input,AND,1
R-HSA-6811418,R-HSA-6811415,R-HSA-6807751,Input,OR,0
R-HSA-6811418,R-HSA-6807864,R-HSA-6807751,Input,OR,0
R-HSA-6811422,R-HSA-6814684,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-6814676,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-6811425,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-8847637,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-6809014,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-5694423,R-HSA-2193131,Input,OR,0
R-HSA-6811422,R-HSA-5694415,R-HSA-5688150,Input,OR,0
R-HSA-6811423,R-HSA-6811427,R-HSA-6811379,Input,OR,0
R-HSA-6811423,R-HSA-6811426,R-HSA-983245,Input,AND,1
R-HSA-6811425,R-HSA-6811422,R-HSA-6811344,Input,OR,0
R-HSA-6811426,R-HSA-6811423,R-HSA-6811381,Input,OR,0
R-HSA-6811427,R-HSA-5694439,R-HSA-5694296,Input,AND,1
R-HSA-6811427,R-HSA-6811412,R-HSA-6807805,Input,OR,0
R-HSA-6811427,R-HSA-6807872,R-HSA-6807805,Input,OR,0
R-HSA-6811427,R-HSA-6811425,R-HSA-6811343,Input,AND,1
R-HSA-6811428,R-HSA-6811429,R-HSA-6811355,Input,OR,0
R-HSA-6811429,R-HSA-6811431,R-HSA-6811353,Input,AND,1
R-HSA-6811431,R-HSA-6814682,R-HSA-6811357,Input,OR,0
R-HSA-6814086,R-HSA-6814091,R-HSA-6814071,Input,AND,1
R-HSA-6814088,R-HSA-6814086,R-HSA-6814070,Input,AND,1
R-HSA-6814090,R-HSA-6814088,R-HSA-6814076,Input,AND,1
R-HSA-6814091,R-HSA-6811431,R-HSA-6814069,Input,AND,1
R-HSA-6814670,R-HSA-6814674,R-HSA-6814662,Input,AND,1
R-HSA-6814671,R-HSA-6814674,R-HSA-6814043,Input,OR,0
R-HSA-6814671,R-HSA-6814676,R-HSA-6814652,Input,AND,1
R-HSA-6814671,R-HSA-6814674,R-HSA-6811301,Input,OR,0
R-HSA-6814671,R-HSA-6811431,R-HSA-6811301,Input,OR,0
R-HSA-6814674,R-HSA-6814671,R-HSA-6814664,Input,OR,0
R-HSA-6814675,R-HSA-6814670,R-HSA-6814669,Input,OR,0
R-HSA-6814676,R-HSA-6814678,R-HSA-6814654,Input,OR,0
R-HSA-6814678,R-HSA-6814684,R-HSA-2193131,Input,OR,0
R-HSA-6814678,R-HSA-6814676,R-HSA-2193131,Input,OR,0
R-HSA-6814678,R-HSA-6811425,R-HSA-2193131,Input,OR,0
R-HSA-6814678,R-HSA-8847637,R-HSA-2193131,Input,OR,0
R-HSA-6814678,R-HSA-6809014,R-HSA-2193131,Input,OR,0
R-HSA-6814678,R-HSA-5694423,R-HSA-2193131,Input,OR,0
R-HSA-6814682,R-HSA-6811431,R-HSA-6814058,Input,AND,1
R-HSA-6814682,R-HSA-6811428,R-HSA-6811310,Input,AND,1
R-HSA-6814682,R-HSA-6814684,R-HSA-6814656,Input,AND,1
R-HSA-6814682,R-HSA-6811428,R-HSA-6811347,Input,AND,1
R-HSA-6814682,R-HSA-6811431,R-HSA-6814069,Input,AND,1
R-HSA-6814682,R-HSA-6814674,R-HSA-6811301,Input,OR,0
R-HSA-6814682,R-HSA-6811431,R-HSA-6811301,Input,OR,0
R-HSA-6814683,R-HSA-6814684,R-HSA-2193131,Input,OR,0
R-HSA-6814683,R-HSA-6814676,R-HSA-2193131,Input,OR,0
R-HSA-6814683,R-HSA-6811425,R-HSA-2193131,Input,OR,0
R-HSA-6814683,R-HSA-8847637,R-HSA-2193131,Input,OR,0
R-HSA-6814683,R-HSA-6809014,R-HSA-2193131,Input,OR,0
R-HSA-6814683,R-HSA-5694423,R-HSA-2193131,Input,OR,0
R-HSA-6814684,R-HSA-6814683,R-HSA-6814660,Input,OR,0
R-HSA-6814831,R-HSA-6814833,R-HSA-6814832,Input,OR,0
R-HSA-6814833,R-HSA-5694439,R-HSA-5694296,Input,AND,1
R-HSA-6814833,R-HSA-8854290,R-HSA-6814813,Input,OR,0
R-HSA-6814833,R-HSA-6814831,R-HSA-6814813,Input,OR,0
R-HSA-8847537,R-HSA-8847534,R-HSA-8847526,Input,AND,1
R-HSA-8847544,R-HSA-8847635,R-HSA-8847548,Input,OR,0
R-HSA-8847635,R-HSA-8847544,R-HSA-8847512,Input,AND,1
R-HSA-8847635,R-HSA-8849748,R-HSA-6808819,Input,OR,0
R-HSA-8847635,R-HSA-6811433,R-HSA-6808819,Input,OR,0
R-HSA-8847635,R-HSA-8847544,R-HSA-6808819,Input,OR,0
R-HSA-8847635,R-HSA-6809006,R-HSA-6808819,Input,OR,0
R-HSA-8847635,R-HSA-8847637,R-HSA-8847639,Input,AND,1
R-HSA-8847637,R-HSA-8847638,R-HSA-8847640,Input,OR,0
R-HSA-8847638,R-HSA-6814684,R-HSA-2193131,Input,OR,0
R-HSA-8847638,R-HSA-6814676,R-HSA-2193131,Input,OR,0
R-HSA-8847638,R-HSA-6811425,R-HSA-2193131,Input,OR,0
R-HSA-8847638,R-HSA-8847637,R-HSA-2193131,Input,OR,0
R-HSA-8847638,R-HSA-6809014,R-HSA-2193131,Input,OR,0
R-HSA-8847638,R-HSA-5694423,R-HSA-2193131,Input,OR,0
R-HSA-8847880,R-HSA-8847883,R-HSA-8847867,Input,AND,1
R-HSA-8849348,R-HSA-8849350,R-HSA-8849334,Input,OR,0
R-HSA-8849350,R-HSA-8849353,R-HSA-8849336,Input,OR,0
R-HSA-8849353,R-HSA-6809003,R-HSA-2029135,Input,AND,1
R-HSA-8850040,R-HSA-8850041,R-HSA-8850030,Input,OR,0
R-HSA-8850041,R-HSA-8849353,R-HSA-8850032,Positive Regulator,AND,1
R-HSA-8856808,R-HSA-8856813,R-HSA-8868048,Input,OR,0
R-HSA-8856813,R-HSA-8866283,R-HSA-8856806,Input,OR,0
R-HSA-8856813,R-HSA-8867756,R-HSA-8856806,Input,OR,0
R-HSA-8862280,R-HSA-8856808,R-HSA-8862276,Input,AND,1
R-HSA-8863721,R-HSA-8863723,R-HSA-8863731,Input,OR,0
R-HSA-8863723,R-HSA-8863721,R-HSA-416968,Input,AND,1
R-HSA-8863723,R-HSA-8863727,R-HSA-5690794,Input,OR,0
R-HSA-8866269,R-HSA-8866283,R-HSA-8866263,Input,OR,0
R-HSA-8867754,R-HSA-8868071,R-HSA-1604624,Input,AND,1
R-HSA-8867754,R-HSA-8868230,R-HSA-8867751,Input,AND,1
R-HSA-8867756,R-HSA-8868071,R-HSA-8867753,Input,AND,1
R-HSA-8868071,R-HSA-8868072,R-HSA-8868051,Input,OR,0
R-HSA-8868071,R-HSA-8867754,R-HSA-8868051,Input,OR,0
R-HSA-8868230,R-HSA-8868236,R-HSA-8868232,Input,AND,1
R-HSA-8868236,R-HSA-8868651,R-HSA-8868234,Input,AND,1
R-HSA-8868648,R-HSA-8868661,R-HSA-8868629,Input,OR,0
R-HSA-8868651,R-HSA-8868648,R-HSA-8868634,Input,OR,0
R-HSA-8868658,R-HSA-8871194,R-HSA-8868620,Input,AND,1
R-HSA-8868659,R-HSA-8868660,R-HSA-8868626,Input,AND,1
R-HSA-8868660,R-HSA-8868658,R-HSA-8868627,Input,OR,0
R-HSA-8868661,R-HSA-8868659,R-HSA-8868624,Input,AND,1
R-HSA-8869438,R-HSA-8862280,R-HSA-8862265,Input,AND,1
R-HSA-8869438,R-HSA-8868230,R-HSA-8868219,Input,AND,1
R-HSA-8869438,R-HSA-8862280,R-HSA-8862268,Input,AND,1
R-HSA-8869438,R-HSA-8868230,R-HSA-8868221,Input,AND,1
R-HSA-8869438,R-HSA-8867754,R-HSA-8868606,Input,OR,0
R-HSA-8869438,R-HSA-8868230,R-HSA-8868713,Input,AND,1
R-HSA-8869438,R-HSA-8867754,R-HSA-8868042,Input,OR,0
R-HSA-8869438,R-HSA-8867754,R-HSA-8868045,Input,OR,0
R-HSA-8869438,R-HSA-8862280,R-HSA-182920,Input,OR,0
R-HSA-8869438,R-HSA-8867754,R-HSA-8868046,Input,OR,0
R-HSA-8869438,R-HSA-8868230,R-HSA-202986,Input,AND,1
R-HSA-8869438,R-HSA-8866277,R-HSA-167712,Input,OR,0
R-HSA-8869438,R-HSA-8871196,R-HSA-167712,Input,OR,0
R-HSA-8869438,R-HSA-8856808,R-HSA-167712,Input,OR,0
R-HSA-8871193,R-HSA-8856808,R-HSA-8854795,Input,AND,1
R-HSA-8871193,R-HSA-8869438,R-HSA-8871150,Input,OR,0
R-HSA-8871194,R-HSA-8871193,R-HSA-8871149,Input,OR,0
R-HSA-8871196,R-HSA-8862280,R-HSA-8871153,Input,AND,1
R-HSA-917696,R-HSA-917700,R-HSA-917698,Input,OR,0
R-HSA-917696,R-HSA-917730,R-HSA-184398,Input,OR,0
R-HSA-917700,R-HSA-917693,R-HSA-917699,Input,OR,0
R-HSA-917700,R-HSA-917696,R-HSA-917707,Input,OR,0
R-HSA-917730,R-HSA-917696,R-HSA-917702,Input,OR,0
R-HSA-1445143,R-HSA-2255343,R-HSA-9605170,Input,OR,0
R-HSA-1445143,R-HSA-2255343,R-HSA-9605171,Input,OR,0
R-HSA-1445143,R-HSA-2255343,R-HSA-9605173,Input,OR,0
R-HSA-1445143,R-HSA-2255343,R-HSA-9605160,Input,OR,0
R-HSA-190698,R-HSA-190687,R-HSA-190614,Input,AND,1
R-HSA-190698,R-HSA-190687,R-HSA-190636,Input,AND,1
R-HSA-2255343,R-HSA-1445143,R-HSA-9605155,Input,OR,0
R-HSA-2255343,R-HSA-1445143,R-HSA-9604176,Input,OR,0
R-HSA-2255343,R-HSA-1445143,R-HSA-9605169,Input,OR,0
R-HSA-2255343,R-HSA-1445143,R-HSA-8876128,Input,OR,0
R-HSA-2255343,R-HSA-2316352,R-HSA-9605155,Input,OR,0
R-HSA-2255343,R-HSA-2316352,R-HSA-9604176,Input,OR,0
R-HSA-2255343,R-HSA-2316352,R-HSA-9605169,Input,OR,0
R-HSA-2255343,R-HSA-2316352,R-HSA-8876128,Input,OR,0
R-HSA-421836,R-HSA-434362,R-HSA-376373,Input,OR,0
R-HSA-421836,R-HSA-434362,R-HSA-376336,Input,OR,0
R-HSA-421836,R-HSA-434362,R-HSA-375436,Input,OR,0
R-HSA-432688,R-HSA-376357,R-HSA-376342,Input,OR,0
R-HSA-432688,R-HSA-429815,R-HSA-429813,Input,AND,1
R-HSA-432688,R-HSA-429815,R-HSA-429821,Input,AND,1
R-HSA-434362,R-HSA-434362,R-HSA-376373,Input,OR,0
R-HSA-434362,R-HSA-434362,R-HSA-376336,Input,OR,0
R-HSA-434362,R-HSA-434362,R-HSA-375436,Input,OR,0
R-HSA-5694421,R-HSA-5694435,R-HSA-203988,Input,OR,0
R-HSA-5694421,R-HSA-5694415,R-HSA-204001,Input,AND,1
R-HSA-5694421,R-HSA-5694415,R-HSA-203978,Input,AND,1
R-HSA-5694421,R-HSA-5694413,R-HSA-203990,Input,AND,1
R-HSA-5694421,R-HSA-5694413,R-HSA-203988,Input,OR,0
R-HSA-5694425,R-HSA-6814684,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-6814684,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-6814684,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-6814676,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-6814676,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-6814676,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-6811425,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-6811425,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-6811425,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-8847637,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-8847637,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-8847637,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-6809014,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-6809014,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-6809014,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-6807875,R-HSA-5688558,Input,AND,1
R-HSA-5694425,R-HSA-5694423,R-HSA-5688555,Input,OR,0
R-HSA-5694425,R-HSA-5694423,R-HSA-5688553,Input,OR,0
R-HSA-5694425,R-HSA-5694423,R-HSA-264469,Input,OR,0
R-HSA-5694425,R-HSA-429815,R-HSA-264469,Input,OR,0
R-HSA-5694441,R-HSA-5694421,R-HSA-5694551,Input,OR,0
R-HSA-5694441,R-HSA-5694421,R-HSA-5685746,Input,OR,0
R-HSA-5694441,R-HSA-5694421,R-HSA-5685743,Input,OR,0
R-HSA-5694441,R-HSA-5694421,R-HSA-5694554,Input,OR,0
R-HSA-5694446,R-HSA-6807875,R-HSA-5694265,Input,AND,1
R-HSA-5694527,R-HSA-5694522,R-HSA-5694246,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-5694247,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-5694245,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-5694243,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-5694250,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-8949941,Input,OR,0
R-HSA-5694527,R-HSA-5694522,R-HSA-5694249,Input,OR,0
R-HSA-6807877,R-HSA-6811417,R-HSA-200464,Input,OR,0
R-HSA-6807877,R-HSA-6811417,R-HSA-6807740,Input,OR,0
R-HSA-6807877,R-HSA-6811417,R-HSA-6807738,Input,OR,0
R-HSA-6807877,R-HSA-6807875,R-HSA-200464,Input,OR,0
R-HSA-6807877,R-HSA-6807875,R-HSA-6807740,Input,OR,0
R-HSA-6807877,R-HSA-6807875,R-HSA-6807738,Input,OR,0
R-HSA-6809010,R-HSA-6811417,R-HSA-6808788,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808784,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808781,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808837,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808835,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808848,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808846,Input,AND,1
R-HSA-6809010,R-HSA-6811417,R-HSA-6808844,Input,AND,1
R-HSA-6809010,R-HSA-6807875,R-HSA-392736,Input,AND,1
R-HSA-6809010,R-HSA-6807875,R-HSA-373619,Input,AND,1
R-HSA-6809010,R-HSA-6807875,R-HSA-374562,Input,AND,1
R-HSA-6811418,R-HSA-6811417,R-HSA-200464,Input,OR,0
R-HSA-6811418,R-HSA-6811417,R-HSA-6807740,Input,OR,0
R-HSA-6811418,R-HSA-6811417,R-HSA-6807738,Input,OR,0
R-HSA-6811418,R-HSA-6807875,R-HSA-200464,Input,OR,0
R-HSA-6811418,R-HSA-6807875,R-HSA-6807740,Input,OR,0
R-HSA-6811418,R-HSA-6807875,R-HSA-6807738,Input,OR,0
R-HSA-6811422,R-HSA-6814684,R-HSA-5688555,Input,OR,0
R-HSA-6811422,R-HSA-6814684,R-HSA-5688553,Input,OR,0
R-HSA-6811422,R-HSA-6814684,R-HSA-264469,Input,OR,0
R-HSA-6811422,R-HSA-6814676,R-HSA-5688555,Input,OR,0
R-HSA-6811422,R-HSA-6814676,R-HSA-5688553,Input,OR,0
